fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - EMPRESA*88314000*Trimester 3 2020*2020-07-01*2020-09-30*5345*SabadellAssetManagement@bancasabadell.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.04*-0.33**0.0*0*[]*0*false*13.7922*0.04*0.0*0.04*0.0*7.99*26.82*0.37*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - PREMIER*88314000*Trimester 3 2020*2020-07-01*2020-09-30*5345*SabadellAssetManagement@bancasabadell.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.04*-0.33**203894.86*2*[]*2823000*false*13.8457*0.19*0.0*0.19*0.02*8.06*26.82*0.36*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - CARTERA*88314000*Trimester 3 2020*2020-07-01*2020-09-30*5345*SabadellAssetManagement@bancasabadell.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.04*-0.33**1080201.6*11494*[]*14968000*false*13.8565*0.17*0.0*0.17*0.02*8.07*26.82*"[<iic-com:ratiototalgastos contextref=""FIM_T32020_V-88314000_da"" decimals=""2"" unitref=""pure"">.56</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32020_V-88314000_da"" decimals=""2"" unitref=""pure"">.50</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32020_V-88314000_da"" decimals=""2"" unitref=""pure"">.44</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32020_V-88314000_da"" decimals=""2"" unitref=""pure"">.37</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32020_V-88314000_da"" decimals=""2"" unitref=""pure"">.36</iic-com:ratiototalgastos>]"*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - BASE*88314000*Semester 1 2020*2020-01-01*2020-06-30*5345*SabadellAssetManagement@SabadellAssetManagement.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.39*-0.17**4440481.0*3218*[]*56343000*false*12.6886*0.74*0.0*0.74*0.05*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - PYME*88314000*Semester 1 2020*2020-01-01*2020-06-30*5345*SabadellAssetManagement@SabadellAssetManagement.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.39*-0.17**493302.39*170*[]*6280000*false*12.7303*0.62*0.0*0.62*0.05*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - PLUS*88314000*Semester 1 2020*2020-01-01*2020-06-30*5345*SabadellAssetManagement@SabadellAssetManagement.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.39*-0.17**2435840.1*186*[]*31110000*false*12.7717*0.49*0.0*0.49*0.05*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - EMPRESA*88314000*Semester 1 2020*2020-01-01*2020-06-30*5345*SabadellAssetManagement@SabadellAssetManagement.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.39*-0.17**107607.85*1*[]*1374000*false*12.7715*0.5*0.0*0.5*0.05*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - PREMIER*88314000*Semester 1 2020*2020-01-01*2020-06-30*5345*SabadellAssetManagement@SabadellAssetManagement.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.39*-0.17**78252.72*1*[]*1003000*false*12.813*0.02*0.0*0.02*0.0*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - CARTERA*88314000*Semester 1 2020*2020-01-01*2020-06-30*5345*SabadellAssetManagement@SabadellAssetManagement.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.39*-0.17**549636.78*8590*[]*7047000*false*12.8214*0.35*0.0*0.35*0.05*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - BASE*88314000*Trimester 1 2020*2020-01-01*2020-03-31*5345*Sabadellassetmanagement@bancsabadell.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.0*-0.07**2387366.84*1915*[]*23667000*false*9.9134*0.37*0.0*0.37*0.02*-9.88*24.79*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - PYME*88314000*Trimester 1 2020*2020-01-01*2020-03-31*5345*Sabadellassetmanagement@bancsabadell.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.0*-0.07**336301.77*109*[]*3343000*false*9.9398*0.31*0.0*0.31*0.02*-9.83*24.79*0.5*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - PLUS*88314000*Trimester 1 2020*2020-01-01*2020-03-31*5345*Sabadellassetmanagement@bancsabadell.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.0*-0.07**1137122.88*96*[]*11332000*false*9.9658*0.25*0.0*0.25*0.02*-9.77*24.79*0.44*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - EMPRESA*88314000*Trimester 1 2020*2020-01-01*2020-03-31*5345*Sabadellassetmanagement@bancsabadell.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.0*-0.07**132339.87*1*[]*1319000*false*9.9657*0.25*0.0*0.25*0.02*-9.77*24.79*0.43*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - PREMIER*88314000*Trimester 1 2020*2020-01-01*2020-03-31*5345*Sabadellassetmanagement@bancsabadell.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.0*-0.07**0.0*0*[]*0*false*9.9918*0.0*0.0*0.0*0.0*-9.72*24.79*0.0*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - CARTERA*88314000*Trimester 1 2020*2020-01-01*2020-03-31*5345*Sabadellassetmanagement@bancsabadell.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.0*-0.07**336120.71*8706*[]*3360000*false*9.9971*0.17*0.0*0.17*0.02*-9.7*24.79*0.36*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - BASE*88314000*Semester 2 2019*2019-07-01*2019-12-31*5345*Sabadellassetmanagement@bancsabadell.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.06**1116103.78*856*[]*12278000*false*11.0006*0.75*0.0*0.75*0.05*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - PYME*88314000*Semester 2 2019*2019-07-01*2019-12-31*5345*Sabadellassetmanagement@bancsabadell.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.06**150561.5*44*[]*1660000*false*11.023*0.63*0.0*0.63*0.05*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - PLUS*88314000*Semester 2 2019*2019-07-01*2019-12-31*5345*Sabadellassetmanagement@bancsabadell.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.06**602787.35*50*[]*6658000*false*11.0451*0.5*0.0*0.5*0.05*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - EMPRESA*88314000*Semester 2 2019*2019-07-01*2019-12-31*5345*Sabadellassetmanagement@bancsabadell.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.06**46328.1*1*[]*512000*false*11.0449*0.26*0.0*0.26*0.03*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - PREMIER*88314000*Semester 2 2019*2019-07-01*2019-12-31*5345*Sabadellassetmanagement@bancsabadell.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.06**0.0*0*[]*0*false*11.067*0.0*0.0*0.0*0.0*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL ECONOMÍA DIGITAL, FI*SABADELL ECONOMÍA DIGITAL, FI - CARTERA*88314000*Semester 2 2019*2019-07-01*2019-12-31*5345*Sabadellassetmanagement@bancsabadell.com*BBB (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.06**311249.71*9345*[]*3446000*false*11.0715*0.35*0.0*0.35*0.05*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
