fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
BEST MANAGER SELECTION,  FI*BEST MANAGER SELECTION FI*2017 T3*2017-07-01*2017-09-30*4 en una escala de 1 a 7.*0.0*0.0**95590.95*918*0.0*70076396*false*733.0861*0.34*0.0*0.34*0.02*1.54*3.26*0.55*False
BEST MANAGER SELECTION,  FI*BEST MANAGER SELECTION FI*2017 S1*2017-01-01*2017-06-30*4 en una escala de 1 a 7.*0.34*0.0**95007.07*933*0.0*68592073*false*721.9681*0.67*0.0*0.67*0.05*0.56*3.59*0.51*False
BEST MANAGER SELECTION,  FI*BEST MANAGER SELECTION FI*2017 T1*2017-01-01*2017-03-31*4 en una escala de 1 a 7.*0.27*0.0**94289.27*912*0.0*67692156*false*717.9201*0.33*0.0*0.33*0.02*2.87*4.09*0.56*False
BEST MANAGER SELECTION,  FI*BEST MANAGER SELECTION, FI*2018 S2*2018-07-01*2018-12-31*4 en una escala del 1 al 7*0.28*0.0**78553.2*838*0.0*52766833*false*671.7337*0.68**0.68*0.02*-8.8*9.07*0.55*False
BEST MANAGER SELECTION,  FI*BEST MANAGER SELECTION, FI*2018 T3*2018-07-01*2018-09-30*4 en una escala del 1 al 7*0.1*0.0**87913.0*878*0.0*64749683*false*736.52*0.34**0.34*0.01*1.0*3.56*0.58*False
BEST MANAGER SELECTION,  FI*BEST MANAGER SELECTION, FI*2018 S1*2018-01-01*2018-06-30*4 en una escala del 1 al 7*0.17*0.0**92507.39*927*0.0*67458964*false*729.2278*0.67**0.67*0.02*0.31*4.41*0.55*False
BEST MANAGER SELECTION,  FI*BEST MANAGER SELECTION, FI*2018 T1*2018-01-01*2018-03-31*4 en una escala del 1 al 7*0.01*0.0**95690.53*957*0.0*69567612*false*727.0062*0.33**0.33*0.01*-2.1*6.6*0.58*False
BEST MANAGER SELECTION,  FI*BEST MANAGER SELECTION, FI*2019 S2*2019-07-01*2019-12-31*4 en una escala del 1 al 7*0.0*0.0**42068.65*574*0.0*31960075*false*759.7124*0.68**0.68*0.02*3.14*4.84*0.54*False
BEST MANAGER SELECTION,  FI*BEST MANAGER SELECTION, FI*2019 T3*2019-07-01*2019-09-30*4 en una escala del 1 al 7*0.06*0.0**56656.19*667*0.0*41732793*false*736.5972*0.34**0.34*0.01*0.41*5.9*0.52*False
BEST MANAGER SELECTION,  FI*BEST MANAGER SELECTION, FI*2019 S1*2019-01-01*2019-06-30*4 en una escala del 1 al 7*0.55*0.0**58282.17*702*0.0*42753498*false*733.5605*0.67**0.67*0.01*1.73*6.34*0.47*False
BEST MANAGER SELECTION,  FI*BEST MANAGER SELECTION, FI*2019 T1*2019-01-01*2019-03-31*4 en una escala del 1 al 7*0.02*0.0**64027.07*744*0.0*46168144*false*721.0723*0.33**0.33*0.01*7.34*7.02*0.49*False
BEST MANAGER SELECTION,  FI*BEST MANAGER SELECTION, FI*2020 S2*2020-07-01*2020-12-31*4 en una escala del 1 al 7*0.13*0.0**31063.82*450*0.0*25129371*false*808.9595*0.68**0.68*0.02*7.41*7.69*0.5*False
BEST MANAGER SELECTION,  FI*BEST MANAGER SELECTION, FI*2020 T3*2020-07-01*2020-09-30*4 en una escala del 1 al 7*0.0*0.0**32781.32*472*0.0*24688735*false*753.1342*0.34**0.34*0.01*3.96*7.95*0.49*False
BEST MANAGER SELECTION,  FI*BEST MANAGER SELECTION, FI*2020 S1*2020-01-01*2020-06-30*4 en una escala del 1 al 7*1.17*0.0**35353.59*497*0.0*25612772*false*724.4745*0.67**0.67*0.01*12.43*13.78*0.49*False
BEST MANAGER SELECTION,  FI*BEST MANAGER SELECTION, FI*2020 T1*2020-01-01*2020-03-31*4 en una escala del 1 al 7*0.81*0.0**40310.39*541*0.0*25974392*false*644.3597*0.34**0.34*0.01*-15.18*23.97*0.52*False
