fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FIF*83086769*Semester 2 2009*2009-07-01*2009-12-31*2491*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Medio*0.86*0.15**4525156.98*1183*0.0*26836872*false*5.9306***1.7*0.17*0.92*4.93*0.35
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FIF*83086769*Trimester 3 2009*2009-07-01*2009-09-30*2491*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Medio*1.7*0.17**4747269.92*1215*0.0*27898855*false*5.87***2.35*0.34*6.65*5.58*2.8
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FIF*83086769*Semester 1 2009*2009-01-01*2009-06-30*2491*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Medio*0.17*0.43**1286505.73*366*0.0*7088976*false*5.51***0.02*0.0*6.1*6.63*0.03
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FIF*83086769*Semester 2 2010*2010-07-01*2010-12-31*2491*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Medio*0.04*0.2**4321087.01*997*0.0*25464643*false*5.8931***0.65*0.0*-0.05*4.21*0.34
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FIF*83086769*Trimester 3 2010*2010-07-01*2010-09-30*2491*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Medio*0.0*0.17**4533073.52*1066*0.0*26727437*false*5.8961***0.32*0.0*1.64*4.79*0.32
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FIF*83086769*Semester 1 2010*2010-01-01*2010-06-30*2491*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Medio*0.62*0.09**4719673.66*1102*0.0*27377712*false*5.8008***0.58*0.0*-2.31*6.97*0.32
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FIF*83086769*Trimester 1 2010*2010-01-01*2010-03-31*2491*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Medio*0.3*0.02**4946415.49*1151*0.0*29372250*false*5.9381***0.28*0.0*0.13*3.46*0.29
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FIF*83086769*Trimester 3 2011*2011-07-01*2011-09-30*2491*barclayswealthmanagers.comunicaciones@barclays.es*AA- (S&P)*Medio*0.0*0.68**9093749.05*2326*0.0*51932577*false*5.7139***0.35*0.0*-3.95*6.44*0.36
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FIF*83086769*Semester 1 2011*2011-01-01*2011-06-30*2491*barclayswealthmanagers.comunicaciones@barclays.es*AA- (S&P)*Medio*0.44*0.31**9447379.85*2424*0.0*56169001*false*5.9455***1.58*0.08*0.14*3.18*1.16
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FIF*83086769*Trimester 1 2011*2011-01-01*2011-03-31*2491*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Medio*0.0*0.13**4028058.15*975*0.0*23914301*false*5.9369***0.32*0.0*0.74*3.98*0.33
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FIF*83086769*Semester 2 2010*2010-07-01*2010-12-31*2491*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Medio*0.04*0.2**4321087.01*997*0.0*25464643*false*5.8931***0.65*0.0*-0.05*4.21*0.34
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FIF*83086769*Trimester 3 2012*2012-07-01*2012-09-30*2491*barclayswealthmanagers.comunicaciones@barclays.es*AA- (S&P)*Medio*0.0*0.0**7517449.48*1994*0.0*46270171*false*6.155*0.34**0.34*0.0*3.02*5.02*0.55
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FIF*83086769*Semester 1 2012*2012-01-01*2012-06-30*2491*barclayswealthmanagers.comunicaciones@barclays.es*AA- (S&P)*Medio*0.09*0.08**7693164.39*2045*0.0*45963328*false*5.9746*0.68**0.68*0.0*-0.74*4.51*0.54
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FIF*83086769*Trimester 1 2012*2012-01-01*2012-03-31*2491*barclayswealthmanagers.comunicaciones@barclays.es*AA- (S&P)*Medio*0.08*0.12**8166192.79*2113*0.0*49154765*false*6.0193*0.34**0.34*0.0*3.39*3.12*0.53
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FIF*83086769*Semester 2 2011*2011-07-01*2011-12-31*2491*barclayswealthmanagers.comunicaciones@barclays.es*AA- (S&P)*Medio*0.0*0.61**8429343.68*2188*0.0*49076281*false*5.8221*0.7**0.7*0.0*1.95*7.42*0.53
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FI*83086769*Semester 2 2013*2013-07-01*2013-12-31*2491*barclayswealthmanagers.comunicaciones@barclays.es*A+  (S&P)*4 (en una escala de 1 a 7)*0.02*0.02**7183508.08*1864*0.0*47598316*false*6.6261*0.62**0.62*0.0*2.45*3.15*0.56
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FI*83086769*Trimester 3 2013*2013-07-01*2013-09-30*2491*barclayswealthmanagers.comunicaciones@barclays.es*A+  (S&P)*Medio*0.0*0.01**6619036.68*1810*0.0*42808020*false*6.4674*0.31**0.31*0.0*2.6*3.51*0.56
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FI*83086769*Semester 1 2013*2013-01-01*2013-06-30*2491*barclayswealthmanagers.comunicaciones@barclays.es*A+  (S&P)*Medio*0.09*0.02**6717820.05*1848*0.0*42346475*false*6.3036*0.62**0.62*0.0*-0.19*4.45*0.55
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FI*83086769*Trimester 1 2013*2013-01-01*2013-03-31*2491*barclayswealthmanagers.comunicaciones@barclays.es*AA- (S&P)*Medio*0.09*0.02**6899567.56*1904*0.0*43573194*false*6.3154*0.31**0.31*0.0*1.15*3.2*0.54
CAIXABANK GESTION 30, FI*FONCAIXA I GESTION 25 FI*83086769*Semester 2 2014*2014-07-01*2014-12-31*2491*barclayswealthmanagers.comunicaciones@barclays.es*B   (S&P)*4 (en una escala de 1 a 7)*0.46*0.0**21996774.44*4474*0.0*150897205*false*6.86*0.7**0.7*0.0*-0.18*5.32*0.48
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FI*83086769*Trimester 3 2014*2014-07-01*2014-09-30*2491*barclayswealthmanagers.comunicaciones@barclays.es*B   (S&P)*4 (en una escala de 1 a 7)*0.01*0.0**16775731.84*3485*0.0*115293052*false*6.8726*0.35**0.35*0.0*0.51*3.74*0.5
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FI*83086769*Semester 1 2014*2014-01-01*2014-06-30*2491*barclayswealthmanagers.comunicaciones@barclays.es*B   (S&P)*4 (en una escala de 1 a 7)*0.34*0.08**12446197.66*2827*0.0*85103038*false*6.8377*0.64**0.64*0.0*1.81*2.96*0.55
CAIXABANK GESTION 30, FI*BARCLAYS GESTION 25 FI*83086769*Trimester 1 2014*2014-01-01*2014-03-31*2491*barclayswealthmanagers.comunicaciones@barclays.es*A+  (S&P)*4 (en una escala de 1 a 7)*0.24*0.06**8739569.38*2151*0.0*58697917*false*6.7163*0.31**0.31*0.0*1.36*3.75*0.57
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Semester 1 2018*2018-01-01*2018-06-30*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB*3 - Medio-bajo*0.6*0.53**8119772.51*2182*0.0*54148158*false*6.6687*0.7*0.0*0.7*0.07*[]*[]*[]
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Semester 1 2018*2018-01-01*2018-06-30*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB*3 - Medio-bajo*0.6*0.53**5191754.24*1151*0.0*51194827*false*9.8608*0.27*0.0*0.27*0.02*[]*[]*[]
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Trimester 1 2018*2018-01-01*2018-03-31*2491*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*3 - Medio-bajo*0.26*0.54**9416206.25*2433*0.0*63623257*false*6.7568*0.35*0.0*0.35*0.04*-1.23*3.09*0.39
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Trimester 1 2018*2018-01-01*2018-03-31*2491*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*3 - Medio-bajo*0.26*0.54**5579920.09*1163*0.0*55617813*false*9.9675*0.14*0.0*0.14*0.01*-1.0*3.09*0.16
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Semester 1 2016*2016-01-01*2016-12-31*2491*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*3 - Medio-bajo*2.38*0.05**[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*1.17
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Semester 1 2016*2016-01-01*2016-12-31*2491*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*3 - Medio-bajo*2.38*0.05**[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*0.22
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Semester 2 2019*2019-07-01*2019-12-31*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*3 - Medio-bajo*0.84*-0.23**5237283.87*1487*0.0*34384987*false*6.5654*0.71*0.0*0.71*0.08*[]*[]*[]
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Semester 2 2019*2019-07-01*2019-12-31*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*3 - Medio-bajo*0.84*-0.23**4076859.68*1126*0.0*40146870*false*9.8475*0.28*0.0*0.28*0.03*[]*[]*[]
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Trimester 3 2019*2019-07-01*2019-09-30*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*3 - Medio-bajo*0.26*0.04**5778418.69*1610*0.0*37868314*false*6.5534*0.35*0.0*0.35*0.04*0.03*1.77*0.41
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Trimester 3 2019*2019-07-01*2019-09-30*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*3 - Medio-bajo*0.26*0.04**4179991.71*1134*0.0*40989168*false*9.806*0.14*0.0*0.14*0.01*0.27*1.77*0.17
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Semester 1 2019*2019-01-01*2019-06-30*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*3 - Medio-bajo*1.46*0.33**6098420.26*1680*0.0*39953904*false*6.5515*0.69*0.0*0.69*0.07*[]*[]*[]
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Semester 1 2019*2019-01-01*2019-06-30*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*3 - Medio-bajo*1.46*0.33**4210806.03*1135*0.0*41181076*false*9.7799*0.27*0.0*0.27*0.02*[]*[]*[]
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Trimester 1 2019*2019-01-01*2019-03-31*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB*3 - Medio-bajo*0.29*0.37**6269531.1*1769*0.0*41186234*false*6.5693*0.35*0.0*0.35*0.04*2.1*2.59*0.4
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Trimester 1 2019*2019-01-01*2019-03-31*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB*3 - Medio-bajo*0.29*0.37**4337841.34*1133*0.0*42438148*false*9.7832*0.14*0.0*0.14*0.01*2.34*2.59*0.16
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 30, FI*83086769*Semester 2 2020*2020-07-01*2020-12-31*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*3 - Medio-bajo*0.46*-0.02**4249900.77*1225*0.0*27812600*false*6.5443*0.7*0.0*0.7*0.07*[]*[]*[]
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 30, FI*83086769*Semester 2 2020*2020-07-01*2020-12-31*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*3 - Medio-bajo*0.46*-0.02**3554930.89*1117*0.0*35226561*false*9.9092*0.27*0.0*0.27*0.02*[]*[]*[]
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 30, FI*83086769*Semester 2 2020*2020-07-01*2020-12-31*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*3 - Medio-bajo*0.46*-0.02**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*[]*[]*[]
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Trimester 3 2020*2020-07-01*2020-09-30*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*3 - Medio-bajo*0.22*-0.03**4619101.6*1300*0.0*29720849*false*6.4343*0.35*0.0*0.35*0.04*0.68*2.04*0.4
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Trimester 3 2020*2020-07-01*2020-09-30*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*3 - Medio-bajo*0.22*-0.03**3825566.94*1126*0.0*37183607*false*9.7198*0.14*0.0*0.14*0.01*0.92*2.04*0.16
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Semester 1 2020*2020-01-01*2020-06-30*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*3 - Medio-bajo*0.46*0.17**4834139.63*1361*0.0*30894503*false*6.3909*0.7*0.0*0.7*0.07*[]*[]*[]
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Semester 1 2020*2020-01-01*2020-06-30*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*3 - Medio-bajo*0.46*0.17**3953812.75*1127*0.0*38079654*false*9.6311*0.27*0.0*0.27*0.02*[]*[]*[]
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Trimester 1 2020*2020-01-01*2020-03-31*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*3 - Medio-bajo*0.08*0.37**4804797.93*1384*0.0*30017244*false*6.2473*0.35*0.0*0.35*0.04*-4.85*8.63*0.4
CAIXABANK GESTION 30, FI*CAIXABANK GESTION 25, FI*83086769*Trimester 1 2020*2020-01-01*2020-03-31*2491*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*3 - Medio-bajo*0.08*0.37**4025233.68*1132*0.0*37807300*false*9.3926*0.14*0.0*0.14*0.01*-4.62*8.63*0.16
