fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI*82757568*Semester 2 2009*2009-07-01*2009-12-31*2253*clientes@mutuactivos.com*AA*Medio/Alto*4.9*0.25**1920967.85*1153*0.0*286077966*false*148.9239***0.63*0.01*1.29*3.47*0.32*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI*82757568*Trimester 3 2009*2009-07-01*2009-09-30*2253*clientes@mutuactivos.com*AA*Medio/Alto*2.97*0.22**1597494.52*864*0.0*234860478*false*147.018***0.31*0.01*6.54*392.05*0.32*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI*82757568*Semester 1 2009*2009-01-01*2009-06-30*2253*clientes@mutuactivos.com*AA*Medio/Alto*3.22*0.93**1441938.94*704*0.0*198980806*false*137.9953***0.6*0.01*2.22*2.47*0.31*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI-A-*82757568*Semester 2 2010*2010-07-01*2010-12-31*2253*clientes@mutuactivos.com*AA*Medio/Alto*6.58*0.39**1261794.18*1658*0.0*191397798*false*151.69*[]*[]*0.63*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI-E-*82757568*Semester 2 2010*2010-07-01*2010-12-31*2253*clientes@mutuactivos.com*AA*Medio/Alto*6.58*0.39**815421.91*1*0.0*124352535*false*152.5*[]*[]*0.18*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI-A-*82757568*Trimester 3 2010*2010-07-01*2010-09-30*2253*clientes@mutuactivos.com*AA*Medio/Alto*3.53*0.31**1306330.2*1591*0.0*196555684*false*150.46*[]*[]*0.2*0.01*1.56*2.72*0.3*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI-E-*82757568*Trimester 3 2010*2010-07-01*2010-09-30*2253*clientes@mutuactivos.com*AA*Medio/Alto*3.53*0.31**823756.47*1*0.0*124328340*false*150.93*[]*[]*0.03*0.0*1.8*2.72*0.09*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI-A-*82757568*Semester 1 2010*2010-01-01*2010-06-30*2253*clientes@mutuactivos.com*AA*Medio/Alto*6.51*0.25**1564293.16*1601*0.0*231745408*false*148.15*[]*[]*0.59*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI-E-*82757568*Semester 1 2010*2010-01-01*2010-06-30*2253*clientes@mutuactivos.com*AA*Medio/Alto*6.51*0.25**816126.07*1*0.0*121005108*false*148.27*[]*[]*0.01*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI*82757568*Trimester 1 2010*2010-01-01*2010-03-31*2253*clientes@mutuactivos.com*AA*Medio/Alto*2.88*0.23**2334456.32*1481*0.0*358117383*false*153.405***0.31*-0.01*3.01*2.81*0.31*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI-A-*82757568*Trimester 3 2011*2011-07-01*2011-09-30*2253*clientes@mutuactivos.com*AA*Medio/Alto*2.83*1.0**851445.69*1507*0.0*122664449*false*144.07*[]*[]*0.32*0.01*-1.12*2.95*0.32*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI-E-*82757568*Trimester 3 2011*2011-07-01*2011-09-30*2253*clientes@mutuactivos.com*AA*Medio/Alto*2.83*1.0**644439.49*1*0.0*93970441*false*145.82*[]*[]*0.09*0.01*-0.9*2.96*0.09*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI-A-*82757568*Semester 1 2011*2011-01-01*2011-06-30*2253*clientes@mutuactivos.com*AA*Medio/Alto*6.76*0.72**881269.34*1579*0.0*128407822*false*145.71*[]*[]*0.62*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI-E-*82757568*Semester 1 2011*2011-01-01*2011-06-30*2253*clientes@mutuactivos.com*AA*Medio/Alto*6.76*0.72**630451.07*1*0.0*92767601*false*147.14*[]*[]*0.17*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI-A-*82757568*Trimester 1 2011*2011-01-01*2011-03-31*2253*clientes@mutuactivos.com*AA*Medio/Alto*3.26*0.49**968972.57*1656*0.0*143521943*false*148.12*[]*[]*0.31*0.0*-2.35*6.68*0.31*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI-E-*82757568*Trimester 1 2011*2011-01-01*2011-03-31*2253*clientes@mutuactivos.com*AA*Medio/Alto*3.26*0.49**625068.62*1*0.0*93287216*false*149.24*[]*[]*0.09*0.0*-2.14*6.69*0.09*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI-A-*82757568*Semester 2 2010*2010-07-01*2010-12-31*2253*clientes@mutuactivos.com*AA*Medio/Alto*6.58*0.39**1261794.18*1658*0.0*191397798*false*151.69*[]*[]*0.63*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI-E-*82757568*Semester 2 2010*2010-07-01*2010-12-31*2253*clientes@mutuactivos.com*AA*Medio/Alto*6.58*0.39**815421.91*1*0.0*124352535*false*152.5*[]*[]*0.18*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 3 2012*2012-07-01*2012-09-30*2253*clientes@mutuactivos.com*A+*4 en una escala de 1 a 7.*3.36*0.12**407069.79*1137*0.0*58883661*false*144.65*0.31*0.0*0.31*0.01*2.2*2.41*0.51*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 3 2012*2012-07-01*2012-09-30*2253*clientes@mutuactivos.com*A+*4 en una escala de 1 a 7.*3.36*0.12**661138.01*1*0.0*97673522*false*147.74*0.09*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32012_V-82757568_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.09*0.01*2.44*2.41*0.28*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. MIXTO FI"*82757568*Semester 1 2012*2012-01-01*2012-06-30*2253*clientes@mutuactivos.com*A+*Medio/Alto*6.52*0.22**435042.27*831*0.0*61573143*false*141.53*0.62*0.0*0.62*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. MIXTO FI"*82757568*Semester 1 2012*2012-01-01*2012-06-30*2253*clientes@mutuactivos.com*A+*Medio/Alto*6.52*0.22**663918.4*1*0.0*95752656*false*144.22*0.17*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12012_V-82757568_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.17*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*-A- MUTUAFONDO GEST. MIXTO FI*82757568*Trimester 1 2012*2012-01-01*2012-03-31*2253*clientes@mutuactivos.com*A+*Medio/Alto*3.01*0.22**801535.43*906*0.0*117027704*false*146.0*0.31*0.0*0.31*0.0*0.85*2.32*0.47*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*-E- MUTUAFONDO GEST. MIXTO FI*82757568*Trimester 1 2012*2012-01-01*2012-03-31*2253*clientes@mutuactivos.com*A+*Medio/Alto*3.01*0.22**653992.2*1*0.0*97082945*false*148.45*0.09*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12012_V-82757568_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.09*0.0*1.08*2.32*0.25*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI-A-*82757568*Semester 2 2011*2011-07-01*2011-12-31*2253*clientes@mutuactivos.com*AA*Medio/Alto*4.66*0.95**777935.49*963*0.0*112621823*false*144.77*0.63*0.0*0.63*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*MUTUAFONDO GESTION MIXTO FI-E-*82757568*Semester 2 2011*2011-07-01*2011-12-31*2253*clientes@mutuactivos.com*AA*Medio/Alto*4.66*0.95**651882.48*1*0.0*95737231*false*146.86*0.18*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22011_V-82757568_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.18*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 3 2016*2016-07-01*2016-09-30*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*3.33*0.0**372101.51*531*0.0*60566917*false*162.7699*0.31*[]*0.31*0.01*1.82*3.81*0.46*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 3 2016*2016-07-01*2016-09-30*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*3.33*0.0**619533.62*1*0.0*106766278*false*172.3333*0.09*[]*0.09*0.01*2.05*3.8*0.23*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 1 2016*2016-01-01*2016-06-30*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*5.83*0.0**297068.87*500*0.0*47488856*false*159.8581*0.63*[]*0.63*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 1 2016*2016-01-01*2016-06-30*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*5.83*0.0**623094.96*1*0.0*105220773*false*168.868*0.17*[]*0.17*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 1 2016*2016-01-01*2016-03-31*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*1.88*0.0**351847.52*516*0.0*55917615*false*158.9257*0.31*[]*0.31*0.01*0.13*1.66*0.42*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 1 2016*2016-01-01*2016-03-31*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*1.88*0.0**636582.56*1*0.0*106632534*false*167.5078*0.09*[]*0.09*0.0*0.35*1.63*0.19*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 2 2015*2015-07-01*2015-12-31*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*6.24*0.0**646953.94*508*0.0*102684493*false*158.7199*0.63*[]*0.63*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 2 2015*2015-07-01*2015-12-31*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*6.24*0.0**655870.93*1*0.0*109475992*false*166.917*0.18*[]*0.18*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 3 2017*2017-07-01*2017-09-30*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*2.41*-0.28**527940.68*601*0.0*90243922*false*170.9357*0.31*[]*0.31*0.01*2.8*4.57*0.52*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 3 2017*2017-07-01*2017-09-30*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*2.41*-0.28**589340.12*1*0.0*107621758*false*182.614*0.09*[]*0.09*0.01*3.03*4.58*0.3*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 1 2017*2017-01-01*2017-06-30*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*4.45*-0.27**474018.43*565*0.0*78823349*false*166.2875*0.62*[]*0.62*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 1 2017*2017-01-01*2017-06-30*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*4.45*-0.27**587055.67*1*0.0*104053083*false*177.2457*0.17*[]*0.17*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 1 2017*2017-01-01*2017-03-31*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*3.0*-0.26**250398.57*511*0.0*40572282*false*162.0308*0.31*[]*0.31*0.0*1.62*3.04*0.47*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 1 2017*2017-01-01*2017-03-31*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*3.0*-0.26**591167.94*1*0.0*101870862*false*172.3214*0.09*[]*0.09*0.0*1.85*3.04*0.25*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 2 2016*2016-07-01*2016-12-31*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*6.76*-0.03**265687.68*548*0.0*42362159*false*159.4434*0.63*[]*0.63*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 2 2016*2016-07-01*2016-12-31*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*6.76*-0.03**599822.47*1*0.0*101486229*false*169.1938*0.18*[]*0.18*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 2 2018*2018-07-01*2018-12-31*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*2.8*-0.35**281368.32*495*0.0*45599723*false*162.0642*0.63*[]*0.63*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 2 2018*2018-07-01*2018-12-31*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*2.8*-0.35**534396.29*1*0.0*93571912*false*175.0984*0.18*[]*0.18*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 3 2018*2018-07-01*2018-09-30*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*1.62*-0.34**291339.83*571*0.0*48021930*false*164.8313*0.32*[]*0.32*0.01*-0.12*1.35*0.41*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 3 2018*2018-07-01*2018-09-30*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*1.62*-0.34**562638.95*1*0.0*99972237*false*177.6845*0.09*[]*0.09*0.01*0.11*1.35*0.18*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 1 2018*2018-01-01*2018-06-30*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*6.59*-0.3**312641.23*659*0.0*51595285*false*165.0303*0.62*[]*0.62*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 1 2018*2018-01-01*2018-06-30*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*6.59*-0.3**560680.16*1*0.0*99518449*false*177.4959*0.17*[]*0.17*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 1 2018*2018-01-01*2018-03-31*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*3.61*-0.2**441841.71*801*0.0*74003605*false*167.489*0.31*[]*0.31*0.0*-1.49*6.85*0.49*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 1 2018*2018-01-01*2018-03-31*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*3.61*-0.2**560862.86*1*0.0*100807535*false*179.7365*0.09*[]*0.09*0.0*-1.27*6.84*0.27*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 2 2019*2019-07-01*2019-12-31*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*4.13*-0.33**355540.11*643*0.0*60254630*false*169.4735*0.63*0.0*0.63*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 2 2019*2019-07-01*2019-12-31*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*4.13*-0.33**522459.46*1*0.0*96529092*false*184.759*0.18*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22019_V-82757568_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.18*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 3 2019*2019-07-01*2019-09-30*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*2.01*-0.31**588847.64*695*0.0*98843985*false*167.86*0.31*0.0*0.31*0.01*0.37*4.84*0.48*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 3 2019*2019-07-01*2019-09-30*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*2.01*-0.31**533748.02*1*0.0*97454560*false*182.5853*0.09*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32019_V-82757568_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.09*0.01*0.6*4.85*0.26*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 1 2019*2019-01-01*2019-06-30*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*5.77*-0.29**474222.82*732*0.0*79306177*false*167.234*0.62*0.0*0.62*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 1 2019*2019-01-01*2019-06-30*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*5.77*-0.29**531006.83*1*0.0*96373588*false*181.4922*0.17*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12019_V-82757568_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.17*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 1 2019*2019-01-01*2019-03-31*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*3.46*-0.31**422288.52*762*0.0*69782370*false*165.2481*0.31*0.0*0.31*0.0*[]*[]*0.43*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 1 2019*2019-01-01*2019-03-31*2253*clientes@mutuactivos.com*A-*4, en una escala de 1 a 7.*3.46*-0.31**531116.29*1*0.0*95035292*false*178.935*0.09*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12019_V-82757568_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.09*0.0*[]*[]*0.2*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Semester 2 2020*2020-07-01*2020-12-31*2253*clientes@mutuactivos.com*AA-*4, en una escala de 1 a 7.*4.58*-0.31**170361.62*526*0.0*27168308*false*159.4744*0.63*0.0*0.63*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*E* MUTUAFONDO GEST.OPTI.MODER"*82757568*Semester 2 2020*2020-07-01*2020-12-31*2253*clientes@mutuactivos.com*AA-*4, en una escala de 1 a 7.*4.58*-0.31**528481.33*1*0.0*92711382*false*175.4298*0.18*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22020_V-82757568_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.18*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO GESTION OPTIMA MODERADO, FI*"*A* MUTUAFONDO GEST. OPT.MODER"*82757568*Trimester 3 2020*2020-07-01*2020-09-30*2253*clientes@mutuactivos.com*AA-*4, en una escala de 1 a 7.*2.03*-0.24**193197.9*552*0.0*28847760*false*149.3172*0.31*0.0*0.31*0.01*1.67*3.05*0.42*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
