fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE L*61518734*Semester 1 2011*2011-01-01*2011-06-30*1294*N/D*ND*Muy alto*1.38*0.64**14300.26*14*0.0*174575*false*12.2078*[]*[]*0.76*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE S*61518734*Semester 1 2011*2011-01-01*2011-06-30*1294*N/D*ND*Muy alto*1.38*0.64**699423.99*4627*0.0*8491737*false*12.141*[]*[]*0.89*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE L*61518734*Trimester 1 2011*2011-01-01*2011-03-31*1294*N/D*ND*Muy alto*0.65*0.48**5946.87*6*0.0*72586*false*12.2058*[]*[]*0.4*0.05*-1.82*4.93*0.5*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE S*61518734*Trimester 1 2011*2011-01-01*2011-03-31*1294*N/D*ND*Muy alto*0.65*0.48**737474.59*4717*0.0*8979971*false*12.1767*[]*[]*0.44*0.05*-1.82*4.93*0.54*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE L*61518734*Semester 2 2010*2010-07-01*2010-12-31*1294*N/D*ND*Muy alto*0.09*0.38**2614.14*4*0.0*32527*false*12.4427*[]*[]*0.0*0.04*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE S*61518734*Semester 2 2010*2010-07-01*2010-12-31*1294*N/D*ND*Muy alto*0.09*0.38**782983.42*4732*0.0*9710686*false*12.4022*[]*[]*1.59*0.17*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE S*61518734*Trimester 3 2012*2012-07-01*2012-09-30*1294*N/D*ND*6*0.18*0.02**605450.82*4512*0.0*7780496*false*12.8507*0.45*0.0*0.45*0.05*5.72*3.22*0.52*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE L*61518734*Trimester 3 2012*2012-07-01*2012-09-30*1294*N/D*ND*6*0.18*0.02**22792.7*23*0.0*295630*false*12.9704*0.38*0.0*0.38*0.05*5.8*3.22*0.45*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE S*61518734*Semester 1 2012*2012-01-01*2012-06-30*1294*N/D*ND*Muy alto*0.63*0.19**631072.42*4585*0.0*7670837*false*12.1552*0.89*0.0*0.89*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE L*61518734*Semester 1 2012*2012-01-01*2012-06-30*1294*N/D*ND*Muy alto*0.63*0.19**21536.08*22*0.0*264013*false*12.2591*0.75*0.0*0.75*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE S*61518734*Trimester 1 2012*2012-01-01*2012-03-31*1294*N/D*ND*Muy alto*0.29*0.17**656373.25*4601*0.0*7922221*false*12.0697*0.45*0.0*0.45*0.05*7.0*3.73*0.51*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE L*61518734*Trimester 1 2012*2012-01-01*2012-03-31*1294*N/D*ND*Muy alto*0.29*0.17**17750.83*18*0.0*215914*false*12.1636*0.37*0.0*0.37*0.05*7.08*3.73*0.44*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE S*61518734*Semester 2 2011*2011-07-01*2011-12-31*1294*N/D*ND*Muy alto*0.52*0.64**661061.38*4617*0.0*7456913*false*11.2802*0.91*0.0*0.91*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE L*61518734*Semester 2 2011*2011-07-01*2011-12-31*1294*N/D*ND*Muy alto*0.52*0.64**16538.39*15*0.0*187868*false*11.3595*0.7*0.0*0.7*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE S*61518734*Trimester 3 2013*2013-07-01*2013-09-30*1294*N/D*ND*6*0.03*0.22**625722.59*4641*0.0*8213610*false*13.1266*0.45*0.0*0.45*0.05*0.98*4.17*0.52*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE L*61518734*Trimester 3 2013*2013-07-01*2013-09-30*1294*N/D*ND*6*0.03*0.22**197803.47*180*0.0*2630595*false*13.299*0.35*0.0*0.35*0.05*1.08*4.17*0.42*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASES SB*61518734*Trimester 3 2013*2013-07-01*2013-09-30*1294*N/D*ND*6*0.03*0.22**1698.02*4*0.0*23356*false*13.7548*0.33*0.0*0.33*0.04*"[<iic-com:rentabilidadiic contextref=""FIM_T32013_V-61518734_da"" decimals=""2"" unitref=""pure"">0.98</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32013_V-61518734_da"" decimals=""2"" unitref=""pure"">1.08</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32013_V-61518734_da"" decimals=""2"" unitref=""pure"">4.17</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32013_V-61518734_da"" decimals=""2"" unitref=""pure"">4.17</iic-com-fon:volatilidadvalorliquidativo>]"*0.43*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE LB*61518734*Trimester 3 2013*2013-07-01*2013-09-30*1294*N/D*ND*6*0.03*0.22**2145.14*1*0.0*29499*false*13.7515*0.06*0.0*0.06*0.01*"[<iic-com:rentabilidadiic contextref=""FIM_T32013_V-61518734_da"" decimals=""2"" unitref=""pure"">0.98</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32013_V-61518734_da"" decimals=""2"" unitref=""pure"">1.08</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32013_V-61518734_da"" decimals=""2"" unitref=""pure"">4.17</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32013_V-61518734_da"" decimals=""2"" unitref=""pure"">4.17</iic-com-fon:volatilidadvalorliquidativo>]"*0.14*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE S*61518734*Semester 1 2013*2013-01-01*2013-06-30*1294*N/D*ND*6*0.64*0.21**688905.76*4678*0.0*8955137*false*12.9991*0.89*0.0*0.89*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE L*61518734*Semester 1 2013*2013-01-01*2013-06-30*1294*N/D*ND*6*0.64*0.21**192262.56*189*0.0*2529499*false*13.1565*0.71*0.0*0.71*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASES SB*61518734*Semester 1 2013*2013-01-01*2013-06-30*1294*N/D*ND*6*0.64*0.21**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE LB*61518734*Semester 1 2013*2013-01-01*2013-06-30*1294*N/D*ND*6*0.64*0.21**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE S*61518734*Trimester 1 2013*2013-01-01*2013-03-31*1294*N/D*ND*6*0.45*0.21**665020.92*4663*0.0*8952472*false*13.4619*0.44*0.0*0.44*0.05*1.54*3.34*0.52*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE L*61518734*Trimester 1 2013*2013-01-01*2013-03-31*1294*N/D*ND*6*0.45*0.21**162628.03*167*0.0*2213237*false*13.6092*0.36*0.0*0.36*0.05*1.62*3.34*0.44*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE S*61518734*Semester 2 2012*2012-07-01*2012-12-31*1294*N/D*ND*6*0.24*0.08**639461.5*4613*0.0*8478215*false*13.2584*0.9*0.0*0.9*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE L*61518734*Semester 2 2012*2012-07-01*2012-12-31*1294*N/D*ND*6*0.24*0.08**84545.75*99*0.0*1132280*false*13.3925*0.75*0.0*0.75*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE S*61518734*Trimester 3 2014*2014-07-01*2014-09-30*1294*N/D*ND*5*0.0*0.15**952616.94*5166*0.0*13242845*false*13.9015*0.45*0.0*0.45*0.05*-0.71*2.58*0.51*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE L*61518734*Trimester 3 2014*2014-07-01*2014-09-30*1294*N/D*ND*5*0.0*0.15**560862.53*597*0.0*7940703*false*14.158*0.35*0.0*0.35*0.05*-0.61*2.58*0.41*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASES SB*61518734*Trimester 3 2014*2014-07-01*2014-09-30*1294*N/D*ND*5*0.0*0.15**150497.76*156*0.0*2047906*false*13.6076*0.45*0.0*0.45*0.05*-0.71*2.58*0.52*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE LB*61518734*Trimester 3 2014*2014-07-01*2014-09-30*1294*N/D*ND*5*0.0*0.15**208931.58*111*0.0*2844500*false*13.6145*0.35*0.0*0.35*0.05*-0.61*2.58*0.41*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE S*61518734*Semester 1 2014*2014-01-01*2014-06-30*1294*N/D*ND*5*0.2*0.31**775229.27*4957*0.0*10854376*false*14.0015*0.89*0.0*0.89*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE L*61518734*Semester 1 2014*2014-01-01*2014-06-30*1294*N/D*ND*5*0.2*0.31**432611.69*478*0.0*6162721*false*14.2454*0.69*0.0*0.69*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASES SB*61518734*Semester 1 2014*2014-01-01*2014-06-30*1294*N/D*ND*5*0.2*0.31**76471.41*97*0.48*1048023*false*13.7048*0.89*0.0*0.89*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE LB*61518734*Semester 1 2014*2014-01-01*2014-06-30*1294*N/D*ND*5*0.2*0.31**167344.64*89*0.51*2292392*false*13.6986*0.69*0.0*0.69*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE S*61518734*Trimester 1 2014*2014-01-01*2014-03-31*1294*N/D*ND*5*0.07*0.26**678924.49*4769*0.0*9218959*false*13.5788*0.44*0.0*0.44*0.05*0.41*3.73*0.51*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE L*61518734*Trimester 1 2014*2014-01-01*2014-03-31*1294*N/D*ND*5*0.07*0.26**306941.06*315*0.0*4236110*false*13.8011*0.34*0.0*0.34*0.05*0.5*3.75*0.41*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASES SB*61518734*Trimester 1 2014*2014-01-01*2014-03-31*1294*N/D*ND*5*0.07*0.26**39991.61*58*0.0*550304*false*13.7605*0.44*0.0*0.44*0.05*0.41*3.75*0.51*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE LB*61518734*Trimester 1 2014*2014-01-01*2014-03-31*1294*N/D*ND*5*0.07*0.26**67382.66*51*0.0*927751*false*13.7684*0.34*0.0*0.34*0.05*0.51*3.75*0.41*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE S*61518734*Semester 2 2013*2013-07-01*2013-12-31*1294*N/D*ND*6*0.26*0.18**638386.16*4665*0.0*8645419*false*13.5426*0.91*0.0*0.91*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE L*61518734*Semester 2 2013*2013-07-01*2013-12-31*1294*N/D*ND*6*0.26*0.18**234802.3*220*0.0*3224326*false*13.7321*0.69*0.0*0.69*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASES SB*61518734*Semester 2 2013*2013-07-01*2013-12-31*1294*N/D*ND*6*0.26*0.18**17084.96*24*0.48*234145*false*13.7048*0.86*0.0*0.86*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE LB*61518734*Semester 2 2013*2013-07-01*2013-12-31*1294*N/D*ND*6*0.26*0.18**18281.47*20*0.5*250431*false*13.6986*0.45*0.0*0.45*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE SA*61518734*Trimester 3 2015*2015-07-01*2015-09-30*1294*mediolanum.gestion@mediolanum.es*ND*5*0.12*0.0**928941.27*5177*0.0*12213979*false*13.1483*0.45*0.0*0.45*0.05*-2.9*6.54*0.52*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE LA*61518734*Trimester 3 2015*2015-07-01*2015-09-30*1294*mediolanum.gestion@mediolanum.es*ND*5*0.12*0.0**636421.14*600*0.0*8557032*false*13.4455*0.35*0.0*0.35*0.05*-2.8*6.54*0.42*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASES SB*61518734*Trimester 3 2015*2015-07-01*2015-09-30*1294*mediolanum.gestion@mediolanum.es*ND*5*0.12*0.0**183878.25*174*0.0*2306165*false*12.5416*0.45*0.0*0.45*0.05*-2.9*6.54*0.52*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE LB*61518734*Trimester 3 2015*2015-07-01*2015-09-30*1294*mediolanum.gestion@mediolanum.es*ND*5*0.12*0.0**190167.41*113*0.0*2391043*false*12.5734*0.35*0.0*0.35*0.05*-2.8*6.54*0.42*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE EA*61518734*Trimester 3 2015*2015-07-01*2015-09-30*1294*mediolanum.gestion@mediolanum.es*ND*5*0.12*0.0**3684.71*6*0.0*35315*false*9.5843*0.19*0.0*0.19*0.05*-2.87*6.53*0.27*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE EB*61518734*Trimester 3 2015*2015-07-01*2015-09-30*1294*mediolanum.gestion@mediolanum.es*ND*5*0.12*0.0**6130.57*5*0.0*58759*false*9.5846*0.18*0.0*0.18*0.05*-2.87*6.53*0.26*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE S4*61518734*Semester 1 2015*2015-01-01*2015-06-30*1294*mediolanum.gestion@mediolanum.es*ND*5*0.16*0.13**964605.04*5201*0.0*13062310*false*13.5416*0.89*0.0*0.89*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE LA*61518734*Semester 1 2015*2015-01-01*2015-06-30*1294*mediolanum.gestion@mediolanum.es*ND*5*0.16*0.13**634499.04*623*0.0*8777035*false*13.833*0.69*0.0*0.69*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASES SB*61518734*Semester 1 2015*2015-01-01*2015-06-30*1294*mediolanum.gestion@mediolanum.es*ND*5*0.16*0.13**188323.3*179*0.34*2432436*false*12.9163*0.89*0.0*0.89*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE LB*61518734*Semester 1 2015*2015-01-01*2015-06-30*1294*mediolanum.gestion@mediolanum.es*ND*5*0.16*0.13**209979.5*111*0.37*2716244*false*12.9358*0.69*0.0*0.69*0.1*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE EA*61518734*Semester 1 2015*2015-01-01*2015-06-30*1294*mediolanum.gestion@mediolanum.es*ND*5*0.16*0.13**100.0*1*0.0*987*false*9.8675*0.0*0.0*0.0*0.0*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE EB*61518734*Semester 1 2015*2015-01-01*2015-06-30*1294*mediolanum.gestion@mediolanum.es*ND*5*0.16*0.13**100.0*1*0.0*987*false*9.8675*0.0*0.0*0.0*0.0*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE S*61518734*Trimester 1 2015*2015-01-01*2015-03-31*1294*mediolanum.gestion@mediolanum.es*ND*5*0.1*0.15**980669.96*5208*0.0*12966220*false*13.2218*0.45*0.0*0.45*0.05*0.21*5.53*0.5*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE L*61518734*Trimester 1 2015*2015-01-01*2015-03-31*1294*mediolanum.gestion@mediolanum.es*ND*5*0.1*0.15**650445.06*625*0.0*8776367*false*13.4929*0.35*0.0*0.35*0.05*0.3*5.54*0.41*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASES SB*61518734*Trimester 1 2015*2015-01-01*2015-03-31*1294*mediolanum.gestion@mediolanum.es*ND*5*0.1*0.15**192673.49*180*0.0*2493679*false*12.9425*0.45*0.0*0.45*0.05*0.2*5.54*0.5*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM MERCADOS EMERGENTES, FI*CLASE LB*61518734*Trimester 1 2015*2015-01-01*2015-03-31*1294*mediolanum.gestion@mediolanum.es*ND*5*0.1*0.15**208094.19*110*0.0*2699980*false*12.9748*0.35*0.0*0.35*0.05*0.3*5.54*0.41*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
