fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Semester 2 2009*2009-07-01*2009-12-31*4165*clientes@mutuactivos.com*AAA*Alto*0.0*0.14**1186831.02*294*0.0*119724187*false*100.8772***0.19*0.02*0.66*1.62*0.17*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Trimester 3 2009*2009-07-01*2009-09-30*4165*clientes@mutuactivos.com*AAA*Alto*0.0*0.04**798756.55*22*0.0*80041841*false*100.2081***0.01*0.0****MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Semester 2 2010*2010-07-01*2010-12-31*4165*clientes@mutuactivos.com*AAA*Alto*0.02*0.44**1186277.23*289*0.0*122544341*false*103.3016***0.3*0.03*-2.31*3.08*0.17*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Trimester 3 2010*2010-07-01*2010-09-30*4165*clientes@mutuactivos.com*AAA*Alto*0.02*0.37**1186703.95*292*0.0*125481002*false*105.7391***0.15*0.01*4.81*1.89*0.16*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Semester 1 2010*2010-01-01*2010-06-30*4165*clientes@mutuactivos.com*AAA*Alto*0.03*0.26**1186724.22*292*0.0*119725068*false*100.887***0.3*0.03*-3.57*6.25*0.16*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Trimester 1 2010*2010-01-01*2010-03-31*4165*clientes@mutuactivos.com*AAA*Alto*0.02*0.24**1186831.02*294*0.0*124167992*false*104.6215***0.15*0.01*3.71*2.6*0.16*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Trimester 3 2011*2011-07-01*2011-09-30*4165*clientes@mutuactivos.com*AAA*Alto*0.01*0.91**1185580.69*286*0.0*115911199*false*97.7671***0.15*0.01*-7.62*6.49*0.17*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Semester 1 2011*2011-01-01*2011-06-30*4165*clientes@mutuactivos.com*AAA*Alto*0.11*0.73**1185729.51*287*0.0*125499533*false*105.8416***0.3*0.03*0.38*1.46*0.16*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Trimester 1 2011*2011-01-01*2011-03-31*4165*clientes@mutuactivos.com*AAA*Alto*0.07*0.51**1184293.93*287*0.0*124868934*false*105.4375***0.15*0.01*2.07*1.68*0.16*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Semester 2 2010*2010-07-01*2010-12-31*4165*clientes@mutuactivos.com*AAA*Alto*0.02*0.44**1186277.23*289*0.0*122544341*false*103.3016***0.3*0.03*-2.31*3.08*0.17*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Semester 2 2012*2012-07-01*2012-12-31*4165*clientes@mutuactivos.com*A1+*4 en una escala del 1 al 7.*0.26*0.09**1133921.48*260*0.0*128115812*false*112.9847*0.3**0.3*0.02*4.3*1.57*0.16*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Trimester 3 2012*2012-07-01*2012-09-30*4165*clientes@mutuactivos.com*AA-*Alto*0.09*0.11**1184622.15*285*0.0*128322960*false*108.324*0.15**0.15*0.01*4.27*2.66*0.16*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Semester 1 2012*2012-01-01*2012-06-30*4165*clientes@mutuactivos.com*AA-*Alto*0.19*0.26**1184628.11*283*0.0*123070858*false*103.8899*0.3**0.3*0.02*-2.77*3.17*0.16*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Trimester 1 2012*2012-01-01*2012-03-31*4165*clientes@mutuactivos.com*AA-*Alto*0.12*0.25**1184836.46*285*0.0*126593649*false*106.8448*0.15**0.15*0.01*8.57*3.05*0.16*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Semester 2 2013*2013-07-01*2013-12-31*4165*clientes@mutuactivos.com*A+*4 en una escala del 1 al 7.*0.17*0.07**864816.86*208*0.0*102206344*false*118.1826*0.3**0.3*0.02*1.02*0.34*0.16*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Trimester 3 2013*2013-07-01*2013-09-30*4165*clientes@mutuactivos.com*A+*4 en una escala del 1 al 7.*0.0*0.05**1076770.31*236*0.0*125975217*false*116.9936*0.15**0.15*0.01*1.32*0.51*0.16*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Semester 1 2013*2013-01-01*2013-06-30*4165*clientes@mutuactivos.com*A1+*4 en una escala del 1 al 7.*0.11*0.04**1077429.15*241*0.0*124404518*false*115.4642*0.3**0.3*0.02*0.79*1.07*0.16*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*MUTUAFONDO BONOS FINANCIEROSFI*85786119*Trimester 1 2013*2013-01-01*2013-03-31*4165*clientes@mutuactivos.com*A1+*4 en una escala del 1 al 7.*0.05*0.02**1082670.59*257*0.0*124027096*false*114.5566*0.15**0.15*0.01*1.39*1.17*0.16*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 2 2014*2014-07-01*2014-12-31*4165*clientes@mutuactivos.com*A+*4, en una escala del 1 al 7.*0.03*0.0**1812452.69*1404*0.0*227398977*false*125.4648*0.13*0.21*0.34*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*D*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 2 2014*2014-07-01*2014-12-31*4165*clientes@mutuactivos.com*A+*4, en una escala del 1 al 7.*0.03*0.0**1963.49*6*0.0*246170*false*125.3737*0.45*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22014_V-85786119_da"" decimals=""2"" unitref=""pure"">0.21</iic-com:comisiongestioncobradaresultados>]"*0.45*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 2 2016*2016-07-01*2016-12-31*4165*clientes@mutuactivos.com*A+*4, en una escala del 1 al 7.*0.0*-0.31**1885087.41*1697*0.0*248349624*false*131.7444*0.13*0.19*0.32*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*D*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 2 2016*2016-07-01*2016-12-31*4165*clientes@mutuactivos.com*A+*4, en una escala del 1 al 7.*0.0*-0.31**10092.81*154*0.0*1316969*false*130.4859*0.45*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22016_V-85786119_da"" decimals=""2"" unitref=""pure"">0.19</iic-com:comisiongestioncobradaresultados>]"*0.45*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 3 2016*2016-07-01*2016-09-30*4165*clientes@mutuactivos.com*A+*4, en una escala del 1 al 7.*0.0*0.0**1910435.95*1666*0.0*249462849*false*130.579*0.06*0.12*0.18*0.01*2.59*1.49*0.08*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*D*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 3 2016*2016-07-01*2016-09-30*4165*clientes@mutuactivos.com*A+*4, en una escala del 1 al 7.*0.0*0.0**10030.82*155*0.0*1298386*false*129.4397*0.23*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32016_V-85786119_da"" decimals=""2"" unitref=""pure"">0.12</iic-com:comisiongestioncobradaresultados>]"*0.23*0.01*2.55*1.55*0.24*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 1 2016*2016-01-01*2016-06-30*4165*clientes@mutuactivos.com*A+*4, en una escala del 1 al 7.*0.0*0.0**2163971.95*1720*0.0*275441542*false*127.2852*0.12*[]*0.12*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*D*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 1 2016*2016-01-01*2016-06-30*4165*clientes@mutuactivos.com*A+*4, en una escala del 1 al 7.*0.0*0.0**10790.16*154*0.0*1361989*false*126.2251*0.45*[]*0.45*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 1 2016*2016-01-01*2016-03-31*4165*clientes@mutuactivos.com*A+*4, en una escala del 1 al 7.*0.0*0.0**2272482.95*1599*0.0*288713292*false*127.0475*0.06*[]*0.06*0.01*-1.11*4.57*0.07*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*D*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 1 2016*2016-01-01*2016-03-31*4165*clientes@mutuactivos.com*A+*4, en una escala del 1 al 7.*0.0*0.0**10403.69*155*0.0*1312876*false*126.1933*0.22*[]*0.22*0.0*-1.27*4.54*0.23*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 2 2017*2017-07-01*2017-12-31*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.02*-0.25**2286994.33*1933*0.0*316655234*false*138.4591*0.13*0.19*0.31*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*D*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 2 2017*2017-07-01*2017-12-31*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.02*-0.25**13198.39*164*0.0*1806301*false*136.8576*0.45*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22017_V-85786119_da"" decimals=""2"" unitref=""pure"">0.19</iic-com:comisiongestioncobradaresultados>]"*0.45*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 3 2017*2017-07-01*2017-09-30*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.02*-0.4**2123951.76*1885*0.0*290669455*false*136.8531*0.06*0.09*0.15*0.01*[]*[]*0.08*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*D*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 3 2017*2017-07-01*2017-09-30*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.02*-0.4**12359.55*155*0.0*1672866*false*135.35*0.23*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32017_V-85786119_da"" decimals=""2"" unitref=""pure"">0.09</iic-com:comisiongestioncobradaresultados>]"*0.23*0.01*[]*[]*0.25*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 1 2017*2017-01-01*2017-06-30*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.13*-0.39**1887645.24*1853*0.0*255804631*false*135.5152*0.12*0.26*0.38*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*D*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 1 2017*2017-01-01*2017-06-30*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.13*-0.39**11885.93*154*0.0*1594236*false*134.128*0.45*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12017_V-85786119_da"" decimals=""2"" unitref=""pure"">0.26</iic-com:comisiongestioncobradaresultados>]"*0.45*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 1 2017*2017-01-01*2017-03-31*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.12*-0.39**2177006.01*1877*0.0*291531011*false*133.9137*0.06*0.15*0.21*0.01*1.65*0.69*0.09*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*D*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 1 2017*2017-01-01*2017-03-31*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.12*-0.39**12155.85*152*0.0*1612068*false*132.6166*0.22*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12017_V-85786119_da"" decimals=""2"" unitref=""pure"">0.15</iic-com:comisiongestioncobradaresultados>]"*0.22*0.01*1.63*0.76*0.25*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 2 2018*2018-07-01*2018-12-31*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.11*-0.4**1839075.54*922*0.0*246877032*false*134.2397*0.13*[]*0.13*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*D*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 2 2018*2018-07-01*2018-12-31*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.11*-0.4**6823.07*128*0.0*899442*false*131.8236*0.45*[]*0.45*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 3 2018*2018-07-01*2018-09-30*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.08*-0.4**1854442.4*1102*0.0*253907116*false*136.9183*0.06*[]*0.06*0.01*1.03*1.79*0.08*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*D*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 3 2018*2018-07-01*2018-09-30*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.08*-0.4**10648.07*152*0.0*1434022*false*134.6744*0.23*[]*0.23*0.01*0.86*1.81*0.24*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 1 2018*2018-01-01*2018-06-30*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.16*-0.39**1913071.05*1259*0.0*259274591*false*135.5279*0.12*[]*0.12*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*D*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 1 2018*2018-01-01*2018-06-30*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.16*-0.39**11034.9*158*0.0*1473440*false*133.5254*0.45*[]*0.45*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 1 2018*2018-01-01*2018-03-31*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.0*-0.39**1979960.35*1340*0.0*273093384*false*137.9287*0.06*[]*0.06*0.01*-0.38*1.67*0.08*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*D*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 1 2018*2018-01-01*2018-03-31*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.0*-0.39**14212.4*164*0.0*1934465*false*136.1111*0.22*[]*0.22*0.01*-0.55*1.77*0.24*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 2 2019*2019-07-01*2019-12-31*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.0*-0.49**211156.91*724*0.0*30154360*false*142.8055*0.23*0.25*0.48*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*L*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 2 2019*2019-07-01*2019-12-31*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.0*-0.49**1659058.15*135*0.0*237812861*false*143.3421*0.2*0.1*0.3*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*D*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 2 2019*2019-07-01*2019-12-31*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.0*-0.49**3124.09*25*0.0*438277*false*140.2896*0.46*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22019_V-85786119_da"" decimals=""2"" unitref=""pure"">0.25</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_S22019_V-85786119_da"" decimals=""2"" unitref=""pure"">0.10</iic-com:comisiongestioncobradaresultados>]"*0.46*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 3 2019*2019-07-01*2019-09-30*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.0*-0.46**216597.73*739*0.0*30657222*false*141.5399*0.11*0.11*0.22*0.01*0.68*0.86*0.12*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*L*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 3 2019*2019-07-01*2019-09-30*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.0*-0.46**1599295.42*26*0.0*226985085*false*141.9282*0.1*0.04*0.14*0.01*0.75*0.95*0.11*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*D*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 3 2019*2019-07-01*2019-09-30*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.0*-0.46**7362.78*130*0.0*1023437*false*139.0014*0.23*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32019_V-85786119_da"" decimals=""2"" unitref=""pure"">0.11</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_T32019_V-85786119_da"" decimals=""2"" unitref=""pure"">0.04</iic-com:comisiongestioncobradaresultados>]"*0.23*0.01*0.67*1.01*0.24*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 1 2019*2019-01-01*2019-06-30*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.0*-0.41**319050.1*776*0.0*44854306*false*140.587*0.14*0.1*0.24*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*L*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 1 2019*2019-01-01*2019-06-30*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.0*-0.41**1538759.75*18*0.0*216766543*false*140.8709*0.11*0.1*0.21*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*D*MUTUAF. BONOS FINANCIEROSFI"*85786119*Semester 1 2019*2019-01-01*2019-06-30*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.0*-0.41**7709.7*128*0.0*1064562*false*138.0809*0.45*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12019_V-85786119_da"" decimals=""2"" unitref=""pure"">0.10</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_S12019_V-85786119_da"" decimals=""2"" unitref=""pure"">0.10</iic-com:comisiongestioncobradaresultados>]"*0.45*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*A*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 1 2019*2019-01-01*2019-03-31*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.0*-0.39**336415.72*810*0.0*46372605*false*137.8432*0.06*0.0*0.06*0.01*2.68*2.23*0.08*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO BONOS FINANCIEROS, FI*"*L*MUTUAF. BONOS FINANCIEROSFI"*85786119*Trimester 1 2019*2019-01-01*2019-03-31*4165*clientes@mutuactivos.com*A+*3, en una escala del 1 al 7.*0.0*-0.39**1293179.14*13*0.0*178258094*false*137.8449*0.01*0.0*0.01*0.0*2.52*2.23*0.01*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
