fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2009*2009-07-01*2009-12-31*4012*info@duxinversores.com*A1*Alto*0.71*0.33**946336.18*271*0.0*10113267*false*10.6868***0.63*0.06*1.13*3.56*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2009*2009-07-01*2009-09-30*4012*info@duxinversores.com*A1*Alto*0.35*0.4**925274.3*269*0.0*9777663*false*10.5673***0.31*0.03*10.4*10.31*0.36*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2009*2009-01-01*2009-06-30*4012*info@duxinversores.com*P-1*Alto*1.09*1.15**896473.62*269*0.0*8580716*false*9.5716***0.62*0.06*15.6*18.68*0.36*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2010*2010-07-01*2010-12-31*4012*info@duxinversores.com*A1*Alto*1.36*0.45**1075988.94*281*0.0*11974024*false*11.1284***0.63*0.06*3.32*7.82*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2010*2010-07-01*2010-09-30*4012*info@duxinversores.com*A1*Alto*0.57*0.42**1047802.63*281*0.0*11285819*false*10.7709***0.32*0.03*-1.55*4.77*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2010*2010-01-01*2010-06-30*4012*info@duxinversores.com*A1*Alto*2.04*0.24**1050297.0*281*0.0*11490392*false*10.9401***0.62*0.06*-2.66*9.41*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 1 2010*2010-01-01*2010-03-31*4012*info@duxinversores.com*A1*Alto*0.96*0.22**982983.98*273*0.0*11047950*false*11.2392***0.31*0.03*5.17*6.49*0.34*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2011*2011-07-01*2011-12-31*4012*info@duxinversores.com*A2  (MOODYS)*Muy Alto*1.75*0.68**990876.23*279*0.0*9995659*false*10.0877*0.63**0.63*0.06*3.65*12.58*0.36*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2011*2011-07-01*2011-09-30*4012*info@duxinversores.com*A2  (MOODYS)*Muy Alto*0.51*0.74**1083794.6*282*0.0*10548190*false*9.7327***0.32*0.03*-12.13*20.02*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2011*2011-01-01*2011-06-30*4012*info@duxinversores.com*A2  (MOODYS)*Muy Alto*1.55*0.61**1083127.49*282*0.0*11996782*false*11.0761***0.62*0.06*0.32*5.75*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 1 2011*2011-01-01*2011-03-31*4012*info@duxinversores.com*A2  (MOODYS)*Alto*0.96*0.56**1083326.86*283*0.0*11960900*false*11.0409***0.31*0.03*-0.79*5.5*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2012*2012-07-01*2012-09-30*4012*info@duxinversores.com*Ba1 (MOODYS)*Muy Alto*0.86*0.12**916515.27*280*0.0*9416254*false*10.274*0.31**0.31*0.03*0.32*5.37*0.36*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2012*2012-01-01*2012-06-30*4012*info@duxinversores.com*Ba1 (MOODYS)*Muy Alto*1.29*0.42**1022505.79*280*0.0*10471553*false*10.2411*0.62**0.62*0.06*-1.98*8.63*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 1 2012*2012-01-01*2012-03-31*4012*info@duxinversores.com*A2  (MOODYS)*Muy Alto*0.57*0.49**1007841.17*283*0.0*10529479*false*10.4476*0.31**0.31*0.03*3.57*5.98*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2011*2011-07-01*2011-12-31*4012*info@duxinversores.com*A2  (MOODYS)*Muy Alto*1.75*0.68**990876.23*279*0.0*9995659*false*10.0877*0.63**0.63*0.06*3.65*12.58*0.36*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2013*2013-07-01*2013-12-31*4012*info@duxinversores.com*Ba1 (MOODYS)*Muy Alto*1.28*0.08**840567.3*283*0.0*10491561*false*12.4815*0.63**0.63*0.06*5.76*8.03*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2013*2013-07-01*2013-09-30*4012*info@duxinversores.com*Ba1 (MOODYS)*Muy Alto*0.55*0.04**889361.89*280*0.0*10496408*false*11.8022*0.32**0.32*0.03*7.85*7.42*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2013*2013-01-01*2013-06-30*4012*info@duxinversores.com*Ba1 (MOODYS)*Muy Alto*2.25*0.08**888793.59*278*0.0*9726633*false*10.9436*0.62**0.62*0.06*-0.54*11.13*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 1 2013*2013-01-01*2013-03-31*4012*info@duxinversores.com*Ba1 (MOODYS)*Muy Alto*1.34*0.07**880165.53*278*0.0*9684107*false*11.0026*0.31**0.31*0.03*5.09*8.92*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2018*2018-01-01*2018-06-30*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*1.61*0.0**3150251.73*313*0.0*47139948*false*14.9639*0.62**0.62*0.06*4.21*9.12*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 1 2018*2018-01-01*2018-03-31*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*0.6*0.0**3165019.53*313*0.0*45447199*false*14.3592*0.31**0.31*0.03*-2.99*9.8*0.34*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2019*2019-07-01*2019-09-30*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*0.61*0.0**3128233.9*320*0.0*48133120*false*15.3867*0.32**0.32*0.03*1.95*10.57*0.37*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2019*2019-01-01*2019-06-30*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*2.75*0.0**3164559.22*317*0.0*47759470*false*15.092*0.62**0.62*0.06*2.03*7.08*0.37*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 1 2019*2019-01-01*2019-03-31*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*1.38*0.0**3165181.8*317*0.0*46817932*false*14.7916*0.31**0.31*0.03*7.21*6.34*0.34*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2018*2018-07-01*2018-12-31*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*2.73*0.0**3178066.25*317*0.0*43849017*false*13.7974*0.63**0.63*0.06*-7.85*9.5*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 2 2020*2020-07-01*2020-12-31*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*1.91*-0.4**3729130.51*342*0.0*61144298*false*16.3964*0.63**0.63*0.06*9.96*15.96*0.36*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 3 2020*2020-07-01*2020-09-30*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*0.79*-0.65**3620669.33*331*0.0*53988842*false*14.9113*0.31**0.31*0.03*2.55*14.36*0.35*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Semester 1 2020*2020-01-01*2020-06-30*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*4.91*-0.23**3117749.32*322*0.0*45333116*false*14.5403*0.62**0.62*0.06*17.96*25.17*0.36*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
DUX MIXTO VARIABLE, FI*DUX MIXTO VARIABLE, FI*85439495*Trimester 1 2020*2020-01-01*2020-03-31*4012*info@duxinversores.com*Baa1(MOODYS)*6, en una escala del 1 al 7*3.59*-0.04**3168577.24*329*0.0*39057610*false*12.3266*0.31**0.31*0.03*-23.56*54.04*0.36*DUX INVERSORES, SGIIC, S.A.*BANKINTER, S.A.*ES0128067008
