fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
MEDIOLANUM ACTIVO, FI*CLASE SA*61293171*Semester 1 2013*2013-01-01*2013-06-30*829*N/D*ND*2*0.26*0.23**1168305.2*1554*0.0*11407343*true*9.764*0.4*0.0*0.4*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE LA*61293171*Semester 1 2013*2013-01-01*2013-06-30*829*N/D*ND*2*0.26*0.23**194358.98*88*0.0*1912004*true*9.8375*0.32*0.0*0.32*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE SB*61293171*Semester 1 2013*2013-01-01*2013-06-30*829*N/D*ND*2*0.26*0.23**64247.5*68*0.63*597123*true*9.2941*0.39*0.0*0.39*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE LB*61293171*Semester 1 2013*2013-01-01*2013-06-30*829*N/D*ND*2*0.26*0.23**26506.18*27*0.51*246292*true*9.2919*0.32*0.0*0.32*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE SA*61293171*Trimester 1 2013*2013-01-01*2013-03-31*829*N/D*ND*2*0.1*0.23**885627.26*1326*0.0*8586437*true*9.6953*0.2*0.0*0.2*0.02*2.52*1.11*0.23*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE LA*61293171*Trimester 1 2013*2013-01-01*2013-03-31*829*N/D*ND*2*0.1*0.23**167435.37*72*0.0*1634950*true*9.7647*0.16*0.0*0.16*0.02*2.56*1.11*0.19*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE SB*61293171*Trimester 1 2013*2013-01-01*2013-03-31*829*N/D*ND*2*0.1*0.23**28958.86*39*0.57*269147*true*9.2941*0.19*0.0*0.19*0.02*2.51*1.11*0.2*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE LB*61293171*Trimester 1 2013*2013-01-01*2013-03-31*829*N/D*ND*2*0.1*0.23**11743.4*14*0.44*109118*true*9.2919*0.16*0.0*0.16*0.02*2.56*1.11*0.17*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*MEDIOLANUM ACTIVO FI, CLASE SA*61293171*Semester 2 2012*2012-07-01*2012-12-31*829*N/D*ND*2*0.53*0.23**770444.57*1164*0.0*7286280*false*9.4572*0.4*0.0*0.4*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*MEDIOLANUM ACTIVO FI, CLASE LA*61293171*Semester 2 2012*2012-07-01*2012-12-31*829*N/D*ND*2*0.53*0.23**149977.47*42*0.0*1427985*false*9.5213*0.33*0.0*0.33*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*MEDIOLANUM ACTIVO FI, CLASE SB*61293171*Semester 2 2012*2012-07-01*2012-12-31*829*N/D*ND*2*0.53*0.23**5133.91*12*0.0*49395*false*9.6213*0.19*0.0*0.19*0.02*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*MEDIOLANUM ACTIVO, FI CLASE LB*61293171*Semester 2 2012*2012-07-01*2012-12-31*829*N/D*ND*2*0.53*0.23**535.95*1*0.0*5086*false*9.49*0.07*0.0*0.07*0.02*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE SA*61293171*Trimester 3 2014*2014-07-01*2014-09-30*829*N/D*ND*2*0.14*0.21**9011624.35*6232*0.0*93280726*true*10.3512*0.2*0.0*0.2*0.03*-0.04*0.95*0.22*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE LA*61293171*Trimester 3 2014*2014-07-01*2014-09-30*829*N/D*ND*2*0.14*0.21**1384417.84*696*0.0*14465978*true*10.4491*0.16*0.0*0.16*0.03*0.0*0.95*0.18*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE SB*61293171*Trimester 3 2014*2014-07-01*2014-09-30*829*N/D*ND*2*0.14*0.21**740102.7*401*0.0*6875901*true*9.2905*0.2*0.0*0.2*0.03*-0.04*0.95*0.22*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE LB*61293171*Trimester 3 2014*2014-07-01*2014-09-30*829*N/D*ND*2*0.14*0.21**210564.71*103*0.0*1956516*true*9.2918*0.16*0.0*0.16*0.03*0.0*0.95*0.18*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE SA*61293171*Semester 1 2014*2014-01-01*2014-06-30*829*N/D*ND*2*0.2*0.33**7853643.97*5481*0.0*81326117*true*10.3552*0.4*0.0*0.4*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE LA*61293171*Semester 1 2014*2014-01-01*2014-06-30*829*N/D*ND*2*0.2*0.33**1314655.92*620*0.0*13737242*true*10.4493*0.32*0.0*0.32*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE SB*61293171*Semester 1 2014*2014-01-01*2014-06-30*829*N/D*ND*2*0.2*0.33**646091.53*369*0.25*6004843*true*9.2941*0.4*0.0*0.4*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE LB*61293171*Semester 1 2014*2014-01-01*2014-06-30*829*N/D*ND*2*0.2*0.33**174165.35*90*0.26*1618323*true*9.2919*0.32*0.0*0.32*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE SA*61293171*Trimester 1 2014*2014-01-01*2014-03-31*829*N/D*ND*2*0.08*0.29**4384090.0*3672*0.0*44904899*true*10.2427*0.2*0.0*0.2*0.02*1.6*0.62*0.22*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE LA*61293171*Trimester 1 2014*2014-01-01*2014-03-31*829*N/D*ND*2*0.08*0.29**807719.13*360*0.0*8345276*true*10.3319*0.16*0.0*0.16*0.02*1.64*0.62*0.19*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE SB*61293171*Trimester 1 2014*2014-01-01*2014-03-31*829*N/D*ND*2*0.08*0.29**411356.67*270*0.15*3823192*true*9.2941*0.2*0.0*0.2*0.02*1.6*0.61*0.22*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE LB*61293171*Trimester 1 2014*2014-01-01*2014-03-31*829*N/D*ND*2*0.08*0.29**126730.17*63*0.15*1177561*true*9.2919*0.16*0.0*0.16*0.02*1.64*0.62*0.19*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE SA*61293171*Semester 2 2013*2013-07-01*2013-12-31*829*N/D*ND*2*0.0*0.27**2402882.69*2417*0.0*24225006*true*10.0816*0.4*0.0*0.4*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE LA*61293171*Semester 2 2013*2013-07-01*2013-12-31*829*N/D*ND*2*0.0*0.27**479066.26*205*0.0*4869800*true*10.1652*0.33*0.0*0.33*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE SB*61293171*Semester 2 2013*2013-07-01*2013-12-31*829*N/D*ND*2*0.0*0.27**219981.95*166*0.3*2044536*true*9.2941*0.4*0.0*0.4*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE LB*61293171*Semester 2 2013*2013-07-01*2013-12-31*829*N/D*ND*2*0.0*0.27**53181.12*38*0.31*494153*true*9.2508*0.33*0.0*0.33*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE SA*61293171*Trimester 3 2015*2015-07-01*2015-09-30*829*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**7455486.5*6458*0.0*77527579*true*10.3987*0.2*0.0*0.2*0.03*-0.75*1.01*0.23*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE LA*61293171*Trimester 3 2015*2015-07-01*2015-09-30*829*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**1056796.05*599*0.0*11110096*true*10.513*0.16*0.0*0.16*0.03*-0.71*1.01*0.2*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE SB*61293171*Trimester 3 2015*2015-07-01*2015-09-30*829*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**424356.54*264*0.0*3900957*true*9.1926*0.2*0.0*0.2*0.03*-0.75*1.01*0.23*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE LB*61293171*Trimester 3 2015*2015-07-01*2015-09-30*829*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**143171.71*57*0.0*1316800*true*9.1973*0.16*0.0*0.16*0.03*-0.71*1.01*0.2*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE EA*61293171*Trimester 3 2015*2015-07-01*2015-09-30*829*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**24733.73*6*0.0*245926*true*9.9429*0.11*0.0*0.11*0.02*"[<iic-com:rentabilidadiic contextref=""FIM_T32015_V-61293171_da"" decimals=""2"" unitref=""pure"">-0.75</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32015_V-61293171_da"" decimals=""2"" unitref=""pure"">-0.71</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32015_V-61293171_da"" decimals=""2"" unitref=""pure"">-0.75</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32015_V-61293171_da"" decimals=""2"" unitref=""pure"">-0.71</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-61293171_da"" decimals=""2"" unitref=""pure"">1.01</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-61293171_da"" decimals=""2"" unitref=""pure"">1.01</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-61293171_da"" decimals=""2"" unitref=""pure"">1.01</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-61293171_da"" decimals=""2"" unitref=""pure"">1.01</iic-com-fon:volatilidadvalorliquidativo>]"*0.0*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE EB*61293171*Trimester 3 2015*2015-07-01*2015-09-30*829*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**688.73*2*0.0*6848*true*9.9435*0.09*0.0*0.09*0.02*"[<iic-com:rentabilidadiic contextref=""FIM_T32015_V-61293171_da"" decimals=""2"" unitref=""pure"">-0.75</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32015_V-61293171_da"" decimals=""2"" unitref=""pure"">-0.71</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32015_V-61293171_da"" decimals=""2"" unitref=""pure"">-0.75</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32015_V-61293171_da"" decimals=""2"" unitref=""pure"">-0.71</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-61293171_da"" decimals=""2"" unitref=""pure"">1.01</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-61293171_da"" decimals=""2"" unitref=""pure"">1.01</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-61293171_da"" decimals=""2"" unitref=""pure"">1.01</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-61293171_da"" decimals=""2"" unitref=""pure"">1.01</iic-com-fon:volatilidadvalorliquidativo>]"*0.0*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE SA*61293171*Semester 1 2015*2015-01-01*2015-06-30*829*mediolanum.gestion@mediolanum.es*ND*2*0.09*0.17**7438109.83*6475*0.0*77932551*true*10.4775*0.4*0.0*0.4*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE LA*61293171*Semester 1 2015*2015-01-01*2015-06-30*829*mediolanum.gestion@mediolanum.es*ND*2*0.09*0.17**1265433.92*609*0.0*13399230*true*10.5886*0.32*0.0*0.32*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM ACTIVO, FI*CLASE SB*61293171*Semester 1 2015*2015-01-01*2015-06-30*829*mediolanum.gestion@mediolanum.es*ND*2*0.09*0.17**481000.8*291*0.14*4455164*true*9.2623*0.4*0.0*0.4*0.05*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
