fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
CAJA INGENIEROS GESTION ALTERNATIVA, FI*C.I. GESTION ALTERNATIVA FI*63484489*Semester 2 2009*2009-07-01*2009-12-31*2940*www.caja-ingenieros.es*n.d.*Bajo*0.82*0.7**3822703.75*876*0.0*24754498*false*6.4757***0.84*0.1*0.51*1.11*0.59*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*C.I. GESTION ALTERNATIVA FI*63484489*Trimester 3 2009*2009-07-01*2009-09-30*2940*www.caja-ingenieros.es*n.d.*Bajo*0.42*0.7**2707827.91*651*0.0*17445418*false*6.4426***0.36*0.05*1.0*1.02*0.48*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*C.I. GESTION ALTERNATIVA FI*63484489*Semester 1 2009*2009-01-01*2009-06-30*2940*WWW.CAJA-INGENIEROS.ES*n.d.*Bajo*0.39*2.62**2595042.11*614*0.0*16552129*false*6.3784***0.62*0.09*2.03*2.05*0.49*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*C.I. GESTION ALTERNATIVA FI*63484489*Trimester 3 2010*2010-07-01*2010-09-30*2940*www.caja-ingenieros.es*n.d.*Bajo*0.44*0.26**7556323.77*1786*0.0*50298859*false*6.6565***0.42*0.05*0.91*1.63*0.51*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*C.I. GESTION ALTERNATIVA FI*63484489*Semester 1 2010*2010-01-01*2010-06-30*2940*www.caja-ingenieros.es*n.d.*Bajo*0.35*0.25**6988463.63*1607*0.0*46095704*false*6.596***0.75*0.1*0.88*2.93*0.5*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*C.I. GESTION ALTERNATIVA FI*63484489*Trimester 1 2010*2010-01-01*2010-03-31*2940*www.caja-ingenieros.es*n.d.*Bajo*0.33*0.25**5620461.88*1154*0.0*36749581*false*6.5385***0.32*0.07*0.97*1.53*0.46*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*C.I. GESTION ALTERNATIVA FI*63484489*Semester 2 2009*2009-07-01*2009-12-31*2940*www.caja-ingenieros.es*n.d.*Bajo*0.82*0.7**3822703.75*876*0.0*24754498*false*6.4757***0.84*0.1*0.51*1.11*0.59*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*C.I. GESTION ALTERNATIVA FI*63484489*Semester 2 2011*2011-07-01*2011-12-31*2940*www.caja-ingenieros.es*n.d.*Bajo*1.56*1.01**3992716.54*1233*0.0*25436850*false*6.3708*0.66**0.66*0.1*0.3*2.52*0.75*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*C.I. GESTION ALTERNATIVA FI*63484489*Trimester 3 2011*2011-07-01*2011-09-30*2940*www.caja-ingenieros.es*n.d.*Bajo*0.62*1.01**5156200.56*1513*0.0*32752516*false*6.3521***0.33*0.05*-3.5*3.57*0.54*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*C.I. GESTION ALTERNATIVA FI*63484489*Semester 1 2011*2011-01-01*2011-06-30*2940*www.caja-ingenieros.es*n.d.*Bajo*1.25*0.46**5795716.01*1683*0.0*38150629*false*6.5826***0.63*0.1*-0.59*1.53*0.48*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*C.I. GESTION ALTERNATIVA FI*63484489*Trimester 1 2011*2011-01-01*2011-03-31*2940*www.caja-ingenieros.es*n.d.*Bajo*0.43*0.49**6841263.74*1865*0.0*45300681*false*6.6217***0.31*0.05*-0.74*2.1*0.44*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CAJA INGENIEROS GESTION ALTERNATIVA*63484489*Trimester 3 2012*2012-07-01*2012-09-30*2940*atencionalsocio@caja-ingenieros.es*ND*Bajo*0.11*0.2**3238185.54*1120*0.0*21428613*false*6.6175*0.34*0.0*0.34*0.05*2.29*1.76*0.62*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CAJA INGENIEROS GESTION ALTERNATIVA*63484489*Semester 1 2012*2012-01-01*2012-06-30*2940*atencionalsocio@caja-ingenieros.es*ND*Bajo*1.25*0.32**3295798.96*1077*0.0*21321712*false*6.4694*0.67*0.0*0.67*0.1*1.2*1.7*0.75*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*C.I. GESTION ALTERNATIVA FI*63484489*Trimester 1 2012*2012-01-01*2012-03-31*2940*www.caja-ingenieros.es*n.d.*Bajo*0.36*0.92**3661798.62*1212*0.0*23408726*false*6.3927*0.32**0.32*0.05*0.34*2.61*0.55*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*C.I. GESTION ALTERNATIVA FI*63484489*Semester 2 2011*2011-07-01*2011-12-31*2940*www.caja-ingenieros.es*n.d.*Bajo*1.56*1.01**3992716.54*1233*0.0*25436850*false*6.3708*0.66**0.66*0.1*0.3*2.52*0.75*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA, FI*63484489*Trimester 3 2013*2013-07-01*2013-09-30*2940*atencionalsocio@caja-ingenieros.es*ND*Bajo*0.34*0.0**3425960.26*1039*0.0*21860746*false*6.3809*0.34*0.0*0.34*0.05*-1.2*1.32*0.55*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA, FI*63484489*Semester 1 2013*2013-01-01*2013-06-30*2940*atencionalsocio@caja-ingenieros.es*ND*Bajo*0.55*0.01**3223588.12*1122*0.0*20818387*false*6.4581*0.67*0.0*0.67*0.1*-2.65*2.42*0.49*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA, FI*63484489*Trimester 1 2013*2013-01-01*2013-03-31*2940*atencionalsocio@caja-ingenieros.es*ND*Bajo*0.22*0.01**2962253.63*1073*0.0*19651489*false*6.634*0.33*0.0*0.33*0.05*0.56*1.57*0.63*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA, FI*63484489*Semester 2 2012*2012-07-01*2012-12-31*2940*atencionalsocio@caja-ingenieros.es*ND*Bajo*0.22*0.2**3154556.02*1190*0.0*20811502*false*6.5973*0.67*0.0*0.67*0.1*-0.31*1.37*0.71*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA A, FI*63484489*Trimester 3 2018*2018-07-01*2018-09-30*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.36*0.0**2626015.36*1503*0.0*15791129*false*6.0133*0.34*0.0*0.34*0.05*-0.22*2.04*0.66*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA I, FI*63484489*Trimester 3 2018*2018-07-01*2018-09-30*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.36*0.0**40962.86*1*0.0*247556*false*6.0434*0.2*0.0*0.2*0.03*-0.05*2.04*0.5*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALT A, FI*63484489*Semester 1 2018*2018-01-01*2018-06-30*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*1.25*0.0**2670195.36*1482*0.0*16091394*false*6.0263*0.67*0.0*0.67*0.1*[]*[]*[]*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALT I, FI*63484489*Semester 1 2018*2018-01-01*2018-06-30*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*1.25*0.0**40962.86*1*0.0*247683*false*6.0465*0.4*0.0*0.4*0.05*[]*[]*[]*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA A, FI*63484489*Trimester 1 2018*2018-01-01*2018-03-31*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.63*0.0**2564774.36*1518*0.0*15503100*false*6.0446*0.33*0.0*0.33*0.05*-1.1*2.96*0.57*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA I, FI*63484489*Trimester 1 2018*2018-01-01*2018-03-31*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.63*0.0**40962.86*1*0.0*248084*false*6.0563*0.2*0.0*0.2*0.02*-0.94*3.06*0.41*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA A, FI*63484489*Semester 2 2019*2019-07-01*2019-12-31*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.27*0.0**1661321.96*1092*0.0*10166127*false*6.1193*0.68*0.01*0.69*0.1*[]*[]*[]*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA I, FI*63484489*Semester 2 2019*2019-07-01*2019-12-31*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.27*0.0**1119803.74*360*0.0*6943957*false*6.201*0.4*0.0*0.4*0.05*[]*[]*[]*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA A, FI*63484489*Trimester 3 2019*2019-07-01*2019-09-30*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.16*0.0**1793552.89*1197*0.0*10804150*false*6.0239*0.34*0.0*0.34*0.05*1.68*2.58*0.56*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA I, FI*63484489*Trimester 3 2019*2019-07-01*2019-09-30*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.16*0.0**40962.86*1*0.0*249615*false*6.0937*0.2*0.0*0.2*0.03*1.85*2.58*0.4*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA A, FI*63484489*Semester 1 2019*2019-01-01*2019-06-30*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.88*0.0**1932844.88*1294*0.0*11450648*false*5.9242*0.67*0.0*0.67*0.1*[]*[]*[]*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA I, FI*63484489*Semester 1 2019*2019-01-01*2019-06-30*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.88*0.0**40962.86*1*0.0*245085*false*5.9831*0.4*0.0*0.4*0.05*[]*[]*[]*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA A, FI*63484489*Trimester 1 2019*2019-01-01*2019-03-31*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.62*0.0**2136055.4*1395*0.0*12602105*false*5.8997*0.33*0.0*0.33*0.05*3.67*2.21*0.55*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA I, FI*63484489*Trimester 1 2019*2019-01-01*2019-03-31*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.62*0.0**40962.86*1*0.0*243675*false*5.9487*0.2*0.0*0.2*0.02*3.84*2.21*0.39*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA A, FI*63484489*Semester 2 2020*2020-07-01*2020-12-31*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.09*0.0**1357972.79*873*0.0*8179055*false*6.023*0.68*0.0*0.68*0.1*[]*[]*[]*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA I, FI*63484489*Semester 2 2020*2020-07-01*2020-12-31*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.09*0.0**1567132.79*419*0.0*9641481*false*6.1523*0.25*0.0*0.25*0.05*[]*[]*[]*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA A, FI*63484489*Trimester 3 2020*2020-07-01*2020-09-30*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.08*0.0**1510162.37*953*0.0*9061490*false*6.0003*0.34*0.0*0.34*0.05*1.05*2.2*0.55*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA I, FI*63484489*Trimester 3 2020*2020-07-01*2020-09-30*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.08*0.0**2236693.08*835*0.0*13676377*false*6.1146*0.13*0.0*0.13*0.03*1.29*2.2*0.31*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA A, FI*63484489*Semester 1 2020*2020-01-01*2020-06-30*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*1.12*0.0**1598914.94*988*0.0*9494420*false*5.938*0.67*0.0*0.67*0.1*[]*[]*[]*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA I, FI*63484489*Semester 1 2020*2020-01-01*2020-06-30*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*1.12*0.0**2132615.58*806*0.0*12873896*false*6.0367*0.4*0.0*0.4*0.05*[]*[]*[]*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA A, FI*63484489*Trimester 1 2020*2020-01-01*2020-03-31*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.61*0.0**1630262.71*1017*0.0*9412233*false*5.7734*0.34*0.0*0.34*0.05*-5.65*8.97*0.54*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
CAJA INGENIEROS GESTION ALTERNATIVA, FI*CI GESTION ALTERNATIVA I, FI*63484489*Trimester 1 2020*2020-01-01*2020-03-31*2940*atencionalsocio@caja-ingenieros.es*ND*Valor 3, en una escala del 1 al 7.*0.61*0.0**2104175.96*769*0.0*12330185*false*5.8599*0.2*0.0*0.2*0.02*-5.5*9.12*0.37*CAJA INGENIEROS GESTION, S.G.I.I.C., S.A.*CAIXA DE CREDIT DELS ENGINYERS- CAJA DE CREDITO DE LOS INGENIEROS,  S. COOP. DE CREDITO*
