fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Semester 2 2009*2009-07-01*2009-12-31*2098*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Alto*0.58*0.17**6056114.38*3276*0.0*74492005*false*12.3003***1.13*0.1*3.86*17.15*0.64
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Trimester 3 2009*2009-07-01*2009-09-30*2098*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Alto*0.35*0.22**5974942.09*3271*0.0*70764848*false*11.84***0.57*0.05*16.77*15.5*0.64
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Semester 1 2009*2009-01-01*2009-06-30*2098*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Alto*1.62*0.76**5728283.71*3219*0.0*58098078*false*10.14***1.12*0.1*25.94*21.2*0.69
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Semester 1 2010*2010-01-01*2010-06-30*2098*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Alto*1.25*0.02**5340134.8*3015*0.0*54149370*false*10.1401***1.12*0.1*-12.85*36.65*0.64
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Trimester 1 2010*2010-01-01*2010-03-31*2098*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Alto*0.55*0.0**5787856.35*3205*0.0*67341075*false*11.6349***0.56*0.05*-5.41*17.92*0.64
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Semester 2 2009*2009-07-01*2009-12-31*2098*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Alto*0.58*0.17**6056114.38*3276*0.0*74492005*false*12.3003***1.13*0.1*3.86*17.15*0.64
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Trimester 3 2009*2009-07-01*2009-09-30*2098*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Alto*0.35*0.22**5974942.09*3271*0.0*70764848*false*11.84***0.57*0.05*16.77*15.5*0.64
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Trimester 3 2011*2011-07-01*2011-09-30*2098*barclayswealthmanagers.comunicaciones@barclays.es*AA- (S&P)*Alto*0.68*0.2**7400475.1*3471*0.0*70988713*false*9.6007***1.34*0.12*-20.1*30.92*1.58
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Semester 1 2011*2011-01-01*2011-06-30*2098*barclayswealthmanagers.comunicaciones@barclays.es*AA- (S&P)*Alto*1.1*0.07**4451496.71*2522*0.0*53440578*false*12.0051***1.12*0.1*-0.15*13.76*0.64
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Trimester 1 2011*2011-01-01*2011-03-31*2098*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Alto*0.65*0.01**4498065.48*2629*0.0*54081490*false*12.0233***0.55*0.05*8.51*17.14*0.63
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Semester 2 2010*2010-07-01*2010-12-31*2098*barclayswealthmanagers.comunicaciones@barclays.es*n.d.*Alto*0.74*0.0**4742446.11*2763*0.0*52546306*false*11.08***1.13*0.1*-2.39*17.62*0.64
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Semester 2 2012*2012-07-01*2012-12-31*2098*barclayswealthmanagers.comunicaciones@barclays.es*AA- (S&P)*Alto*0.6*0.0**6814986.56*3055*0.0*75933784*false*11.1422*1.13**1.13*0.1*9.57*10.66*0.65
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Trimester 3 2012*2012-07-01*2012-09-30*2098*barclayswealthmanagers.comunicaciones@barclays.es*AA- (S&P)*Alto*0.3*0.0**6756677.55*3114*0.0*68711375*false*10.1694*0.57**0.57*0.05*8.29*30.02*0.65
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Semester 1 2012*2012-01-01*2012-06-30*2098*barclayswealthmanagers.comunicaciones@barclays.es*AA- (S&P)*Alto*0.85*0.07**7137556.27*3217*0.0*67028771*false*9.391*1.12**1.12*0.1*-7.55*27.33*0.67
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Trimester 1 2012*2012-01-01*2012-03-31*2098*barclayswealthmanagers.comunicaciones@barclays.es*AA- (S&P)*Alto*0.45*0.09**7013837.87*3294*0.0*71244316*false*10.1577*0.56**0.56*0.05*4.66*16.89*0.63
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Semester 2 2013*2013-07-01*2013-12-31*2098*barclayswealthmanagers.comunicaciones@barclays.es*A+  (S&P)*7 (escala 1 a 7)*0.49*0.0**9323644.9*3918*0.0*141474447*false*15.1737*1.13**1.13*0.1*11.02*13.64*0.63
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Trimester 3 2013*2013-07-01*2013-09-30*2098*barclayswealthmanagers.comunicaciones@barclays.es*A+  (S&P)*7 (escala 1 a 7)*0.23*0.0**8116929.69*3352*0.0*110938925*false*13.6676*0.57**0.57*0.05*19.16*15.77*0.65
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Semester 1 2013*2013-01-01*2013-06-30*2098*barclayswealthmanagers.comunicaciones@barclays.es*A+  (S&P)*7 (escala 1 a 7)*0.79*0.01**7977497.47*3299*0.0*91498978*false*11.4696*1.12**1.12*0.1*-0.05*16.82*0.63
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Trimester 1 2013*2013-01-01*2013-03-31*2098*barclayswealthmanagers.comunicaciones@barclays.es*AA- (S&P)*7 (escala 1 a 7)*0.49*0.01**7674600.02*3264*0.0*88067020*false*11.4751*0.55**0.55*0.05*2.99*16.36*0.63
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*FONCAIXA I BOLSA ESPAÑA SELECC*82619065*Semester 2 2014*2014-07-01*2014-12-31*2098*barclayswealthmanagers.comunicaciones@barclays.es*B   (S&P)*7 (escala 1 a 7)*0.34*0.0**12473699.33*5699*0.0*202190472*false*16.2093*1.13**1.13*0.1*-3.27*23.61*0.63
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Trimester 3 2014*2014-07-01*2014-09-30*2098*barclayswealthmanagers.comunicaciones@barclays.es*B   (S&P)*7 (escala 1 a 7)*0.13*0.0**12501699.4*5685*0.0*209493773*false*16.7572*0.57**0.57*0.05*-1.95*14.91*0.63
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Semester 1 2014*2014-01-01*2014-06-30*2098*barclayswealthmanagers.comunicaciones@barclays.es*B   (S&P)*7 (escala 1 a 7)*0.63*0.0**12072244.27*5463*0.0*206324269*false*17.0908*1.12**1.12*0.1*4.94*11.28*0.62
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*BARCLAYS BOLSA ESPAÑA SELECCIO*82619065*Trimester 1 2014*2014-01-01*2014-03-31*2098*barclayswealthmanagers.comunicaciones@barclays.es*A+  (S&P)*7 (escala 1 a 7)*0.45*0.01**11410504.18*4982*0.0*185828268*false*16.2857*0.55**0.55*0.05*7.33*16.08*0.61
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 1 2018*2018-01-01*2018-06-30*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB*6 - Alto*0.71*-0.36**7930697.17*4480*0.0*136917195*false*17.2642*1.12*0.0*1.12*0.1*[]*[]*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 1 2018*2018-01-01*2018-06-30*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB*6 - Alto*0.71*-0.36**4350764.82*378*0.0*46192061*false*10.617*0.3*0.0*0.3*0.01*[]*[]*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 1 2018*2018-01-01*2018-06-30*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB*6 - Alto*0.71*-0.36**100.0*1*0.0*961*false*9.6105*0.13*0.0*0.13*0.0*[]*[]*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Trimester 1 2018*2018-01-01*2018-03-31*2098*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*6 - Alto*0.21*-0.35**8157940.01*4552*0.0*138496901*false*16.9769*0.55*0.0*0.55*0.05*-1.73*13.65*0.61
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Trimester 1 2018*2018-01-01*2018-03-31*2098*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*6 - Alto*0.21*-0.35**3407102.45*297*0.0*35410814*false*10.3932*0.15*0.0*0.15*0.0*-1.29*13.65*0.16
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 1 2016*2016-01-01*2016-12-31*2098*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*6 - Alto****[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*1.6*26.16*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 1 2016*2016-01-01*2016-12-31*2098*a través del formulario disponible en www.lacaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*6 - Alto****[]*[]*[]*[]*[]*[]*[]*[]*[]*[]*"[<iic-com:rentabilidadiic contextref=""FIM_e22017_V82619065_dpy"" decimals=""2"" unitref=""pure"">1.60</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_e22017_V82619065_dpy"" decimals=""2"" unitref=""pure"">26.16</iic-com-fon:volatilidadvalorliquidativo>]"*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 2 2019*2019-07-01*2019-12-31*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.66*-0.03**4637958.48*2899*0.0*73511883*false*15.8501*1.14*0.0*1.14*0.1*[]*[]*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 2 2019*2019-07-01*2019-12-31*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.66*-0.03**577273.53*80*0.0*5783540*false*10.0187*0.3*0.0*0.3*0.01*[]*[]*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 2 2019*2019-07-01*2019-12-31*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.66*-0.03**100.0*1*0.0*898*false*8.9854*0.64*0.0*0.64*0.0*[]*[]*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Trimester 3 2019*2019-07-01*2019-09-30*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.34*-0.09**5518048.59*3348*0.0*81874092*false*14.8375*0.57*0.0*0.57*0.05*-5.01*14.9*0.63
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Trimester 3 2019*2019-07-01*2019-09-30*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.34*-0.09**817124.85*103*0.0*7628378*false*9.3356*0.15*0.0*0.15*0.01*-4.58*14.9*0.17
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Trimester 3 2019*2019-07-01*2019-09-30*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.34*-0.09**100.0*1*0.0*838*false*8.3864*0.33*0.0*0.33*0.0*-4.74*14.9*0.34
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 1 2019*2019-01-01*2019-06-30*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.52*-0.35**6048710.8*3595*0.0*94485165*false*15.6207*1.12*0.0*1.12*0.1*[]*[]*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 1 2019*2019-01-01*2019-06-30*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.52*-0.35**1646581.33*204*0.0*16108945*false*9.7833*0.3*0.0*0.3*0.01*[]*[]*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 1 2019*2019-01-01*2019-06-30*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.52*-0.35**100.0*1*0.0*880*false*8.8039*0.61*0.0*0.61*0.0*[]*[]*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Trimester 1 2019*2019-01-01*2019-03-31*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB*6 - Alto*0.32*-0.36**6713902.01*3927*0.0*107691773*false*16.0401*0.56*0.0*0.56*0.05*7.03*11.06*0.61
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Trimester 1 2019*2019-01-01*2019-03-31*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB*6 - Alto*0.32*-0.36**3262257.03*328*0.0*32623417*false*10.0003*0.15*0.0*0.15*0.0*7.52*11.06*0.16
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Trimester 1 2019*2019-01-01*2019-03-31*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB*6 - Alto*0.32*-0.36**100.0*1*0.0*901*false*9.0139*0.3*0.0*0.3*0.0*7.37*11.06*0.31
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 2 2020*2020-07-01*2020-12-31*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.9*-0.06**3380492.39*2160*0.0*43273288*false*12.8009*1.13*0.0*1.13*0.1*[]*[]*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 2 2020*2020-07-01*2020-12-31*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.9*-0.06**178147.65*27*0.0*1468095*false*8.2409*0.3*0.0*0.3*0.01*[]*[]*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 2 2020*2020-07-01*2020-12-31*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.9*-0.06**100.0*1*0.0*734*false*7.3457*0.61*0.0*0.61*0.0*[]*[]*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Trimester 3 2020*2020-07-01*2020-09-30*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.51*0.0**3686466.62*2350*0.0*37585557*false*10.1956*0.57*0.0*0.57*0.05*-7.51*18.56*0.64
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Trimester 3 2020*2020-07-01*2020-09-30*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.51*0.0**176149.16*25*0.0*1150875*false*6.5335*0.15*0.0*0.15*0.01*-7.09*18.56*0.18
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Trimester 3 2020*2020-07-01*2020-09-30*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.51*0.0**100.0*1*0.0*583*false*5.8326*0.3*0.0*0.3*0.0*-7.22*18.56*0.32
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 1 2020*2020-01-01*2020-06-30*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*1.17*0.02**3911716.7*2507*0.0*43120860*false*11.0235*1.12*0.0*1.12*0.1*[]*[]*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 1 2020*2020-01-01*2020-06-30*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*1.17*0.02**183510.31*28*0.0*1290387*false*7.0317*0.3*0.0*0.3*0.01*[]*[]*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Semester 1 2020*2020-01-01*2020-06-30*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*1.17*0.02**100.0*1*0.0*628*false*6.2863*0.61*0.0*0.61*0.0*[]*[]*[]
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Trimester 1 2020*2020-01-01*2020-03-31*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.55*0.03**4125120.16*2618*0.0*41981426*false*10.177*0.56*0.0*0.56*0.05*-35.79*43.59*0.62
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Trimester 1 2020*2020-01-01*2020-03-31*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.55*0.03**491438.85*56*0.0*3175758*false*6.4622*0.15*0.0*0.15*0.0*-35.5*43.59*0.17
CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*CAIXABANK BOLSA ALL CAPS ESPAÑA, FI*82619065*Trimester 1 2020*2020-01-01*2020-03-31*2098*a través del formulario disponible en www.caixabank.es   Atención al cliente   Correo electrónico*BBB+*6 - Alto*0.55*0.03**100.0*1*0.0*578*false*5.7857*0.31*0.0*0.31*0.0*-35.61*43.59*0.33
