fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2013 S1*2013-01-01*2013-06-30*ALTO*0.46*0.14**4834746.85*120*0.0*4720888*false*0.9765*0.67**0.67*0.06*-1.64*16.34*0.4
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2013 T1*2013-01-01*2013-03-31*ALTO*0.22*0.1**4840154.38*121*0.0*4804857*false*0.9927*0.33**0.33*0.03*4.36*12.14*0.38
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2014 S2*2014-07-01*2014-12-31*ALTO*0.4*0.03**6061372.3*128*0.0*7453936*false*1.2297*0.68**0.68*0.06*-2.03*20.95*0.39
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2014 T3*2014-07-01*2014-09-30*ALTO*0.12*0.05**5937909.64*128*0.0*7453063*false*1.2552*0.34**0.34*0.03*0.39*11.95*0.39
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2014 S1*2014-01-01*2014-06-30*ALTO*0.51*0.16**5848929.73*128*0.0*7312824*false*1.2503*0.67**0.67*0.06*4.33*10.24*0.39
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2014 T1*2014-01-01*2014-03-31*ALTO*0.38*0.18**5511912.42*126*0.0*6605665*false*1.1984*0.33**0.33*0.03*2.41*13.71*0.41
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2015 T3*2015-07-01*2015-09-30*ALTO*0.13*0.07**6299056.38*128*0.0*8010340*false*1.2717*0.34**0.34*0.03*-9.44*27.19*0.39
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2015 S1*2015-01-01*2015-06-30*ALTO*0.41*0.01**6148410.3*127*0.0*8633920*false*1.4043*0.67**0.67*0.06*-2.93*17.26*0.39
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2015 T1*2015-01-01*2015-03-31*ALTO*0.18*0.01**6045167.38*126*0.0*8745526*false*1.4467*0.33**0.33*0.03*17.64*15.47*0.38
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2016 S2*2016-07-01*2016-12-31*ALTO*0.0*0.0**6023528.56*124*0.0*8068789*false*1.3396*0.68**0.68*0.06*8.14*11.51*0.4
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2016 T3*2016-07-01*2016-09-30*ALTO*0.0*0.0**6217852.82*129*0.0*7702156*false*1.2387*0.34**0.34*0.03*4.89*15.34*0.4
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2016 S1*2016-01-01*2016-06-30*ALTO*0.52*0.06**6267120.6*130*0.0*7401547*false*1.181*0.67**0.67*0.06*-3.12*27.59*0.39
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2016 T1*2016-01-01*2016-03-31*ALTO*0.24*0.12**6311719.25*130*0.0*7694110*false*1.219*0.34**0.34*0.03*-8.24*26.9*0.4
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2017 S2*2017-07-01*2017-12-31*ALTO*0.51*0.0**8283428.97*148*0.0*12656152*false*1.5279*0.68**0.68*0.06*0.65*7.7*0.4
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2017 T3*2017-07-01*2017-09-30*ALTO*0.5*0.0**7089589.64*140*0.0*10762474*false*1.5181*0.34**0.34*0.03*4.55*8.18*0.41
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2017 S1*2017-01-01*2017-06-30*ALTO*1.27*0.01**6983289.24*135*0.0*10140186*false*1.4521*0.67**0.67*0.06*0.2*8.71*0.39
ACACIA REINVERPLUS EUROPA FI*ACACIA REINVERPLUS EUROPA FI*2017 T1*2017-01-01*2017-03-31*ALTO*0.83*0.0**6641286.7*126*0.0*9623962*false*1.4491*0.33**0.33*0.03*8.18*8.38*0.39
