fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
SABADELL BONOS INTERNACIONAL, FI*SABADELL BS BONOS INTERNACIONAL, F.I.*80645740*Semester 2 2009*2009-07-01*2009-12-31*416*bsinversion@bancsabadell.com*A*Elevado*0.72*0.36**1182152.96*2192**12198000*false*10.3183***0.71*0.05*0.81*8.08*0.4*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BS BONOS INTERNACIONAL, F.I.*80645740*Trimester 3 2009*2009-07-01*2009-09-30*416*bsinversion@bancsabadell.com*A*Elevado*0.0*0.35**1237039.26*1721**12661000*false*10.2351***0.35*0.03*-0.29*9.65*0.38*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BS BONOS INTERNACIONAL, F.I.*80645740*Semester 1 2009*2009-01-01*2009-06-30*416*bsinversion@bancsabadell.com*A*Elevado*0.69*1.03**1316646.93*1780*0.0*13515000*false*10.2648***0.7*0.05*-3.69*9.28*0.38*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BS BONOS INTERNACIONAL, F.I.*80645740*Semester 2 2010*2010-07-01*2010-12-31*416*bsinversion@bancsabadell.com*A (Standard & Poor's)*Elevado*0.0*0.54**1395890.68*3414**15646000*false*11.2088***0.71*0.05*-0.49*6.19*0.37*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BS BONOS INTERNACIONAL, F.I.*80645740*Trimester 3 2010*2010-07-01*2010-09-30*416*bsinversion@bancsabadell.com*A (Standard & Poor's)*Elevado*0.0*0.47**1412923.19*3590**15915000*false*11.2639***0.35*0.03*-3.63*6.17*0.39*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BS BONOS INTERNACIONAL, F.I.*80645740*Semester 1 2010*2010-01-01*2010-06-30*416*bsinversion@bancsabadell.com*A (Standard & Poor's)*Elevado*0.41*0.35**1683144.33*3659**19672000*false*11.6876***0.69*0.05*8.35*6.33*0.38*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BS BONOS INTERNACIONAL, F.I.*80645740*Trimester 1 2010*2010-01-01*2010-03-31*416*bsinversion@bancsabadell.com*A (Standard & Poor's)*Elevado*0.45*0.33**1231800.38*2233**13287000*false*10.7866***0.34*0.02*4.54*7.13*0.39*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BS BONOS INTERNACIONAL, F.I.*80645740*Semester 2 2011*2011-07-01*2011-12-31*416*bsinversion@bancsabadell.com*BBB (Standard & Poor's)*Elevado*0.73*1.12**799558.3*522**9323000*false*11.6606*0.71*0.0*0.71*0.05*2.96*6.73*0.4*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BS BONOS INTERNACIONAL, F.I.*80645740*Trimester 3 2011*2011-07-01*2011-09-30*416*bsinversion@bancsabadell.com*A (Standard & Poor's)*Elevado*0.51*1.02**817047.02*545**9254000*false*11.3257***0.35*0.03*5.35*6.37*0.39*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BS BONOS INTERNACIONAL, F.I.*80645740*Semester 1 2011*2011-01-01*2011-06-30*416*bsinversion@bancsabadell.com*A (Standard & Poor's)*Elevado*0.29*0.88**893561.12*591**9606000*false*10.7507***0.7*0.05*-0.07*6.38*0.38*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BS BONOS INTERNACIONAL, F.I.*80645740*Trimester 1 2011*2011-01-01*2011-03-31*416*bsinversion@bancsabadell.com*A (Standard & Poor's)*Elevado*0.24*0.67**1190501.55*3281**12808000*false*10.7583***0.35*0.02*-4.02*6.19*0.38*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BS BONOS INTERNACIONAL, F.I.*80645740*Trimester 3 2012*2012-07-01*2012-09-30*416*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Elevado*0.19*0.26**1300381.98*2340**15832000*false*12.1746*0.35*0.0*0.35*0.03*-0.3*6.54*0.38*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BS BONOS INTERNACIONAL, F.I.*80645740*Semester 1 2012*2012-01-01*2012-06-30*416*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Elevado*0.12*0.4**1164444.09*2429**14219000*false*12.2113*0.69*0.0*0.69*0.05*6.38*6.58*0.38*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BS BONOS INTERNACIONAL, F.I.*80645740*Trimester 1 2012*2012-01-01*2012-03-31*416*bsinversion@bancsabadell.com*BBB- (Standard & Poor's)*Elevado*0.45*0.43**773793.11*496**8883000*false*11.4793*0.35*0.0*0.35*0.02*-1.55*6.92*0.38*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BS BONOS INTERNACIONAL, F.I.*80645740*Semester 2 2011*2011-07-01*2011-12-31*416*bsinversion@bancsabadell.com*BBB (Standard & Poor's)*Elevado*0.73*1.12**799558.3*522**9323000*false*11.6606*0.71*0.0*0.71*0.05*2.96*6.73*0.4*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BONOS INTERNACIONAL, FI - PLUS*80645740*Semester 1 2015*2015-01-01*2015-06-30*416*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.01**336988.31*24*[]*4514000*false*13.3949*0.45*0.0*0.45*0.05*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BONOS INTERNACIONAL, FI - PREMIER*80645740*Semester 1 2015*2015-01-01*2015-06-30*416*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.01**69670.71*1*[]*935000*false*13.4256*0.18*0.0*0.18*0.03*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BONOS INTERNACIONAL, FI - CARTERA*80645740*Semester 1 2015*2015-01-01*2015-06-30*416*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.01**0.0*0*[]*0*false*13.4579*0.0*0.0*0.0*0.0*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BONOS INTERNACIONAL CLASE BASE*80645740*Trimester 1 2015*2015-01-01*2015-03-31*416*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.02*0.02**1011910.08*877*[]*14415000*false*14.2453*0.34*0.0*0.34*0.02*10.28*0.0*0.37*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BONOS INTERNACIONAL CLASE PLUS*80645740*Trimester 1 2015*2015-01-01*2015-03-31*416*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.02*0.02**339092.96*24*[]*4836000*false*14.2629*0.22*0.0*0.22*0.02*10.41*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12015_V-80645740_da"" decimals=""2"" unitref=""pure"">.00</iic-com-fon:volatilidadvalorliquidativo>]"*0.25*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BONOS INTERNACIONAL CLASE PREMIER*80645740*Trimester 1 2015*2015-01-01*2015-03-31*416*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.02*0.02**69670.71*1*[]*995000*false*14.2849*0.03*0.0*0.03*0.0*10.5*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12015_V-80645740_da"" decimals=""2"" unitref=""pure"">.00</iic-com-fon:volatilidadvalorliquidativo>]"*0.04*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BONOS INTERNACIONAL CLASE BASE*80645740*Semester 2 2014*2014-07-01*2014-12-31*416*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.06**848454.95*729*[]*10959000*false*12.9169*0.0*0.0*0.0*0.0*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BONOS INTERNACIONAL CLASE PLUS*80645740*Semester 2 2014*2014-07-01*2014-12-31*416*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.06**315607.38*22*[]*4077000*false*12.9183*0.0*0.0*0.0*0.0*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BONOS INTERNACIONAL CLASE PREMIER*80645740*Semester 2 2014*2014-07-01*2014-12-31*416*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.06**0.0*0*[]*0*false*12.9276*0.0*0.0*0.0*0.0*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BONOS INTERNACIONAL, FI - BASE*80645740*Trimester 3 2016*2016-07-01*2016-09-30*416*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.0**755264.93*772*[]*10471000*false*13.8645*0.35*0.0*0.35*0.03*0.01*6.15*0.38*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BONOS INTERNACIONAL, FI - PLUS*80645740*Trimester 3 2016*2016-07-01*2016-09-30*416*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.0**437677.75*27*[]*6121000*false*13.9862*0.23*0.0*0.23*0.03*0.14*6.15*0.26*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BONOS INTERNACIONAL, FI - PREMIER*80645740*Trimester 3 2016*2016-07-01*2016-09-30*416*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.0**69670.71*1*[]*980000*false*14.071*0.15*0.0*0.15*0.03*0.21*6.15*0.18*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BONOS INTERNACIONAL, FI - CARTERA*80645740*Trimester 3 2016*2016-07-01*2016-09-30*416*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*14.0082*0.0*0.0*0.0*0.0*0.07*6.15*0.0*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL BONOS INTERNACIONAL, FI*SABADELL BONOS INTERNACIONAL, FI - PYME*80645740*Trimester 3 2016*2016-07-01*2016-09-30*416*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*4, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*14.2082*0.0*0.0*0.0*0.0*0.07*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-80645740_da"" decimals=""2"" unitref=""pure"">6.15</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-80645740_da"" decimals=""2"" unitref=""pure"">6.15</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-80645740_da"" decimals=""2"" unitref=""pure"">6.15</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-80645740_da"" decimals=""2"" unitref=""pure"">6.15</iic-com-fon:volatilidadvalorliquidativo>]"*0.0*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
