fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
SABADELL AMERICA LATINA BOLSA, FI*SABADELL BS AMÉRICA LATINA BOLSA, F.I.*62159868*Semester 2 2009*2009-07-01*2009-12-31*2017*bsinversion@bancsabadell.com*A*Muy elevado*0.0*0.41**4595647.17*6136**61075000*false*13.2898***1.05*0.05*12.96*34.22*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL BS AMÉRICA LATINA BOLSA, F.I.*62159868*Trimester 3 2009*2009-07-01*2009-09-30*2017*bsinversion@bancsabadell.com*A*Muy elevado*0.0*0.49**2186311.7*3779**25721000*false*11.7647***0.53*0.03*22.49*55.69*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL BS AMÉRICA LATINA BOLSA, F.I.*62159868*Semester 1 2009*2009-01-01*2009-06-30*2017*bsinversion@bancsabadell.com*A*Muy elevado*0.0*1.62**2120939.93*3600*0.0*20371000*false*9.6048***1.04*0.05*32.5*36.06*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL BS AMÉRICA LATINA BOLSA, F.I.*62159868*Semester 2 2010*2010-07-01*2010-12-31*2017*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.05*0.64**4349402.33*6058**66378000*false*15.2613***1.06*0.05*5.71*21.7*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL BS AMÉRICA LATINA BOLSA, F.I.*62159868*Trimester 3 2010*2010-07-01*2010-09-30*2017*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.13*0.56**4374532.07*6198**63154000*false*14.4367***0.53*0.03*5.94*23.96*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL BS AMÉRICA LATINA BOLSA, F.I.*62159868*Semester 1 2010*2010-01-01*2010-06-30*2017*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.0*0.45**4445682.76*6295**60583000*false*13.6273***1.04*0.05*-3.13*24.83*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL BS AMÉRICA LATINA BOLSA, F.I.*62159868*Trimester 1 2010*2010-01-01*2010-03-31*2017*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.0*0.39**5312270.49*6866**74730000*false*14.0675***0.52*0.02*5.85*26.76*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL BS AMÉRICA LATINA BOLSA, F.I.*62159868*Semester 2 2011*2011-07-01*2011-12-31*2017*bsinversion@bancsabadell.com*BBB (Standard & Poor's)*Muy elevado*0.0*1.32**2614726.76*4457**29611000*false*11.3248*1.06*0.0*1.06*0.05*9.6*25.22*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL BS AMÉRICA LATINA BOLSA, F.I.*62159868*Trimester 3 2011*2011-07-01*2011-09-30*2017*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.0*1.09**2750348.34*4739**28420000*false*10.3332***0.53*0.03*-22.56*22.65*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL BS AMÉRICA LATINA BOLSA, F.I.*62159868*Semester 1 2011*2011-01-01*2011-06-30*2017*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.0*1.15**3028030.79*5066**40406000*false*13.3441***1.04*0.05*-6.57*17.08*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL BS AMÉRICA LATINA BOLSA, F.I.*62159868*Trimester 1 2011*2011-01-01*2011-03-31*2017*bsinversion@bancsabadell.com*A (Standard & Poor's)*Muy elevado*0.0*0.83**3394812.87*5335**48485000*false*14.2821***0.52*0.02*-6.42*21.05*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL BS AMÉRICA LATINA BOLSA, F.I.*62159868*Trimester 3 2012*2012-07-01*2012-09-30*2017*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Muy elevado*0.36*0.53**1971178.64*3541**21936000*false*11.1286*0.53*0.0*0.53*0.03*-1.06*20.07*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL BS AMÉRICA LATINA BOLSA, F.I.*62159868*Semester 1 2012*2012-01-01*2012-06-30*2017*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Muy elevado*0.0*0.71**2345910.8*3745**26388000*false*11.2484*1.04*0.0*1.04*0.05*-11.21*25.92*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL BS AMÉRICA LATINA BOLSA, F.I.*62159868*Trimester 1 2012*2012-01-01*2012-03-31*2017*bsinversion@bancsabadell.com*BBB- (Standard & Poor's)*Muy elevado*0.0*0.65**2545977.24*4170**32253000*false*12.6683*0.52*0.0*0.52*0.02*11.86*25.44*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL BS AMÉRICA LATINA BOLSA, F.I.*62159868*Semester 2 2011*2011-07-01*2011-12-31*2017*bsinversion@bancsabadell.com*BBB (Standard & Poor's)*Muy elevado*0.0*1.32**2614726.76*4457**29611000*false*11.3248*1.06*0.0*1.06*0.05*9.6*25.22*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL AMERICA LATINA BOLSA, FI - PLUS*62159868*Semester 1 2015*2015-01-01*2015-06-30*2017*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.14**156065.72*7*[]*1321000*false*8.4639*0.26*0.0*0.26*0.02*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL AMERICA LATINA BOLSA, FI - PREMIER*62159868*Semester 1 2015*2015-01-01*2015-06-30*2017*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.14**125150.28*1*[]*1060000*false*8.4716*0.02*0.0*0.02*0.0*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL AMERICA LATINA BOLSA, FI - CARTERA*62159868*Semester 1 2015*2015-01-01*2015-06-30*2017*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.14**0.0*0*[]*0*false*8.4614*0.0*0.0*0.0*0.0*[]*[]*[]*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL AMÉRICA LATINA BOLSA, F.I.*62159868*Trimester 1 2015*2015-01-01*2015-03-31*2017*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.15**1377871.19*996**11850000*false*8.6003*0.52*0.0*0.52*0.02*1.43*23.51*0.55*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL AMÉRICA LATINA BOLSA, F.I.*62159868*Semester 2 2014*2014-07-01*2014-12-31*2017*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.04**1473475.65*1095**12493000*false*8.4788*1.06*0.0*1.06*0.05*-10.54*21.9*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL AMERICA LATINA BOLSA, FI - BASE*62159868*Trimester 3 2016*2016-07-01*2016-09-30*2017*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.21**762557.89*1014*[]*5734000*false*7.5195*0.53*0.0*0.53*0.03*2.61*28.65*0.56*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL AMERICA LATINA BOLSA, FI - PLUS*62159868*Trimester 3 2016*2016-07-01*2016-09-30*2017*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.21**667050.32*284*[]*5048000*false*7.5674*0.41*0.0*0.41*0.03*2.73*28.65*0.44*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL AMERICA LATINA BOLSA, FI - PREMIER*62159868*Trimester 3 2016*2016-07-01*2016-09-30*2017*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.21**494011.27*3*[]*3768000*false*7.6267*0.28*0.0*0.28*0.03*2.87*28.65*0.31*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL AMERICA LATINA BOLSA, FI - CARTERA*62159868*Trimester 3 2016*2016-07-01*2016-09-30*2017*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.21**2333384.41*12890*[]*17603000*false*7.5438*0.47*0.0*0.47*0.03*2.67*28.65*0.5*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
SABADELL AMERICA LATINA BOLSA, FI*SABADELL AMERICA LATINA BOLSA, FI - EMPRESA*62159868*Trimester 3 2016*2016-07-01*2016-09-30*2017*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*6, en una escala del 1 al 7*0.0*0.21**0.0*0*[]*0*false*7.7335*0.0*0.0*0.0*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_T32016_V-62159868_da"" decimals=""2"" unitref=""pure"">2.61</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32016_V-62159868_da"" decimals=""2"" unitref=""pure"">2.73</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32016_V-62159868_da"" decimals=""2"" unitref=""pure"">2.87</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32016_V-62159868_da"" decimals=""2"" unitref=""pure"">2.67</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62159868_da"" decimals=""2"" unitref=""pure"">28.65</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62159868_da"" decimals=""2"" unitref=""pure"">28.65</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62159868_da"" decimals=""2"" unitref=""pure"">28.65</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62159868_da"" decimals=""2"" unitref=""pure"">28.65</iic-com-fon:volatilidadvalorliquidativo>]"*"[<iic-com:ratiototalgastos contextref=""FIM_T32016_V-62159868_da"" decimals=""2"" unitref=""pure"">.56</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_V-62159868_da"" decimals=""2"" unitref=""pure"">.44</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_V-62159868_da"" decimals=""2"" unitref=""pure"">.31</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_V-62159868_da"" decimals=""2"" unitref=""pure"">.50</iic-com:ratiototalgastos>]"*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
