fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
FIDEFONDO, FI*FIDEFONDO, F.I.*2009 S2*2009-07-01*2009-12-31*Bajo*1.09*0.34**13550.51*2879**22522000*false*1662.1069***0.48*0.05*-0.18*0.83*0.27*False
FIDEFONDO, FI*FIDEFONDO, F.I.*2009 T3*2009-07-01*2009-09-30*Bajo*0.0*0.35**13811.49*2856**22997000*false*1665.0429***0.24*0.03*0.9*0.88*0.27*False
FIDEFONDO, FI*FIDEFONDO, F.I.*2009 S1*2009-01-01*2009-06-30*Bajo*0.44*1.03**13903.1*2749*0.0*22943000*false*1650.2019***0.47*0.05*0.48*0.95*0.27*False
FIDEFONDO, FI*FIDEFONDO, F.I.*2010 S2*2010-07-01*2010-12-31*Bajo*0.45*0.54**10238.45*2824**16725000*false*1633.5194***0.48*0.05*-1.02*1.84*0.27*False
FIDEFONDO, FI*FIDEFONDO, F.I.*2010 T3*2010-07-01*2010-09-30*Bajo*0.02*0.44**10688.09*2831**17639000*false*1650.3268***0.24*0.03*1.27*1.7*0.27*False
FIDEFONDO, FI*FIDEFONDO, F.I.*2010 S1*2010-01-01*2010-06-30*Bajo*0.7*0.36**10923.05*2847**17800000*false*1629.5995***0.47*0.05*-2.34*1.68*0.27*False
FIDEFONDO, FI*FIDEFONDO, F.I.*2010 T1*2010-01-01*2010-03-31*Bajo*0.62*0.31**12771.99*2869**21312000*false*1668.6647***0.23*0.02*0.4*0.81*0.27*False
FIDEFONDO, FI*FIDEFONDO, F.I.*2011 S2*2011-07-01*2011-12-31*Bajo*0.67*1.13**9526.93*2864**16023000*false*1681.8972*0.48*0.0*0.48*0.05*1.0*2.64*0.27*False
FIDEFONDO, FI*FIDEFONDO, F.I.*2011 T3*2011-07-01*2011-09-30*Bajo*0.2*1.12**9627.5*2875**16032000*false*1665.2163***0.24*0.03*0.06*2.22*0.27*False
FIDEFONDO, FI*FIDEFONDO, F.I.*2011 S1*2011-01-01*2011-06-30*Bajo*0.29*0.81**9582.69*2791**15948000*false*1664.2798***0.47*0.05*0.39*1.33*0.27*False
FIDEFONDO, FI*FIDEFONDO, F.I.*2011 T1*2011-01-01*2011-03-31*Bajo*0.15*0.64**9706.7*2800**16092000*false*1657.7991***0.23*0.02*1.49*1.94*0.26*False
FIDEFONDO, FI*FIDEFONDO, F.I.*2012 S2*2012-07-01*2012-12-31*Bajo*0.47*0.16**9274.31*2825**16055000*false*1731.1465*0.48*0.0*0.48*0.05*1.15*3.32*0.27*False
FIDEFONDO, FI*FIDEFONDO, F.I.*2012 T3*2012-07-01*2012-09-30*Bajo*0.2*0.2**9258.43*2831**15846000*false*1711.5481*0.24*0.0*0.24*0.03*1.78*3.57*0.27*False
FIDEFONDO, FI*FIDEFONDO, F.I.*2012 S1*2012-01-01*2012-06-30*Bajo*0.56*0.29**9299.1*2840**15638000*false*1681.6402*0.47*0.0*0.47*0.05*-1.56*3.23*0.27*False
FIDEFONDO, FI*FIDEFONDO, F.I.*2012 T1*2012-01-01*2012-03-31*Bajo*0.07*0.29**9505.11*2857**16237000*false*1708.2387*0.24*0.0*0.24*0.02*1.57*2.66*0.27*False
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2015 T3*2015-07-01*2015-09-30*3, en una escala del 1 al 7*0.3*0.0**0.0*0*[]*0*false*1813.0393*0.0*0.0*0.0*0.0*0.48*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-80475213_da"" decimals=""2"" unitref=""pure"">.86</iic-com-fon:volatilidadvalorliquidativo>]"*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2015 S1*2015-01-01*2015-06-30*3, en una escala del 1 al 7*0.15*0.01**7641.56*2801*[]*13738000*false*1797.7969*0.45*0.0*0.45*0.05*-0.98*[]*0.26*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2015 S1*2015-01-01*2015-06-30*3, en una escala del 1 al 7*0.15*0.01**1207.24*8*[]*2174000*false*1801.1597*0.3*0.0*0.3*0.05*-0.9*[]*0.18*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2015 S1*2015-01-01*2015-06-30*3, en una escala del 1 al 7*0.15*0.01**0.0*0*[]*0*false*1804.4597*0.0*0.0*0.0*0.0*-0.83*[]*0.0*True
FIDEFONDO, FI*FIDEFONDO CLASE BASE*2015 T1*2015-01-01*2015-03-31*3, en una escala del 1 al 7*0.0*0.02**7793.28*2818*[]*14149000*false*1815.5487*0.22*0.0*0.22*0.02*0.41*0.67*0.25*True
FIDEFONDO, FI*FIDEFONDO CLASE PLUS*2015 T1*2015-01-01*2015-03-31*3, en una escala del 1 al 7*0.0*0.02**1527.6*9*[]*2777000*false*1817.5849*0.15*0.0*0.15*0.02*0.49*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12015_V-80475213_da"" decimals=""2"" unitref=""pure"">.67</iic-com-fon:volatilidadvalorliquidativo>]"*0.18*True
FIDEFONDO, FI*FIDEFONDO CLASE PREMIER*2015 T1*2015-01-01*2015-03-31*3, en una escala del 1 al 7*0.0*0.02**0.0*0*[]*0*false*1819.5534*0.0*0.0*0.0*0.0*0.56*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12015_V-80475213_da"" decimals=""2"" unitref=""pure"">.67</iic-com-fon:volatilidadvalorliquidativo>]"*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2016 S2*2016-07-01*2016-12-31*3, en una escala del 1 al 7*0.0*-0.17**6943.47*2812*[]*12469000*false*1795.7992*0.45*0.0*0.45*0.05*-0.13*0.51*0.26*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2016 S2*2016-07-01*2016-12-31*3, en una escala del 1 al 7*0.0*-0.17**914.81*7*[]*1653000*false*1807.2953*0.3*0.0*0.3*0.05*-0.06*0.51*0.18*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2016 S2*2016-07-01*2016-12-31*3, en una escala del 1 al 7*0.0*-0.17**0.0*0*[]*0*false*1818.7963*0.0*0.0*0.0*0.0*0.02*0.51*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2016 T3*2016-07-01*2016-09-30*3, en una escala del 1 al 7*0.0*0.0**7147.88*2825*[]*12853000*false*1798.1551*0.23*0.0*0.23*0.03*-0.27*0.47*0.26*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2016 T3*2016-07-01*2016-09-30*3, en una escala del 1 al 7*0.0*0.0**976.53*8*[]*1766000*false*1808.3021*0.15*0.0*0.15*0.03*-0.2*0.47*0.19*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2016 T3*2016-07-01*2016-09-30*3, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*1818.4375*0.0*0.0*0.0*0.0*-0.12*0.47*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2016 S1*2016-01-01*2016-06-30*3, en una escala del 1 al 7*0.45*0.0**7147.45*2750*[]*12888000*false*1803.1041*0.45*0.0*0.45*0.05*0.06*0.56*0.26*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2016 S1*2016-01-01*2016-06-30*3, en una escala del 1 al 7*0.45*0.0**1045.94*8*[]*1895000*false*1811.9123*0.3*0.0*0.3*0.05*0.13*0.56*0.18*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2016 S1*2016-01-01*2016-06-30*3, en una escala del 1 al 7*0.45*0.0**0.0*0*[]*0*false*1820.6941*0.0*0.0*0.0*0.0*0.21*0.56*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2016 T1*2016-01-01*2016-03-31*3, en una escala del 1 al 7*0.2*0.0**7230.41*2757*[]*13030000*false*1802.0794*0.22*0.0*0.22*0.02*-0.12*0.77*0.26*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2016 T1*2016-01-01*2016-03-31*3, en una escala del 1 al 7*0.2*0.0**922.22*7*[]*1669000*false*1809.5323*0.15*0.0*0.15*0.02*-0.04*0.77*0.18*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2016 T1*2016-01-01*2016-03-31*3, en una escala del 1 al 7*0.2*0.0**0.0*0*[]*0*false*1816.9466*0.0*0.0*0.0*0.0*0.03*0.77*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2017 S2*2017-07-01*2017-12-31*2, en una escala del 1 al 7*0.66*0.0**6018.14*2764*[]*10693000*false*1776.7641*0.45*0.0*0.45*0.05*-0.3*0.47*0.27*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2017 S2*2017-07-01*2017-12-31*2, en una escala del 1 al 7*0.66*0.0**561.37*4*[]*1007000*false*1793.5112*0.3*0.0*0.3*0.05*-0.23*0.47*0.18*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2017 S2*2017-07-01*2017-12-31*2, en una escala del 1 al 7*0.66*0.0**0.0*0*[]*0*false*1810.3476*0.0*0.0*0.0*0.0*-0.15*0.47*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2017 T3*2017-07-01*2017-09-30*2, en una escala del 1 al 7*0.0*0.0**6504.94*2781*[]*11593000*false*1782.119*0.23*0.0*0.23*0.03*-0.29*0.51*0.26*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2017 T3*2017-07-01*2017-09-30*2, en una escala del 1 al 7*0.0*0.0**777.66*10*[]*1398000*false*1797.5568*0.15*0.0*0.15*0.03*-0.21*0.51*0.19*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2017 T3*2017-07-01*2017-09-30*2, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*1813.0595*0.0*0.0*0.0*0.0*-0.14*0.51*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2017 S1*2017-01-01*2017-06-30*2, en una escala del 1 al 7*0.0*0.0**6547.81*2788*[]*11703000*false*1787.2925*0.45*0.0*0.45*0.05*-0.16*0.49*0.26*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2017 S1*2017-01-01*2017-06-30*2, en una escala del 1 al 7*0.0*0.0**777.66*5*[]*1401000*false*1801.4124*0.3*0.0*0.3*0.05*-0.08*0.49*0.18*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2017 S1*2017-01-01*2017-06-30*2, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*1815.5749*0.0*0.0*0.0*0.0*-0.01*0.49*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2017 T1*2017-01-01*2017-03-31*3, en una escala del 1 al 7*0.0*0.0**6602.37*2799*[]*11819000*false*1790.0935*0.22*0.0*0.22*0.02*-0.32*0.55*0.26*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2017 T1*2017-01-01*2017-03-31*3, en una escala del 1 al 7*0.0*0.0**777.66*5*[]*1402000*false*1802.8863*0.15*0.0*0.15*0.02*-0.24*0.55*0.18*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2017 T1*2017-01-01*2017-03-31*3, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*1815.702*0.0*0.0*0.0*0.0*-0.17*0.55*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2018 T3*2018-07-01*2018-09-30*2, en una escala del 1 al 7*0.0*0.0**5731.39*2813*[]*10086000*false*1759.7563*0.23*0.0*0.23*0.03*-0.39*0.49*0.27*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2018 T3*2018-07-01*2018-09-30*2, en una escala del 1 al 7*0.0*0.0**441.0*3*[]*785000*false*1780.3335*0.15*0.0*0.15*0.03*-0.31*0.49*0.19*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2018 T3*2018-07-01*2018-09-30*2, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*1801.0834*0.0*0.0*0.0*0.0*-0.24*0.49*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2018 S1*2018-01-01*2018-06-30*2, en una escala del 1 al 7*0.15*-0.27**5774.84*2749*[]*10202000*false*1766.6415*0.45*0.0*0.45*0.05*-0.42*0.52*0.27*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2018 S1*2018-01-01*2018-06-30*2, en una escala del 1 al 7*0.15*-0.27**441.0*3*[]*788000*false*1785.9484*0.3*0.0*0.3*0.05*-0.34*0.52*0.19*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2018 S1*2018-01-01*2018-06-30*2, en una escala del 1 al 7*0.15*-0.27**0.0*0*[]*0*false*1805.3978*0.0*0.0*0.0*0.0*-0.27*0.52*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2018 T1*2018-01-01*2018-03-31*2, en una escala del 1 al 7*0.17*0.0**5817.53*2749*[]*10321000*false*1774.0731*0.22*0.0*0.22*0.02*-0.15*0.39*0.26*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2018 T1*2018-01-01*2018-03-31*2, en una escala del 1 al 7*0.17*0.0**441.0*3*[]*790000*false*1792.1202*0.15*0.0*0.15*0.02*-0.08*0.39*0.19*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2018 T1*2018-01-01*2018-03-31*2, en una escala del 1 al 7*0.17*0.0**0.0*0*[]*0*false*1810.2822*0.0*0.0*0.0*0.0*-0.0*0.39*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2019 T3*2019-07-01*2019-09-30*2, en una escala del 1 al 7*0.1*-0.14**5562.06*2778*[]*9717000*false*1746.9963*0.23*0.0*0.23*0.03*-0.29*0.3*0.27*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2019 T3*2019-07-01*2019-09-30*2, en una escala del 1 al 7*0.1*-0.14**498.68*4*[]*884000*false*1772.7341*0.15*0.0*0.15*0.03*-0.21*0.3*0.19*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2019 T3*2019-07-01*2019-09-30*2, en una escala del 1 al 7*0.1*-0.14**0.0*0*[]*0*false*1798.7849*0.0*0.0*0.0*0.0*-0.14*0.3*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2019 S1*2019-01-01*2019-06-30*2, en una escala del 1 al 7*0.11*0.0**5574.83*2783*[]*9767000*false*1751.9996*0.45*0.0*0.45*0.05*-0.17*0.29*0.26*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2019 S1*2019-01-01*2019-06-30*2, en una escala del 1 al 7*0.11*0.0**498.68*4*[]*886000*false*1776.4676*0.3*0.0*0.3*0.05*-0.1*0.29*0.19*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2019 S1*2019-01-01*2019-06-30*2, en una escala del 1 al 7*0.11*0.0**0.0*0*[]*0*false*1801.2104*0.0*0.0*0.0*0.0*-0.02*0.29*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2019 T1*2019-01-01*2019-03-31*2, en una escala del 1 al 7*0.01*0.0**5557.35*2792*[]*9753000*false*1755.0274*0.22*0.0*0.22*0.02*-0.18*0.48*0.26*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2019 T1*2019-01-01*2019-03-31*2, en una escala del 1 al 7*0.01*0.0**498.68*4*[]*887000*false*1778.2075*0.15*0.0*0.15*0.02*-0.1*0.48*0.19*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2019 T1*2019-01-01*2019-03-31*2, en una escala del 1 al 7*0.01*0.0**0.0*0*[]*0*false*1801.6259*0.0*0.0*0.0*0.0*-0.03*0.48*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2018 S2*2018-07-01*2018-12-31*2, en una escala del 1 al 7*0.85*0.0**5638.74*2803*[]*9914000*false*1758.1602*0.45*0.0*0.45*0.05*-0.09*0.48*0.27*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2018 S2*2018-07-01*2018-12-31*2, en una escala del 1 al 7*0.85*0.0**441.0*3*[]*785000*false*1780.0644*0.3*0.0*0.3*0.05*-0.02*0.48*0.19*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2018 S2*2018-07-01*2018-12-31*2, en una escala del 1 al 7*0.85*0.0**0.0*0*[]*0*false*1802.1735*0.0*0.0*0.0*0.0*0.06*0.48*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2020 T3*2020-07-01*2020-09-30*2, en una escala del 1 al 7*0.21*-0.12**5523.33*2850*[]*9530000*false*1725.4239*0.23*0.0*0.23*0.03*-0.24*0.59*0.27*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2020 T3*2020-07-01*2020-09-30*2, en una escala del 1 al 7*0.21*-0.12**359.23*4*[]*631000*false*1756.1122*0.15*0.0*0.15*0.03*-0.17*0.59*0.19*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2020 T3*2020-07-01*2020-09-30*2, en una escala del 1 al 7*0.21*-0.12**0.0*0*[]*0*false*1787.2728*0.0*0.0*0.0*0.0*-0.09*0.59*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2020 S1*2020-01-01*2020-06-30*2, en una escala del 1 al 7*0.25*-0.04**5464.49*2764*[]*9451000*false*1729.6188*0.45*0.0*0.45*0.05*0.03*0.6*0.26*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2020 S1*2020-01-01*2020-06-30*2, en una escala del 1 al 7*0.25*-0.04**359.23*4*[]*632000*false*1759.0547*0.3*0.0*0.3*0.05*0.11*0.6*0.19*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2020 S1*2020-01-01*2020-06-30*2, en una escala del 1 al 7*0.25*-0.04**0.0*0*[]*0*false*1788.9177*0.0*0.0*0.0*0.0*0.18*0.6*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2020 T1*2020-01-01*2020-03-31*2, en una escala del 1 al 7*0.0*0.0**5473.1*2769*[]*9463000*false*1729.0652*0.22*0.0*0.22*0.02*-0.59*0.52*0.26*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2020 T1*2020-01-01*2020-03-31*2, en una escala del 1 al 7*0.0*0.0**365.39*4*[]*642000*false*1757.1809*0.15*0.0*0.15*0.02*-0.51*0.52*0.19*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2020 T1*2020-01-01*2020-03-31*2, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*1785.679*0.0*0.0*0.0*0.0*-0.44*0.52*0.0*True
FIDEFONDO, FI*FIDEFONDO, FI - BASE*2019 S2*2019-07-01*2019-12-31*2, en una escala del 1 al 7*0.45*-0.08**5519.51*2776*[]*9600000*false*1739.2987*0.45*0.0*0.45*0.05*-0.44*0.29*0.27*True
FIDEFONDO, FI*FIDEFONDO, FI - PLUS*2019 S2*2019-07-01*2019-12-31*2, en una escala del 1 al 7*0.45*-0.08**268.41*3*[]*474000*false*1766.2586*0.3*0.0*0.3*0.05*-0.37*0.29*0.17*True
FIDEFONDO, FI*FIDEFONDO, FI - PREMIER*2019 S2*2019-07-01*2019-12-31*2, en una escala del 1 al 7*0.45*-0.08**0.0*0*[]*0*false*1793.5697*0.0*0.0*0.0*0.0*-0.29*0.29*0.0*True
