fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
INVERSABADELL 70, FI*SABADELL BS MIX 70, F.I.*2009 S2*2009-07-01*2009-12-31*Medio*0.77*0.36**3032661.36*2**19322000*false*6.3712***0.0*0.05*4.15*11.84*0.03*False
INVERSABADELL 70, FI*SABADELL BS MIX 70, F.I.*2009 T3*2009-07-01*2009-09-30*Medio*0.57*0.36**2635281.53*1**16120000*false*6.1171***0.0*0.03****False
INVERSABADELL 70, FI*SABADELL BS MIX 70, F.I.*2009 S1*2009-01-01*2009-06-30*Medio*0.23*1.26**2699394.4*1*0.0*14698000*false*5.4451***0.0*0.05*7.48*11.67*0.03*False
INVERSABADELL 70, FI*SABADELL BS MIX 70, F.I.*2010 S2*2010-07-01*2010-12-31*Medio*0.72*0.56**2937773.17*3**20326000*false*6.9187***0.0*0.05*3.38*12.05*0.03*False
INVERSABADELL 70, FI*SABADELL BS MIX 70, F.I.*2010 T3*2010-07-01*2010-09-30*Medio*0.31*0.47**2937443.71*2**19659000*false*6.6926***0.0*0.03*4.8*12.17*0.03*False
INVERSABADELL 70, FI*SABADELL BS MIX 70, F.I.*2010 S1*2010-01-01*2010-06-30*Medio*1.85*0.34**2971134.69*2**18973000*false*6.3859***0.0*0.05*-4.6*11.88*0.03*False
INVERSABADELL 70, FI*SABADELL BS MIX 70, F.I.*2010 T1*2010-01-01*2010-03-31*Medio*1.03*0.33**3023472.26*2**20238000*false*6.6938***0.0*0.02*5.06*10.37*0.03*False
INVERSABADELL 70, FI*SABADELL BS MIX 70, F.I.*2011 T3*2011-07-01*2011-09-30*Medio*0.19*1.09**2737220.92*3**16466000*false*6.0157***0.0*0.03*-13.15*13.88*0.03*False
INVERSABADELL 70, FI*SABADELL BS MIX 70, F.I.*2011 S1*2011-01-01*2011-06-30*Medio*0.6*0.86**2890092.91*3**20019000*false*6.9267***0.0*0.05*0.05*10.05*0.03*False
INVERSABADELL 70, FI*SABADELL BS MIX 70, F.I.*2011 T1*2011-01-01*2011-03-31*Medio*0.53*0.66**3010606.31*3**20843000*false*6.9232***0.0*0.02*0.07*12.23*0.03*False
INVERSABADELL 70, FI*SABADELL MIX 70, F.I.*2014 S1*2014-01-01*2014-06-30*5, en una escala del 1 al 7*2.32*0.22**5670109.64*2**48937000*false*8.6307*0.0*0.0*0.0*0.05*0.68*8.17*0.03*False
INVERSABADELL 70, FI*SABADELL MIX 70, F.I.*2014 T1*2014-01-01*2014-03-31*5, en una escala del 1 al 7*0.63*0.19**5327669.91*2**45672000*false*8.5726*0.0*0.0*0.0*0.02*2.7*9.14*0.03*False
INVERSABADELL 70, FI*INVERSABADELL 70, FI - BASE*2015 T3*2015-07-01*2015-09-30*4, en una escala del 1 al 7*0.3*0.0**4331925.82*2703*[]*37310000*false*8.6128*0.46*0.0*0.46*0.03*-6.49*14.91*0.49*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PLUS*2015 T3*2015-07-01*2015-09-30*4, en una escala del 1 al 7*0.3*0.0**987953.78*50*[]*8555000*false*8.6592*0.26*0.0*0.26*0.03*-6.31*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-62624093_da"" decimals=""2"" unitref=""pure"">14.91</iic-com-fon:volatilidadvalorliquidativo>]"*0.29*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PREMIER*2015 T3*2015-07-01*2015-09-30*4, en una escala del 1 al 7*0.3*0.0**0.0*0*[]*0*false*8.6725*0.0*0.0*0.0*0.0*-6.26*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-62624093_da"" decimals=""2"" unitref=""pure"">14.91</iic-com-fon:volatilidadvalorliquidativo>]"*0.0*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - CARTERA*2015 T3*2015-07-01*2015-09-30*4, en una escala del 1 al 7*0.3*0.0**1255.55*1*[]*11000*false*8.765*0.19*0.0*0.19*0.01*"[<iic-com:rentabilidadiic contextref=""FIM_T32015_V-62624093_da"" decimals=""2"" unitref=""pure"">-6.49</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32015_V-62624093_da"" decimals=""2"" unitref=""pure"">-6.31</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32015_V-62624093_da"" decimals=""2"" unitref=""pure"">-6.26</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-62624093_da"" decimals=""2"" unitref=""pure"">14.91</iic-com-fon:volatilidadvalorliquidativo>]"*"[<iic-com:ratiototalgastos contextref=""FIM_T32015_V-62624093_da"" decimals=""2"" unitref=""pure"">.49</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32015_V-62624093_da"" decimals=""2"" unitref=""pure"">.29</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32015_V-62624093_da"" decimals=""2"" unitref=""pure"">.00</iic-com:ratiototalgastos>]"*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - BASE*2015 S1*2015-01-01*2015-06-30*4, en una escala del 1 al 7*0.0*-0.01**4394227.66*2716*[]*40472000*false*9.2102*0.81*0.0*0.81*0.05*-4.19*[]*0.48*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PLUS*2015 S1*2015-01-01*2015-06-30*4, en una escala del 1 al 7*0.0*-0.01**963407.99*49*[]*8904000*false*9.2421*0.48*0.0*0.48*0.05*-4.0*[]*0.29*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PREMIER*2015 S1*2015-01-01*2015-06-30*4, en una escala del 1 al 7*0.0*-0.01**0.0*0*[]*0*false*9.2517*0.0*0.0*0.0*0.0*-3.95*[]*"[<iic-com:ratiototalgastos contextref=""FIM_S12015_V-62624093_daq"" decimals=""2"" unitref=""pure"">.48</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_S12015_V-62624093_daq"" decimals=""2"" unitref=""pure"">.29</iic-com:ratiototalgastos>]"*True
INVERSABADELL 70, FI*INVERSABADELL 70 CLASE BASE*2015 T1*2015-01-01*2015-03-31*4, en una escala del 1 al 7*0.0*-0.01**4432733.01*2690*[]*42610000*false*9.6126*0.36*0.0*0.36*0.02*[]*[]*0.39*True
INVERSABADELL 70, FI*INVERSABADELL 70 CLASE PLUS*2015 T1*2015-01-01*2015-03-31*4, en una escala del 1 al 7*0.0*-0.01**963153.07*50*[]*9273000*false*9.6273*0.22*0.0*0.22*0.02*[]*[]*0.24*True
INVERSABADELL 70, FI*INVERSABADELL 70 CLASE PREMIER*2015 T1*2015-01-01*2015-03-31*4, en una escala del 1 al 7*0.0*-0.01**263646.34*1*[]*2539000*false*9.632*0.15*0.0*0.15*0.02*[]*[]*0.18*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - BASE*2016 T3*2016-07-01*2016-09-30*5, en una escala del 1 al 7*0.0*0.0**3633855.12*2400*[]*32888000*false*9.0505*0.48*0.0*0.48*0.03*3.05*11.4*0.51*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PLUS*2016 T3*2016-07-01*2016-09-30*5, en una escala del 1 al 7*0.0*0.0**1123823.76*56*[]*10306000*false*9.1707*0.28*0.0*0.28*0.03*3.26*11.4*0.31*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PREMIER*2016 T3*2016-07-01*2016-09-30*5, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*9.2052*0.0*0.0*0.0*0.0*3.33*11.4*0.0*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - CARTERA*2016 T3*2016-07-01*2016-09-30*5, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*9.2465*0.0*0.0*0.0*0.0*3.16*11.4*0.0*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - EMPRESA*2016 T3*2016-07-01*2016-09-30*5, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*9.333*0.0*0.0*0.0*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">3.05</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">3.26</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">3.33</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">3.16</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">11.40</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">11.40</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">11.40</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">11.40</iic-com-fon:volatilidadvalorliquidativo>]"*"[<iic-com:ratiototalgastos contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">.51</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">.31</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">.00</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">.00</iic-com:ratiototalgastos>]"*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PYME*2016 T3*2016-07-01*2016-09-30*5, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*9.3258*0.0*0.0*0.0*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">3.05</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">3.26</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">3.33</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">3.16</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">11.40</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">11.40</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">11.40</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">11.40</iic-com-fon:volatilidadvalorliquidativo>]"*"[<iic-com:ratiototalgastos contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">.51</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">.31</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">.00</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_V-62624093_da"" decimals=""2"" unitref=""pure"">.00</iic-com:ratiototalgastos>]"*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - BASE*2016 S1*2016-01-01*2016-06-30*5, en una escala del 1 al 7*0.59*0.0**3763610.41*2473*[]*33054000*false*8.7824*0.93*0.0*0.93*0.05*0.2*14.61*0.5*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PLUS*2016 S1*2016-01-01*2016-06-30*5, en una escala del 1 al 7*0.59*0.0**1077401.19*57*[]*9569000*false*8.8812*0.54*0.0*0.54*0.05*0.4*14.61*0.3*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PREMIER*2016 S1*2016-01-01*2016-06-30*5, en una escala del 1 al 7*0.59*0.0**0.0*0*[]*0*false*8.9089*0.0*0.0*0.0*0.0*0.47*14.61*0.0*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - CARTERA*2016 S1*2016-01-01*2016-06-30*5, en una escala del 1 al 7*0.59*0.0**0.0*0*[]*0*false*8.9636*0.0*0.0*0.0*0.0*0.3*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12016_V-62624093_daq"" decimals=""2"" unitref=""pure"">14.61</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12016_V-62624093_daq"" decimals=""2"" unitref=""pure"">14.61</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12016_V-62624093_daq"" decimals=""2"" unitref=""pure"">14.61</iic-com-fon:volatilidadvalorliquidativo>]"*0.0*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - BASE*2016 T1*2016-01-01*2016-03-31*5, en una escala del 1 al 7*0.6*-0.01**3921822.31*2575*[]*34374000*false*8.7648*0.46*0.0*0.46*0.02*-4.3*15.34*0.49*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PLUS*2016 T1*2016-01-01*2016-03-31*5, en una escala del 1 al 7*0.6*-0.01**1089517.91*58*[]*9637000*false*8.8455*0.26*0.0*0.26*0.02*-4.12*15.34*0.29*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PREMIER*2016 T1*2016-01-01*2016-03-31*5, en una escala del 1 al 7*0.6*-0.01**0.0*0*[]*0*false*8.8676*0.0*0.0*0.0*0.0*-4.07*15.34*0.0*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - CARTERA*2016 T1*2016-01-01*2016-03-31*5, en una escala del 1 al 7*0.6*-0.01**0.0*0*[]*0*false*8.9365*0.13*0.0*0.13*0.01*-4.21*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12016_V-62624093_da"" decimals=""2"" unitref=""pure"">15.34</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12016_V-62624093_da"" decimals=""2"" unitref=""pure"">15.34</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12016_V-62624093_da"" decimals=""2"" unitref=""pure"">15.34</iic-com-fon:volatilidadvalorliquidativo>]"*0.14*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - BASE*2015 S2*2015-07-01*2015-12-31*5, en una escala del 1 al 7*0.64*0.0**4132839.71*2659*[]*37851000*false*9.1586*0.9*0.0*0.9*0.05*6.34*[]*0.48*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PLUS*2015 S2*2015-07-01*2015-12-31*5, en una escala del 1 al 7*0.64*0.0**1035135.78*55*[]*9549000*false*9.2253*0.52*0.0*0.52*0.05*6.54*[]*0.3*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PREMIER*2015 S2*2015-07-01*2015-12-31*5, en una escala del 1 al 7*0.64*0.0**0.0*0*[]*0*false*9.2435*0.0*0.0*0.0*0.0*6.58*[]*0.0*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - CARTERA*2015 S2*2015-07-01*2015-12-31*5, en una escala del 1 al 7*0.64*0.0**1255.55*1*[]*12000*false*9.3295*0.54*0.0*0.54*0.04*6.44*[]*0.39*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - BASE*2017 S2*2017-07-01*2017-12-31*5, en una escala del 1 al 7*2.33*0.02**2999243.68*2078*[]*29470000*false*9.8258*0.95*0.0*0.95*0.05*2.11*5.17*0.51*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PLUS*2017 S2*2017-07-01*2017-12-31*5, en una escala del 1 al 7*2.33*0.02**1142939.24*57*[]*11494000*false*10.0563*0.55*0.0*0.55*0.05*2.31*5.17*0.31*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PREMIER*2017 S2*2017-07-01*2017-12-31*5, en una escala del 1 al 7*2.33*0.02**0.0*0*[]*0*false*10.1256*0.0*0.0*0.0*0.0*2.38*5.17*0.0*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - CARTERA*2017 S2*2017-07-01*2017-12-31*5, en una escala del 1 al 7*2.33*0.02**0.0*0*[]*0*false*10.0917*0.0*0.0*0.0*0.0*2.24*5.17*0.0*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - EMPRESA*2017 S2*2017-07-01*2017-12-31*5, en una escala del 1 al 7*2.33*0.02**0.0*0*[]*0*false*10.2341*0.0*0.0*0.0*0.0*2.31*5.17*0.0*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PYME*2017 S2*2017-07-01*2017-12-31*5, en una escala del 1 al 7*2.33*0.02**18222.81*6*[]*185000*false*10.1752*0.76*0.0*0.76*0.05*2.21*5.17*0.41*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - BASE*2017 T3*2017-07-01*2017-09-30*4, en una escala del 1 al 7*0.0*0.03**3306873.42*2207*[]*31822000*false*9.6229*0.48*0.0*0.48*0.03*1.03*5.37*0.51*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PLUS*2017 T3*2017-07-01*2017-09-30*4, en una escala del 1 al 7*0.0*0.03**1185170.83*57*[]*11649000*false*9.8292*0.28*0.0*0.28*0.03*1.23*5.37*0.31*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PREMIER*2017 T3*2017-07-01*2017-09-30*4, en una escala del 1 al 7*0.0*0.03**0.0*0*[]*0*false*9.8906*0.0*0.0*0.0*0.0*1.3*5.37*0.0*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - CARTERA*2017 T3*2017-07-01*2017-09-30*4, en una escala del 1 al 7*0.0*0.03**0.0*0*[]*0*false*9.8708*0.0*0.0*0.0*0.0*1.13*5.37*0.0*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - EMPRESA*2017 T3*2017-07-01*2017-09-30*4, en una escala del 1 al 7*0.0*0.03**0.0*0*[]*0*false*10.0029*0.0*0.0*0.0*0.0*1.23*5.37*0.0*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PYME*2017 T3*2017-07-01*2017-09-30*4, en una escala del 1 al 7*0.0*0.03**19215.32*7*[]*191000*false*9.9554*0.38*0.0*0.38*0.03*1.13*5.37*0.4*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - BASE*2017 S1*2017-01-01*2017-06-30*5, en una escala del 1 al 7*0.0*0.01**3405615.99*2248*[]*32438000*false*9.5249*0.94*0.0*0.94*0.05*-2.05*5.6*0.5*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PLUS*2017 S1*2017-01-01*2017-06-30*5, en una escala del 1 al 7*0.0*0.01**1203211.68*60*[]*11683000*false*9.7095*0.55*0.0*0.55*0.05*-1.85*5.6*0.3*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PREMIER*2017 S1*2017-01-01*2017-06-30*5, en una escala del 1 al 7*0.0*0.01**0.0*0*[]*0*false*9.7641*0.0*0.0*0.0*0.0*-1.79*5.6*0.0*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - CARTERA*2017 S1*2017-01-01*2017-06-30*5, en una escala del 1 al 7*0.0*0.01**0.0*0*[]*0*false*9.7605*0.0*0.0*0.0*0.0*-1.95*5.6*0.0*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - EMPRESA*2017 S1*2017-01-01*2017-06-30*5, en una escala del 1 al 7*0.0*0.01**0.0*0*[]*0*false*9.8812*0.0*0.0*0.0*0.0*-1.85*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12017_V-62624093_daq"" decimals=""2"" unitref=""pure"">5.60</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12017_V-62624093_daq"" decimals=""2"" unitref=""pure"">5.60</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12017_V-62624093_daq"" decimals=""2"" unitref=""pure"">5.60</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12017_V-62624093_daq"" decimals=""2"" unitref=""pure"">5.60</iic-com-fon:volatilidadvalorliquidativo>]"*0.0*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PYME*2017 S1*2017-01-01*2017-06-30*5, en una escala del 1 al 7*0.0*0.01**16180.2*6*[]*159000*false*9.8441*0.74*0.0*0.74*0.05*-1.95*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12017_V-62624093_daq"" decimals=""2"" unitref=""pure"">5.60</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12017_V-62624093_daq"" decimals=""2"" unitref=""pure"">5.60</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12017_V-62624093_daq"" decimals=""2"" unitref=""pure"">5.60</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12017_V-62624093_daq"" decimals=""2"" unitref=""pure"">5.60</iic-com-fon:volatilidadvalorliquidativo>]"*0.41*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - BASE*2017 T1*2017-01-01*2017-03-31*5, en una escala del 1 al 7*0.0*0.0**3494909.14*2307*[]*33985000*false*9.7241*0.47*0.0*0.47*0.02*3.17*7.07*0.5*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PLUS*2017 T1*2017-01-01*2017-03-31*5, en una escala del 1 al 7*0.0*0.0**1230346.73*63*[]*12171000*false*9.8926*0.27*0.0*0.27*0.02*3.37*7.07*0.3*True
INVERSABADELL 70, FI*INVERSABADELL 70, FI - PREMIER*2017 T1*2017-01-01*2017-03-31*5, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*9.9422*0.0*0.0*0.0*0.0*3.44*7.07*0.0*True
