fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
BANKIA INDEX EUROZONA, FI*SAFEI BOLSA EUR*2009 T3*2009-07-01*2009-09-30*Alto*0.0*1.0**19145.88*116*0.0*993650*false*51.8989***0.57*0.04****False
BANKIA INDEX EUROZONA, FI*SAFEI BOLSA EUR*2009 S1*2009-01-01*2009-06-30*Alto*0.0*1.08**16760.3*117*0.0*734829*false*43.8434***1.12*0.07*17.54*0.4*0.66*False
BANKIA INDEX EUROZONA, FI*CM IND.EUR.ST50*2010 S2*2010-07-01*2010-12-31*ALTO*0.0*0.48**95415.6*412*0.0*4958853*false*51.9711***0.45*0.05*1.91*16.8*0.28*False
BANKIA INDEX EUROZONA, FI*CM IND.EUR.ST50*2010 T3*2010-07-01*2010-09-30*ALTO*0.0*0.4**96782.36*438*0.0*4935668*false*50.9976***0.23*0.03*6.98*24.39*0.28*False
BANKIA INDEX EUROZONA, FI*CM IND.EUR.ST50*2010 S1*2010-01-01*2010-06-30*ALTO*0.0*0.26**96254.7*424*0.0*4588529*false*47.6707***0.44*0.05*-9.97*24.47*0.27*False
BANKIA INDEX EUROZONA, FI*CM IND.EUR.ST50*2010 T1*2010-01-01*2010-03-31*ALTO*0.0*0.26**97006.05*425*0.0*5136286*false*52.9481***0.22*0.02*-1.52*21.55*0.27*False
BANKIA INDEX EUROZONA, FI*BANKIA INDICE EUROSTOXX*2011 T3*2011-07-01*2011-09-30*MUY ALTO*0.0*1.01**94839.15*382*0.0*3944730*false*41.5939***0.23*0.03*-23.67*38.38*0.28*False
BANKIA INDEX EUROZONA, FI*CM IND.EUR.ST50*2011 S1*2011-01-01*2011-06-30*MUY ALTO*0.0*0.8**90210.06*386*0.0*4915727*false*54.492***0.45*0.05*0.05*17.16*0.26*False
BANKIA INDEX EUROZONA, FI*CM IND.EUR.ST50*2011 T1*2011-01-01*2011-03-31*ALTO*0.0*0.6**89306.1*388*0.0*4863798*false*54.4621***0.22*0.02*4.79*16.59*0.27*False
BANKIA INDEX EUROZONA, FI*BANKIA INDICE EUROSTOXX*2012 S2*2012-07-01*2012-12-31*MUY ALTO*0.0*0.06**62371.29*266*0.0*3256043*false*52.2042*0.45*0.0*0.45*0.05*6.65*20.3*0.28*False
BANKIA INDEX EUROZONA, FI*BANKIA INDICE EUROSTOXX*2012 T3*2012-07-01*2012-09-30*MUY ALTO*0.0*0.09**71704.4*287*0.0*3509988*false*48.9508*0.23*0.0*0.23*0.03*9.05*25.47*0.28*False
BANKIA INDEX EUROZONA, FI*BANKIA INDICE EUROSTOXX*2012 S1*2012-01-01*2012-06-30*MUY ALTO*0.0*0.31**86929.2*328*0.0*3902200*false*44.8894*0.45*0.0*0.45*0.05*-6.14*29.92*0.27*False
BANKIA INDEX EUROZONA, FI*BANKIA INDICE EUROSTOXX*2012 T1*2012-01-01*2012-03-31*MUY ALTO*0.0*0.32**93083.37*358*0.0*4451889*false*47.8269*0.22*0.0*0.22*0.02*7.02*28.61*0.27*False
BANKIA INDEX EUROZONA, FI*BANKIA INDICE EUROSTOXX*2013 T3*2013-07-01*2013-09-30*MUY ALTO*0.0*0.01**65545.09*258*0.0*3881213*false*59.2144*0.23*0.0*0.23*0.03*10.93*16.81*0.6*False
BANKIA INDEX EUROZONA, FI*BANKIA INDICE EUROSTOXX*2013 S1*2013-01-01*2013-06-30*MUY ALTO*0.0*0.01**63549.91*250*0.0*3392377*false*53.3813*0.45*0.0*0.45*0.05*1.5*18.95*0.28*False
BANKIA INDEX EUROZONA, FI*BANKIA INDICE EUROSTOXX*2013 T1*2013-01-01*2013-03-31*MUY ALTO*0.0*0.01**59400.85*267*0.0*3123932*false*52.5907*0.22*0.0*0.22*0.02*0.74*20.26*0.27*False
BANKIA INDEX EUROZONA, FI*BANKIA ÿNDICE EUROSTOXX*2014 S2*2014-07-01*2014-12-31*7, en una escala del 1 al 7*0.0*0.0**122078.49*461*0.0*8020850*false*65.7024*0.45*0.0*0.45*0.05*-2.8*16.87*0.25*False
BANKIA INDEX EUROZONA, FI*BANKIA ÿNDICE EUROSTOXX*2014 T3*2014-07-01*2014-09-30*7, en una escala del 1 al 7*0.0*0.01**111999.33*464*0.0*7570371*false*67.593*0.23*0.0*0.23*0.03*-0.09*13.82*0.27*False
BANKIA INDEX EUROZONA, FI*BANKIA ÿNDICE EUROSTOXX*2014 T1*2014-01-01*2014-03-31*7, en una escala del 1 al 7*0.0*0.01**98442.71*415*0.0*6392564*false*64.9369*0.22*0.0*0.22*0.02*1.72*15.79*0.26*False
BANKIA INDEX EUROZONA, FI*BANKIA INDICE EUROSTOXX*2013 S2*2013-07-01*2013-12-31*7, en una escala del 1 al 7*0.0*0.01**82255.53*325*0.0*5250839*false*63.8357*0.45*0.0*0.45*0.05*7.8*16.33*0.27*False
BANKIA INDEX EUROZONA, FI*BANKIA ÿNDICE EUROSTOXX*2015 T3*2015-07-01*2015-09-30*7, en una escala del 1 al 7*0.0*0.0**194274.58*687*0.0*12882036*false*66.3084*0.23*0.0*0.23*0.03*-9.1*24.12*0.26*False
BANKIA INDEX EUROZONA, FI*BANKIA ÿNDICE EUROSTOXX*2015 S1*2015-01-01*2015-06-30*7, en una escala del 1 al 7*0.0*0.02**147998.65*604*0.0*10796265*false*72.9484*0.45*0.0*0.45*0.05*-5.87*20.21*0.26*False
BANKIA INDEX EUROZONA, FI*BANKIA ÿNDICE EUROSTOXX*2015 T1*2015-01-01*2015-03-31*7, en una escala del 1 al 7*0.0*0.03**133487.48*549*0.0*10344612*false*77.495*0.22*0.0*0.22*0.02*17.95*17.94*0.26*False
BANKIA INDEX EUROZONA, FI*BANKIA ÿNDICE EUROSTOXX*2016 T3*2016-07-01*2016-09-30*6, en una escala del 1 al 7*0.0*0.0**239028.78*771*0.0*15703211*false*65.6959*0.23*0.0*0.23*0.03*4.88*23.66*0.26*False
BANKIA INDEX EUROZONA, FI*BANKIA ÿNDICE EUROSTOXX*2016 S1*2016-01-01*2016-06-30*6, en una escala del 1 al 7*0.0*0.0**246710.67*814*0.0*15453068*false*62.6364*0.45*0.0*0.45*0.05*-2.81*26.96*0.25*False
BANKIA INDEX EUROZONA, FI*BANKIA ÿNDICE EUROSTOXX*2016 T1*2016-01-01*2016-03-31*6, en una escala del 1 al 7*0.0*0.0**227292.0*780*0.0*14648424*false*64.4476*0.22*0.0*0.22*0.02*-8.09*25.22*0.25*False
BANKIA INDEX EUROZONA, FI*BANKIA ÿNDICE EUROSTOXX*2015 S2*2015-07-01*2015-12-31*6, en una escala del 1 al 7*0.0*0.0**217276.43*754*0.0*15236032*false*70.1228*0.45*0.0*0.45*0.05*5.75*23.52*0.26*False
BANKIA INDEX EUROZONA, FI*BANKIA ÿNDICE EUROSTOXX*2017 T3*2017-07-01*2017-09-30*6, en una escala del 1 al 7*0.0*0.0**427102.5*1265*0.0*34219879*false*80.121*0.23*0.0*0.23*0.03*4.43*11.1*0.25*False
BANKIA INDEX EUROZONA, FI*BANKIA ÿNDICE EUROSTOXX*2017 S1*2017-01-01*2017-06-30*6, en una escala del 1 al 7*0.0*0.0**363025.55*1111*0.0*27852881*false*76.7243*0.45*0.0*0.45*0.05*-0.15*12.75*0.25*False
BANKIA INDEX EUROZONA, FI*BANKIA ÿNDICE EUROSTOXX*2017 T1*2017-01-01*2017-03-31*6, en una escala del 1 al 7*0.0*0.0**296376.31*917*0.0*22772607*false*76.8368*0.22*0.0*0.22*0.02*6.6*18.26*0.25*False
BANKIA INDEX EUROZONA, FI*BANKIA ÿNDICE EUROSTOXX*2016 S2*2016-07-01*2016-12-31*6, en una escala del 1 al 7*0.0*0.0**276919.89*819*0.0*19959776*false*72.0778*0.45*0.0*0.45*0.05*9.71*22.19*0.26*False
BANKIA INDEX EUROZONA, FI*PT. BANKIA INDICE EUROSTOXX INTERNA, FI*2019 S1*2019-01-01*2019-06-30*6, en una escala del 1 al 7*0.0*0.0**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_S12019_V-81790453_daq"" decimals=""2"" unitref=""pure"">5.77</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_S12019_V-81790453_daq"" decimals=""2"" unitref=""pure"">5.65</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12019_V-81790453_daq"" decimals=""2"" unitref=""pure"">12.16</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12019_V-81790453_daq"" decimals=""2"" unitref=""pure"">12.16</iic-com-fon:volatilidadvalorliquidativo>]"*0.0*True
BANKIA INDEX EUROZONA, FI*PT. BANKIA INDICE EUROSTOXX CARTERA, FI*2019 T1*2019-01-01*2019-03-31*6, en una escala del 1 al 7*0.0*0.0**11212.89*27*0.0*1070334*false*95.4557*0.09*0.0*0.09*0.03*12.14*12.96*0.12*True
BANKIA INDEX EUROZONA, FI*PT. BANKIA INDICE EUROSTOXX UNIVERSAL, FI*2019 T1*2019-01-01*2019-03-31*6, en una escala del 1 al 7*0.0*0.0**361630.78*1389*0.0*27761563*false*76.7677*0.22*0.0*0.22*0.02*11.99*12.96*0.25*True
BANKIA INDEX EUROZONA, FI*PT. BANKIA INDICE EUROSTOXX INTERNA, FI*2019 T1*2019-01-01*2019-03-31*6, en una escala del 1 al 7*0.0*0.0**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_T12019_V-81790453_da"" decimals=""2"" unitref=""pure"">12.14</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T12019_V-81790453_da"" decimals=""2"" unitref=""pure"">11.99</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12019_V-81790453_da"" decimals=""2"" unitref=""pure"">12.96</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12019_V-81790453_da"" decimals=""2"" unitref=""pure"">12.96</iic-com-fon:volatilidadvalorliquidativo>]"*0.0*True
BANKIA INDEX EUROZONA, FI*PT. BANKIA INDEX EUROZONA CARTERA FI*2020 S2*2020-07-01*2020-12-31*6, en una escala del 1 al 7*0.0*-0.41**13248.77*33*0.0*1402898*false*105.8889*0.18*0.0*0.18*0.05*11.4*21.61*0.12*True
BANKIA INDEX EUROZONA, FI*PT. BANKIA INDEX EUROZONA INTERNA, FI*2020 S2*2020-07-01*2020-12-31*6, en una escala del 1 al 7*0.0*-0.41**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*11.24*21.61*0.01*True
BANKIA INDEX EUROZONA, FI*PT. BANKIA INDEX EUROZONA UNIVERSAL, FI*2020 S2*2020-07-01*2020-12-31*6, en una escala del 1 al 7*0.0*-0.41**349654.43*1438*0.0*29490554*false*84.342*0.45*0.0*0.45*0.05*"[<iic-com:rentabilidadiic contextref=""FIM_S22020_V-81790453_daq"" decimals=""2"" unitref=""pure"">11.40</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_S22020_V-81790453_daq"" decimals=""2"" unitref=""pure"">11.24</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S22020_V-81790453_daq"" decimals=""2"" unitref=""pure"">21.61</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S22020_V-81790453_daq"" decimals=""2"" unitref=""pure"">21.61</iic-com-fon:volatilidadvalorliquidativo>]"*0.25*True
BANKIA INDEX EUROZONA, FI*PT. BANKIA INDEX EUROZONA CARTERA FI*2020 T3*2020-07-01*2020-09-30*6, en una escala del 1 al 7*0.0*-0.37**19552.74*25*0.0*1858615*false*95.0565*0.09*0.0*0.09*0.03*-0.99*20.18*0.12*True
BANKIA INDEX EUROZONA, FI*PT. BANKIA INDEX EUROZONA INTERNA, FI*2020 T3*2020-07-01*2020-09-30*6, en una escala del 1 al 7*0.0*-0.37**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*-1.12*20.18*0.25*True
BANKIA INDEX EUROZONA, FI*PT. BANKIA INDEX EUROZONA UNIVERSAL, FI*2020 T3*2020-07-01*2020-09-30*6, en una escala del 1 al 7*0.0*-0.37**359484.32*1476*0.0*27255203*false*75.8175*0.23*0.0*0.23*0.03*"[<iic-com:rentabilidadiic contextref=""FIM_T32020_V-81790453_da"" decimals=""2"" unitref=""pure"">-0.99</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32020_V-81790453_da"" decimals=""2"" unitref=""pure"">-1.12</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32020_V-81790453_da"" decimals=""2"" unitref=""pure"">20.18</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32020_V-81790453_da"" decimals=""2"" unitref=""pure"">20.18</iic-com-fon:volatilidadvalorliquidativo>]"*"[<iic-com:ratiototalgastos contextref=""FIM_T32020_V-81790453_da"" decimals=""2"" unitref=""pure"">0.12</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32020_V-81790453_da"" decimals=""2"" unitref=""pure"">0.25</iic-com:ratiototalgastos>]"*True
BANKIA INDEX EUROZONA, FI*PT. BANKIA INDEX EUROZONA CARTERA FI*2020 S1*2020-01-01*2020-06-30*6, en una escala del 1 al 7*0.0*-0.3**23752.16*28*0.0*2280348*false*96.0059*0.18*0.0*0.18*0.05*17.4*33.29*0.13*True
BANKIA INDEX EUROZONA, FI*PT. BANKIA INDEX EUROZONA INTERNA, FI*2020 S1*2020-01-01*2020-06-30*6, en una escala del 1 al 7*0.0*-0.3**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*17.24*33.29*0.01*True
BANKIA INDEX EUROZONA, FI*PT. BANKIA INDEX EUROZONA UNIVERSAL, FI*2020 S1*2020-01-01*2020-06-30*6, en una escala del 1 al 7*0.0*-0.3**381674.21*1520*0.0*29266397*false*76.679*0.45*0.0*0.45*0.05*"[<iic-com:rentabilidadiic contextref=""FIM_S12020_V-81790453_daq"" decimals=""2"" unitref=""pure"">17.40</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_S12020_V-81790453_daq"" decimals=""2"" unitref=""pure"">17.24</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12020_V-81790453_daq"" decimals=""2"" unitref=""pure"">33.29</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12020_V-81790453_daq"" decimals=""2"" unitref=""pure"">33.29</iic-com-fon:volatilidadvalorliquidativo>]"*0.26*True
BANKIA INDEX EUROZONA, FI*PT. BANKIA INDICE EUROSTOXX CARTERA, FI*2020 T1*2020-01-01*2020-03-31*6, en una escala del 1 al 7*0.0*-0.27**9081.59*23*0.0*742665*false*81.7769*0.09*0.0*0.09*0.03*-25.07*47.2*0.12*True
BANKIA INDEX EUROZONA, FI*PT. BANKIA INDICE EUROSTOXX UNIVERSAL, FI*2020 T1*2020-01-01*2020-03-31*6, en una escala del 1 al 7*0.0*-0.27**346145.4*1375*0.0*22638843*false*65.4027*0.22*0.0*0.22*0.02*-25.2*47.2*0.25*True
BANKIA INDEX EUROZONA, FI*PT. BANKIA INDICE EUROSTOXX INTERNA, FI*2020 T1*2020-01-01*2020-03-31*6, en una escala del 1 al 7*0.0*-0.27**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_T12020_V-81790453_da"" decimals=""2"" unitref=""pure"">-25.07</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T12020_V-81790453_da"" decimals=""2"" unitref=""pure"">-25.20</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12020_V-81790453_da"" decimals=""2"" unitref=""pure"">47.20</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12020_V-81790453_da"" decimals=""2"" unitref=""pure"">47.20</iic-com-fon:volatilidadvalorliquidativo>]"*0.0*True
