fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
LIBERBANK AHORRO, FI*ASTURFONDO AHORRO FI*2009 T3*2009-07-01*2009-09-30*Muy bajo*0.0*0.23**9546154.86*2612*0.0*80204102*false*8.4017***0.35*0.04*1.37*1.34*0.39*False
LIBERBANK AHORRO, FI*ASTURFONDO AHORRO FI*2009 S1*2009-01-01*2009-06-30*Muy bajo*0.0*0.89**6168587.72*1823*0.0*51127894*false*8.2884***0.69*0.07*1.24*1.6*0.39*False
LIBERBANK AHORRO, FI*ASTURFONDO AHORRO FI*2010 S2*2010-07-01*2010-12-31*Muy bajo*0.0*0.44**9186050.26*2798*0.0*76418016*false*8.3189***0.71*0.08*-1.47*1.7*0.39*False
LIBERBANK AHORRO, FI*ASTURFONDO AHORRO FI*2010 T3*2010-07-01*2010-09-30*Muy bajo*0.0*0.34**11355022.74*3296*0.0*95875201*false*8.4434***0.35*0.04*0.52*0.88*0.39*False
LIBERBANK AHORRO, FI*ASTURFONDO AHORRO FI*2010 S1*2010-01-01*2010-06-30*Muy bajo*0.0*0.29**12488607.56*3608*0.0*104900341*false*8.3997***0.69*0.07*-0.83*1.7*0.39*False
LIBERBANK AHORRO, FI*ASTURFONDO AHORRO FI*2010 T1*2010-01-01*2010-03-31*Muy bajo*0.0*0.24**14373715.44*3948*0.0*121741323*false*8.4697***0.34*0.04*0.67*0.72*0.38*False
LIBERBANK AHORRO, FI*ASTURFONDO AHORRO FI*2011 T3*2011-07-01*2011-09-30*Muy bajo*0.0*0.95**6286326.8*2135*0.0*54224134*false*8.6257***0.35*0.04*1.75*1.85*0.39*False
LIBERBANK AHORRO, FI*ASTURFONDO AHORRO FI*2011 S1*2011-01-01*2011-06-30*Muy bajo*0.29*0.79**6912997.47*2154*0.0*58605393*false*8.4776***0.7*0.07*0.48*1.15*0.39*False
LIBERBANK AHORRO, FI*ASTURFONDO AHORRO FI*2011 T1*2011-01-01*2011-03-31*Muy bajo*0.0*0.58**7442105.59*2331*0.0*62788929*false*8.437***0.35*0.04*1.42*1.54*0.39*False
LIBERBANK AHORRO, FI*LIBERBANK AHORRO FI*2012 T3*2012-07-01*2012-09-30*Muy bajo*0.07*0.16**7535665.74*2605*0.0*67255572*false*8.925*0.35**0.35*0.04*1.44*1.19*0.39*False
LIBERBANK AHORRO, FI*LIBERBANK AHORRO FI*2012 S1*2012-01-01*2012-06-30*Muy bajo*1.21*0.23**7726711.04*2701*0.0*67982561*false*8.7984*0.73**0.73*0.08*-0.69*1.12*0.39*False
LIBERBANK AHORRO, FI*LIBERBANK AHORRO FI*2012 T1*2012-01-01*2012-03-31*Muy bajo*0.64*0.22**7074086.53*2392*0.0*62675394*false*8.8599*0.35**0.35*0.04*1.89*0.85*0.39*False
LIBERBANK AHORRO, FI*LIBERBANK AHORRO FI*2011 S2*2011-07-01*2011-12-31*Muy bajo*0.26*0.91**6304203.52*2166*0.0*54819761*false*8.6957*0.71**0.71*0.08*0.81*2.0*0.39*False
LIBERBANK AHORRO, FI*LIBERBANK AHORRO FI*2013 S2*2013-07-01*2013-12-31*Muy bajo*0.97*0.09**6826847.8*2553*0.0*64160786*false*9.3983*0.71**0.71*0.08*1.61*0.98*0.39*False
LIBERBANK AHORRO, FI*LIBERBANK AHORRO FI*2013 T3*2013-07-01*2013-09-30*Muy bajo*0.43*0.07**6396652.01*2434*0.0*59164450*false*9.2493*0.35**0.35*0.04*0.6*1.36*0.39*False
LIBERBANK AHORRO, FI*LIBERBANK AHORRO FI*2013 S1*2013-01-01*2013-06-30*Muy bajo*1.36*0.09**6368203.95*2451*0.0*58548284*false*9.1938*0.69**0.69*0.07*0.35*2.09*0.39*False
LIBERBANK AHORRO, FI*LIBERBANK AHORRO FI*2013 T1*2013-01-01*2013-03-31*Muy bajo*0.83*0.07**6961635.73*2558*0.0*63781546*false*9.1619*0.35**0.35*0.04*1.02*1.27*0.39*False
LIBERBANK AHORRO, FI*LIBERBANK AHORRO FI*2014 T3*2014-07-01*2014-09-30*Muy bajo*1.14*0.03**28288266.83*9450*0.0*275404719*false*9.7357*0.35**0.35*0.04*0.2*7.94*0.39*False
LIBERBANK AHORRO, FI*LIBERBANK AHORRO FI*2014 S1*2014-01-01*2014-06-30*Muy bajo*0.7*0.17**23645954.39*8026*0.0*229754618*false*9.7164*0.69**0.69*0.07*1.12*1.22*0.39*False
LIBERBANK AHORRO, FI*LIBERBANK AHORRO FI*2014 T1*2014-01-01*2014-03-31*Muy bajo*0.3*0.17**13765917.4*5228*0.0*132277207*false*9.609*0.34**0.34*0.04*2.24*1.1*0.38*False
LIBERBANK AHORRO, FI*LIBERBANK AHORRO FI*2015 T3*2015-07-01*2015-09-30*Muy bajo*0.26*-0.01**33326595.73*9623*0.0*324953008*false*9.7506*0.26**0.26*0.04*3.83*4.13*1.56*False
LIBERBANK AHORRO, FI*LIBERBANK AHORRO FI*2015 S1*2015-01-01*2015-06-30*Muy bajo*0.0*0.0**34452194.22*10049*0.0*335401368*false*9.7353*0.53**0.53*0.07*-2.13*2.13*0.3*False
LIBERBANK AHORRO, FI*LIBERBANK AHORRO FI*2015 T1*2015-01-01*2015-03-31*Muy bajo*0.0*0.0**34417140.0*10329*0.0*342357189*false*9.9473*0.27**0.27*0.04*1.94*1.65*0.31*False
LIBERBANK AHORRO, FI*LIBERBANK AHORRO FI*2014 S2*2014-07-01*2014-12-31*Muy bajo*2.14*0.03**30726131.87*9862*0.0*299830720*false*9.7582*0.7**0.7*0.08*0.23*1.61*0.39*False
LIBERBANK AHORRO, FI*AHORRO P FI*2018 S1*2018-01-01*2018-06-30*3, en una escala del 1 al 7*0.0*-0.3**2.05*2*0.0*20*false*9.7602*0.0*[]*0.0*0.0*[]*[]*"[<iic-com:ratiototalgastos contextref=""FIM_S12018_V-81608549_daq"" decimals=""2"" unitref=""pure"">0.26</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_S12018_V-81608549_daq"" decimals=""2"" unitref=""pure"">0.14</iic-com:ratiototalgastos>]"*True
LIBERBANK AHORRO, FI*AHORRO A FI*2018 T1*2018-01-01*2018-03-31*3, en una escala del 1 al 7*0.0*-0.3**14805317.6*5206*0.0*144695818*false*9.7732*0.23*[]*0.23*0.02*-0.32*0.94*0.26*True
LIBERBANK AHORRO, FI*AHORRO C FI*2018 T1*2018-01-01*2018-03-31*3, en una escala del 1 al 7*0.0*-0.3**434576.66*834*0.0*4252929*false*9.7864*0.11*[]*0.11*0.02*-0.2*0.94*0.14*True
LIBERBANK AHORRO, FI*AHORRO P FI*2018 T1*2018-01-01*2018-03-31*3, en una escala del 1 al 7*0.0*-0.3**2.05*2*0.0*20*false*9.7846*0.0*[]*0.0*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_T12018_V-81608549_da"" decimals=""2"" unitref=""pure"">-0.32</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T12018_V-81608549_da"" decimals=""2"" unitref=""pure"">-0.20</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12018_V-81608549_da"" decimals=""2"" unitref=""pure"">0.94</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12018_V-81608549_da"" decimals=""2"" unitref=""pure"">0.94</iic-com-fon:volatilidadvalorliquidativo>]"*"[<iic-com:ratiototalgastos contextref=""FIM_T12018_V-81608549_da"" decimals=""2"" unitref=""pure"">0.26</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T12018_V-81608549_da"" decimals=""2"" unitref=""pure"">0.14</iic-com:ratiototalgastos>]"*True
LIBERBANK AHORRO, FI*CLASE A AHORRO*2019 T3*2019-07-01*2019-09-30*3, en una escala del 1 al 7*0.11*-0.37**9132560.19*3581*0.0*88356628*false*9.6749*0.24*[]*0.24*0.03*0.45*1.35*0.27*True
LIBERBANK AHORRO, FI*CLASE C AHORRO*2019 T3*2019-07-01*2019-09-30*3, en una escala del 1 al 7*0.11*-0.37**1144523.04*1603*0.0*11168234*false*9.758*0.12*[]*0.12*0.03*0.57*1.34*0.14*True
LIBERBANK AHORRO, FI*CLASE P AHORRO*2019 T3*2019-07-01*2019-09-30*3, en una escala del 1 al 7*0.11*-0.37**58373.36*3*0.0*572122*false*9.8011*0.15*[]*0.15*0.03*0.54*1.34*0.18*True
LIBERBANK AHORRO, FI*CLASE A AHORRO*2019 S1*2019-01-01*2019-06-30*3, en una escala del 1 al 7*1.33*-0.33**9597569.47*3696*0.0*92437364*false*9.6313*0.47*[]*0.47*0.05*0.72*1.48*0.26*True
LIBERBANK AHORRO, FI*CLASE C AHORRO*2019 S1*2019-01-01*2019-06-30*3, en una escala del 1 al 7*1.33*-0.33**1051994.28*1782*0.0*10206752*false*9.7023*0.23*[]*0.23*0.05*0.85*1.47*0.14*True
LIBERBANK AHORRO, FI*CLASE P AHORRO*2019 S1*2019-01-01*2019-06-30*3, en una escala del 1 al 7*1.33*-0.33**58373.36*3*0.0*569043*false*9.7483*0.3*[]*0.3*0.05*0.81*1.47*0.17*True
LIBERBANK AHORRO, FI*CLASE A AHORRO*2019 T1*2019-01-01*2019-03-31*3, en una escala del 1 al 7*0.83*-0.32**10218349.68*3890*0.0*97708462*false*9.5621*0.23*[]*0.23*0.02*0.21*1.13*0.26*True
LIBERBANK AHORRO, FI*CLASE C AHORRO*2019 T1*2019-01-01*2019-03-31*3, en una escala del 1 al 7*0.83*-0.32**1181060.97*1973*0.0*11362971*false*9.621*0.12*[]*0.12*0.02*0.33*1.13*0.14*True
LIBERBANK AHORRO, FI*CLASE P AHORRO*2019 T1*2019-01-01*2019-03-31*3, en una escala del 1 al 7*0.83*-0.32**58373.36*3*0.0*564458*false*9.6698*0.15*[]*0.15*0.02*0.38*1.2*0.17*True
LIBERBANK AHORRO, FI*CLASE A AHORRO*2020 S2*2020-07-01*2020-12-31*3, en una escala del 1 al 7*0.13*-0.4**7316402.65*2925*0.0*71274299*false*9.7417*0.48*[]*0.48*0.05*1.5*1.36*0.27*True
LIBERBANK AHORRO, FI*CLASE C AHORRO*2020 S2*2020-07-01*2020-12-31*3, en una escala del 1 al 7*0.13*-0.4**948478.47*1040*0.0*9378091*false*9.8875*0.21*[]*0.21*0.05*1.64*1.36*0.12*True
LIBERBANK AHORRO, FI*CLASE P AHORRO*2020 S2*2020-07-01*2020-12-31*3, en una escala del 1 al 7*0.13*-0.4**2.05*2*0.0*20*false*9.9946*0.0*[]*0.0*0.0*1.74*1.53*0.0*True
LIBERBANK AHORRO, FI*CLASE A AHORRO*2020 T3*2020-07-01*2020-09-30*3, en una escala del 1 al 7*0.02*-0.38**7678121.96*3073*0.0*73695378*false*9.5981*0.24*[]*0.24*0.03*2.05*1.22*0.27*True
LIBERBANK AHORRO, FI*CLASE C AHORRO*2020 T3*2020-07-01*2020-09-30*3, en una escala del 1 al 7*0.02*-0.38**1053431.38*1147*0.0*10247569*false*9.7278*0.11*[]*0.11*0.03*2.18*1.22*0.14*True
LIBERBANK AHORRO, FI*CLASE P AHORRO*2020 T3*2020-07-01*2020-09-30*3, en una escala del 1 al 7*0.02*-0.38**2.05*2*0.0*20*false*9.8237*0.0*[]*0.0*0.0*2.34*1.3*0.17*True
LIBERBANK AHORRO, FI*CLASE A AHORRO*2020 S1*2020-01-01*2020-06-30*2, en una escala del 1 al 7*1.28*-0.43**7814762.13*3132*0.0*73502657*false*9.4056*0.47*[]*0.47*0.05*4.49*3.97*0.26*True
LIBERBANK AHORRO, FI*CLASE C AHORRO*2020 S1*2020-01-01*2020-06-30*2, en una escala del 1 al 7*1.28*-0.43**1211118.22*1291*0.0*11530530*false*9.5206*0.23*[]*0.23*0.05*4.61*3.98*0.14*True
LIBERBANK AHORRO, FI*CLASE P AHORRO*2020 S1*2020-01-01*2020-06-30*2, en una escala del 1 al 7*1.28*-0.43**2.05*2*0.0*20*false*9.5989*0.0*[]*0.0*0.0*4.74*4.04*0.17*True
LIBERBANK AHORRO, FI*CLASE A AHORRO*2020 T1*2020-01-01*2020-03-31*2, en una escala del 1 al 7*0.75*-0.43**8040065.21*3196*0.0*72375100*false*9.0018*0.24*[]*0.24*0.02*-7.57*5.49*0.26*True
LIBERBANK AHORRO, FI*CLASE C AHORRO*2020 T1*2020-01-01*2020-03-31*2, en una escala del 1 al 7*0.75*-0.43**960417.76*1342*0.0*8740714*false*9.101*0.12*[]*0.12*0.02*-7.46*5.49*0.14*True
LIBERBANK AHORRO, FI*CLASE P AHORRO*2020 T1*2020-01-01*2020-03-31*2, en una escala del 1 al 7*0.75*-0.43**2.05*2*0.0*19*false*9.1642*0.0*[]*0.0*0.0*-7.31*5.6*0.0*True
