fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
SABADELL BONOS EURO, FI*SABADELL BS BONOS EURO, F.I.*2009 S2*2009-07-01*2009-12-31*Moderado*0.81*0.32**7769929.55*4689**65322000*false*8.407***0.45*0.05*-0.09*3.04*0.26*False
SABADELL BONOS EURO, FI*SABADELL BS BONOS EURO, F.I.*2009 T3*2009-07-01*2009-09-30*Moderado*0.0*0.32**5920628.35*3502**49822000*false*8.4149***0.23*0.03*3.85*3.33*0.26*False
SABADELL BONOS EURO, FI*SABADELL BS BONOS EURO, F.I.*2009 S1*2009-01-01*2009-06-30*Moderado*0.0*1.1**5734651.8*3531*0.0*46470000*false*8.1034***0.24*0.05*3.61*2.78*0.25*False
SABADELL BONOS EURO, FI*SABADELL BS BONOS EURO, F.I.*2010 S2*2010-07-01*2010-12-31*Moderado*0.16*0.57**4866692.03*4192**39458000*false*8.1078***0.45*0.05*-2.18*2.69*0.25*False
SABADELL BONOS EURO, FI*SABADELL BS BONOS EURO, F.I.*2010 T3*2010-07-01*2010-09-30*Moderado*0.09*0.47**5346716.97*4449**44317000*false*8.2886***0.23*0.03*2.06*2.69*0.26*False
SABADELL BONOS EURO, FI*SABADELL BS BONOS EURO, F.I.*2010 S1*2010-01-01*2010-06-30*Moderado*0.88*0.35**5631557.7*4560**45734000*false*8.121***0.45*0.05*-4.25*2.89*0.25*False
SABADELL BONOS EURO, FI*SABADELL BS BONOS EURO, F.I.*2010 T1*2010-01-01*2010-03-31*Moderado*0.55*0.34**7836001.71*4693**66462000*false*8.4816***0.22*0.02*0.89*2.58*0.25*False
SABADELL BONOS EURO, FI*SABADELL BS BONOS EURO, F.I.*2011 S2*2011-07-01*2011-12-31*Moderado*0.58*1.18**3290628.41*3451**26964000*false*8.1942*0.45*0.0*0.45*0.05*-0.05*3.46*0.26*False
SABADELL BONOS EURO, FI*SABADELL BS BONOS EURO, F.I.*2011 T3*2011-07-01*2011-09-30*Moderado*0.25*1.12**3412369.88*3690**27976000*false*8.1984***0.23*0.03*-0.36*2.64*0.26*False
SABADELL BONOS EURO, FI*SABADELL BS BONOS EURO, F.I.*2011 S1*2011-01-01*2011-06-30*Moderado*0.55*0.84**3715380.16*3777**30571000*false*8.2281***0.45*0.05*0.78*2.02*0.25*False
SABADELL BONOS EURO, FI*SABADELL BS BONOS EURO, F.I.*2011 T1*2011-01-01*2011-03-31*Moderado*0.4*0.63**3977537.2*3899**32474000*false*8.1644***0.22*0.02*0.7*2.55*0.25*False
SABADELL BONOS EURO, FI*SABADELL BS BONOS EURO, F.I.*2012 T3*2012-07-01*2012-09-30*Moderado*0.0*0.26**2947139.99*3012**25792000*false*8.7516*0.23*0.0*0.23*0.03*3.88*3.6*0.26*False
SABADELL BONOS EURO, FI*SABADELL BS BONOS EURO, F.I.*2012 S1*2012-01-01*2012-06-30*Moderado*0.19*0.39**2963306.1*3131**24964000*false*8.4243*0.45*0.0*0.45*0.05*-1.25*3.77*0.25*False
SABADELL BONOS EURO, FI*SABADELL BS BONOS EURO, F.I.*2012 T1*2012-01-01*2012-03-31*Moderado*0.21*0.41**3013238.83*2976**25705000*false*8.5306*0.22*0.0*0.22*0.02*4.11*3.58*0.25*False
SABADELL BONOS EURO, FI*SABADELL BONOS EURO CLASE PLUS*2015 T1*2015-01-01*2015-03-31*3, en una escala del 1 al 7*0.0*0.02**4414312.98*268*[]*47642000*false*10.7927*0.02*0.0*0.02*0.0*[]*[]*0.03*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO CLASE PREMIER*2015 T1*2015-01-01*2015-03-31*3, en una escala del 1 al 7*0.0*0.02**0.0*0*[]*0*false*10.7942*0.0*0.0*0.0*0.0*[]*[]*"[<iic-com:ratiototalgastos contextref=""FIM_T12015_V-62245691_da"" decimals=""2"" unitref=""pure"">.26</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T12015_V-62245691_da"" decimals=""2"" unitref=""pure"">.03</iic-com:ratiototalgastos>]"*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO CLASE CARTERA*2015 T1*2015-01-01*2015-03-31*3, en una escala del 1 al 7*0.0*0.02**0.0*0*[]*0*false*10.792*0.0*0.0*0.0*0.0*[]*[]*"[<iic-com:ratiototalgastos contextref=""FIM_T12015_V-62245691_da"" decimals=""2"" unitref=""pure"">.26</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T12015_V-62245691_da"" decimals=""2"" unitref=""pure"">.03</iic-com:ratiototalgastos>]"*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - BASE*2016 T3*2016-07-01*2016-09-30*3, en una escala del 1 al 7*0.0*0.0**5043378.45*2835*[]*53308000*false*10.5699*0.3*0.0*0.3*0.03*0.46*2.28*0.33*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PLUS*2016 T3*2016-07-01*2016-09-30*3, en una escala del 1 al 7*0.0*0.0**1879359.12*418*[]*20019000*false*10.6519*0.18*0.0*0.18*0.03*0.59*2.28*0.2*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PREMIER*2016 T3*2016-07-01*2016-09-30*3, en una escala del 1 al 7*0.0*0.0**3716746.59*3*[]*39774000*false*10.7013*0.1*0.0*0.1*0.03*0.66*2.28*0.13*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - CARTERA*2016 T3*2016-07-01*2016-09-30*3, en una escala del 1 al 7*0.0*0.0**2297396.51*13215*[]*24378000*false*10.6113*0.24*0.0*0.24*0.03*0.53*2.28*0.27*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PYME*2016 T3*2016-07-01*2016-09-30*3, en una escala del 1 al 7*0.0*0.0**18782.05*4*[]*202000*false*10.7536*0.23*0.0*0.23*0.02*0.53*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62245691_da"" decimals=""2"" unitref=""pure"">2.28</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62245691_da"" decimals=""2"" unitref=""pure"">2.28</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62245691_da"" decimals=""2"" unitref=""pure"">2.28</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62245691_da"" decimals=""2"" unitref=""pure"">2.28</iic-com-fon:volatilidadvalorliquidativo>]"*0.26*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - EMPRESA*2016 T3*2016-07-01*2016-09-30*3, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*10.7608*0.0*0.0*0.0*0.0*0.59*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62245691_da"" decimals=""2"" unitref=""pure"">2.28</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62245691_da"" decimals=""2"" unitref=""pure"">2.28</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62245691_da"" decimals=""2"" unitref=""pure"">2.28</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-62245691_da"" decimals=""2"" unitref=""pure"">2.28</iic-com-fon:volatilidadvalorliquidativo>]"*0.0*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - BASE*2016 S1*2016-01-01*2016-06-30*3, en una escala del 1 al 7*0.0*0.0**5141961.21*2827*[]*54100000*false*10.5213*0.6*0.0*0.6*0.05*0.74*3.05*0.33*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PLUS*2016 S1*2016-01-01*2016-06-30*3, en una escala del 1 al 7*0.0*0.0**2044175.87*404*[]*21647000*false*10.5896*0.35*0.0*0.35*0.05*0.87*3.05*0.2*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PREMIER*2016 S1*2016-01-01*2016-06-30*3, en una escala del 1 al 7*0.0*0.0**4431653.44*2*[]*47112000*false*10.6307*0.2*0.0*0.2*0.05*0.94*3.05*0.13*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - CARTERA*2016 S1*2016-01-01*2016-06-30*3, en una escala del 1 al 7*0.0*0.0**3661052.02*17587*[]*38645000*false*10.5558*0.47*0.0*0.47*0.05*0.81*3.05*0.26*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PYME*2016 S1*2016-01-01*2016-06-30*3, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*10.6975*0.0*0.0*0.0*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">.74</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">.87</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">.94</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">.81</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">3.05</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">3.05</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">3.05</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">3.05</iic-com-fon:volatilidadvalorliquidativo>]"*"[<iic-com:ratiototalgastos contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">.33</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">.20</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">.13</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">.26</iic-com:ratiototalgastos>]"*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - EMPRESA*2016 S1*2016-01-01*2016-06-30*3, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*10.6979*0.0*0.0*0.0*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">.74</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">.87</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">.94</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">.81</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">3.05</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">3.05</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">3.05</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">3.05</iic-com-fon:volatilidadvalorliquidativo>]"*"[<iic-com:ratiototalgastos contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">.33</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">.20</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">.13</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_S12016_V-62245691_daq"" decimals=""2"" unitref=""pure"">.26</iic-com:ratiototalgastos>]"*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - BASE*2016 T1*2016-01-01*2016-03-31*3, en una escala del 1 al 7*0.02*0.0**5379391.09*2874*[]*56181000*false*10.4438*0.3*0.0*0.3*0.02*1.8*4.42*0.33*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PLUS*2016 T1*2016-01-01*2016-03-31*3, en una escala del 1 al 7*0.02*0.0**2216212.5*477*[]*23267000*false*10.4984*0.17*0.0*0.17*0.02*1.92*4.42*0.2*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PREMIER*2016 T1*2016-01-01*2016-03-31*3, en una escala del 1 al 7*0.02*0.0**4531161.99*3*[]*47719000*false*10.5314*0.1*0.0*0.1*0.02*2.0*4.42*0.13*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - CARTERA*2016 T1*2016-01-01*2016-03-31*3, en una escala del 1 al 7*0.02*0.0**3826198.69*17915*[]*40066000*false*10.4715*0.24*0.0*0.24*0.02*1.86*4.42*0.26*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - BASE*2015 S2*2015-07-01*2015-12-31*3, en una escala del 1 al 7*0.53*0.0**5806647.89*3044*[]*59573000*false*10.2595*0.61*0.0*0.61*0.05*0.1*[]*0.33*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PLUS*2015 S2*2015-07-01*2015-12-31*3, en una escala del 1 al 7*0.53*0.0**1764283.26*168*[]*18173000*false*10.3003*0.35*0.0*0.35*0.05*0.22*[]*0.2*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PREMIER*2015 S2*2015-07-01*2015-12-31*3, en una escala del 1 al 7*0.53*0.0**4650716.0*2*[]*48019000*false*10.325*0.2*0.0*0.2*0.05*0.3*[]*0.13*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - CARTERA*2015 S2*2015-07-01*2015-12-31*3, en una escala del 1 al 7*0.53*0.0**4447223.68*18713*[]*45719000*false*10.2803*0.48*0.0*0.48*0.05*0.16*[]*0.27*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - BASE*2017 S2*2017-07-01*2017-12-31*3, en una escala del 1 al 7*0.0*-0.02**3143869.29*1894*[]*32810000*false*10.4361*0.61*0.0*0.61*0.05*0.08*2.4*0.33*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PLUS*2017 S2*2017-07-01*2017-12-31*3, en una escala del 1 al 7*0.0*-0.02**1004016.75*55*[]*10626000*false*10.5831*0.35*0.0*0.35*0.05*0.21*2.4*0.2*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PREMIER*2017 S2*2017-07-01*2017-12-31*3, en una escala del 1 al 7*0.0*-0.02**0.0*0*[]*0*false*10.6721*0.19*0.0*0.19*0.05*0.28*2.4*0.12*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - CARTERA*2017 S2*2017-07-01*2017-12-31*3, en una escala del 1 al 7*0.0*-0.02**1503816.16*8*[]*15806000*false*10.5109*0.19*0.0*0.19*0.05*0.16*2.4*0.13*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PYME*2017 S2*2017-07-01*2017-12-31*3, en una escala del 1 al 7*0.0*-0.02**6070.5*3*[]*65000*false*10.6507*0.48*0.0*0.48*0.05*0.14*2.4*0.27*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - EMPRESA*2017 S2*2017-07-01*2017-12-31*3, en una escala del 1 al 7*0.0*-0.02**0.0*0*[]*0*false*10.6912*0.0*0.0*0.0*0.0*0.2*2.4*0.0*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - BASE*2017 T3*2017-07-01*2017-09-30*3, en una escala del 1 al 7*0.0*0.0**3471818.8*2107*[]*36204000*false*10.4279*0.3*0.0*0.3*0.03*0.69*2.46*0.33*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PLUS*2017 T3*2017-07-01*2017-09-30*3, en una escala del 1 al 7*0.0*0.0**1015988.07*58*[]*10730000*false*10.5614*0.18*0.0*0.18*0.03*0.81*2.46*0.2*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PREMIER*2017 T3*2017-07-01*2017-09-30*3, en una escala del 1 al 7*0.0*0.0**1579268.51*3*[]*16807000*false*10.6423*0.1*0.0*0.1*0.03*0.89*2.46*0.13*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - CARTERA*2017 T3*2017-07-01*2017-09-30*3, en una escala del 1 al 7*0.0*0.0**317.83*7*[]*3000*false*10.4939*0.25*0.0*0.25*0.03*0.74*2.46*0.28*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PYME*2017 T3*2017-07-01*2017-09-30*3, en una escala del 1 al 7*0.0*0.0**8865.55*3*[]*94000*false*10.6356*0.24*0.0*0.24*0.03*0.75*2.46*0.27*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - EMPRESA*2017 T3*2017-07-01*2017-09-30*3, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*10.6694*0.0*0.0*0.0*0.0*0.81*2.46*0.0*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - BASE*2017 S1*2017-01-01*2017-06-30*3, en una escala del 1 al 7*0.0*-0.01**3701600.45*2252*[]*38337000*false*10.3569*0.6*0.0*0.6*0.05*-0.02*2.32*0.33*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PLUS*2017 S1*2017-01-01*2017-06-30*3, en una escala del 1 al 7*0.0*-0.01**1068186.39*61*[]*11191000*false*10.4763*0.35*0.0*0.35*0.05*0.11*2.32*0.2*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PREMIER*2017 S1*2017-01-01*2017-06-30*3, en una escala del 1 al 7*0.0*-0.01**1428189.44*2*[]*15065000*false*10.5486*0.2*0.0*0.2*0.05*0.18*2.32*0.13*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - CARTERA*2017 S1*2017-01-01*2017-06-30*3, en una escala del 1 al 7*0.0*-0.01**317.83*7*[]*3000*false*10.4169*0.48*0.0*0.48*0.05*0.04*2.32*0.27*True
SABADELL BONOS EURO, FI*SABADELL BONOS EURO, FI - PYME*2017 S1*2017-01-01*2017-06-30*3, en una escala del 1 al 7*0.0*-0.01**11964.41*4*[]*126000*false*10.5566*0.47*0.0*0.47*0.05*0.04*2.32*0.0*True
