fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2009 S2*2009-07-01*2009-12-31*Muy elevado*0.0*0.38**4427094.42*7122**52858000*false*11.9396***0.88*0.05*3.48*28.72*0.47*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2009 T3*2009-07-01*2009-09-30*Muy elevado*0.11*0.35**3747660.93*5839**43239000*false*11.5376***0.44*0.03****False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2009 S1*2009-01-01*2009-06-30*Muy elevado*0.05*2.16**3643313.37*5825*0.0*34386000*false*9.44***0.87*0.05*21.56*28.52*0.47*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2010 S2*2010-07-01*2010-12-31*Muy elevado*0.35*0.62**3943628.19*7060**45485000*false*11.5339***0.88*0.05*1.74*23.85*0.46*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2010 T3*2010-07-01*2010-09-30*Muy elevado*0.22*0.48**3825919.6*7385**43374000*false*11.3368***0.44*0.03*8.02*24.55*0.47*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2010 S1*2010-01-01*2010-06-30*Muy elevado*0.05*0.34**4048912.93*7522**42494000*false*10.4952***0.87*0.05*-11.21*24.58*0.46*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2010 T1*2010-01-01*2010-03-31*Muy elevado*0.0*0.32**4490144.71*7659**53077000*false*11.8207***0.43*0.02*-1.0*22.35*0.46*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2011 S2*2011-07-01*2011-12-31*Muy elevado*0.24*1.21**4989583.95*6544**46482000*false*9.3159*0.88*0.0*0.88*0.05*6.01*31.81*0.48*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2011 T3*2011-07-01*2011-09-30*Muy elevado*0.07*1.04**5996760.45*6879**52700000*false*8.788***0.44*0.03*-25.75*26.89*0.51*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2011 S1*2011-01-01*2011-06-30*Muy elevado*0.0*0.86**5070005.06*7148**60006000*false*11.8355***0.87*0.05*-1.45*18.18*0.46*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2011 T1*2011-01-01*2011-03-31*Muy elevado*0.0*0.65**4878024.28*7157**58586000*false*12.0101***0.43*0.02*4.13*23.74*0.46*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2012 T3*2012-07-01*2012-09-30*Muy elevado*0.7*0.26**4162594.0*6133**41094000*false*9.8722*0.44*0.0*0.44*0.03*7.83*26.6*0.56*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2012 S1*2012-01-01*2012-06-30*Muy elevado*1.1*0.41**3372771.57*5431**30878000*false*9.1552*0.87*0.0*0.87*0.05*-8.73*33.28*0.47*False
SABADELL EUROACCION, FI*SABADELL BS EUROACCIÓN, F.I.*2012 T1*2012-01-01*2012-03-31*Muy elevado*0.32*0.43**4391530.91*6173**44049000*false*10.0304*0.44*0.0*0.44*0.02*7.67*32.08*0.46*False
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PLUS*2015 S2*2015-07-01*2015-12-31*6, en una escala del 1 al 7*1.6*0.0**2737147.45*276*[]*40063000*false*14.6368*0.63*0.0*0.63*0.05*7.6*[]*0.34*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PREMIER*2015 S2*2015-07-01*2015-12-31*6, en una escala del 1 al 7*1.6*0.0**7414161.94*6*[]*108777000*false*14.6715*0.4*0.0*0.4*0.05*7.72*[]*0.23*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - CARTERA*2015 S2*2015-07-01*2015-12-31*6, en una escala del 1 al 7*1.6*0.0**8921581.72*20182*[]*130416000*false*14.618*0.76*0.0*0.76*0.05*7.53*[]*0.4*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - BASE*2017 S2*2017-07-01*2017-12-31*6, en una escala del 1 al 7*2.55*-0.25**5683606.87*6659*[]*93124000*false*16.3846*0.88*0.0*0.88*0.05*-1.1*9.53*0.47*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PLUS*2017 S2*2017-07-01*2017-12-31*6, en una escala del 1 al 7*2.55*-0.25**2254593.17*216*[]*37410000*false*16.5929*0.63*0.0*0.63*0.05*-0.97*9.53*0.34*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PREMIER*2017 S2*2017-07-01*2017-12-31*6, en una escala del 1 al 7*2.55*-0.25**308447.89*2*[]*5177000*false*16.7826*0.41*0.0*0.41*0.05*-0.86*9.53*0.23*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - CARTERA*2017 S2*2017-07-01*2017-12-31*6, en una escala del 1 al 7*2.55*-0.25**21370730.25*20926*[]*352623000*false*16.5003*0.68*0.0*0.68*0.05*-1.01*9.53*0.35*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PYME*2017 S2*2017-07-01*2017-12-31*6, en una escala del 1 al 7*2.55*-0.25**79537.41*44*[]*1331000*false*16.7336*0.76*0.0*0.76*0.05*-1.04*9.53*0.4*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - EMPRESA*2017 S2*2017-07-01*2017-12-31*6, en una escala del 1 al 7*2.55*-0.25**30110.59*1*[]*506000*false*16.8155*0.16*0.0*0.16*0.01*-0.97*9.53*0.18*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - BASE*2017 T3*2017-07-01*2017-09-30*6, en una escala del 1 al 7*0.0*-0.25**5912072.77*6779*[]*97942000*false*16.5665*0.44*0.0*0.44*0.03*3.74*10.16*0.47*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PLUS*2017 T3*2017-07-01*2017-09-30*6, en una escala del 1 al 7*0.0*-0.25**3820995.99*693*[]*64024000*false*16.7559*0.31*0.0*0.31*0.03*3.87*10.16*0.34*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PREMIER*2017 T3*2017-07-01*2017-09-30*6, en una escala del 1 al 7*0.0*-0.25**8263735.9*8*[]*139891000*false*16.9283*0.2*0.0*0.2*0.03*3.99*10.16*0.23*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - CARTERA*2017 T3*2017-07-01*2017-09-30*6, en una escala del 1 al 7*0.0*-0.25**7676392.89*20944*[]*127949000*false*16.6678*0.38*0.0*0.38*0.03*3.81*10.16*0.4*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PYME*2017 T3*2017-07-01*2017-09-30*6, en una escala del 1 al 7*0.0*-0.25**50987.38*35*[]*862000*false*16.9087*0.38*0.0*0.38*0.03*3.81*10.16*0.41*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - EMPRESA*2017 T3*2017-07-01*2017-09-30*6, en una escala del 1 al 7*0.0*-0.25**0.0*0*[]*0*false*16.9808*0.0*0.0*0.0*0.0*3.87*10.16*0.0*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - BASE*2017 S1*2017-01-01*2017-06-30*6, en una escala del 1 al 7*0.0*-0.13**5889158.72*6795*[]*94044000*false*15.9691*0.87*0.0*0.87*0.05*1.68*11.54*0.46*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PLUS*2017 S1*2017-01-01*2017-06-30*6, en una escala del 1 al 7*0.0*-0.13**3240503.42*772*[]*52273000*false*16.1312*0.62*0.0*0.62*0.05*1.8*11.54*0.34*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PREMIER*2017 S1*2017-01-01*2017-06-30*6, en una escala del 1 al 7*0.0*-0.13**7599388.26*9*[]*123708000*false*16.2787*0.4*0.0*0.4*0.05*1.92*11.54*0.23*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - CARTERA*2017 S1*2017-01-01*2017-06-30*6, en una escala del 1 al 7*0.0*-0.13**5200064.29*20716*[]*83495000*false*16.0566*0.75*0.0*0.75*0.05*1.74*11.54*0.4*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - PYME*2017 S1*2017-01-01*2017-06-30*6, en una escala del 1 al 7*0.0*-0.13**67195.36*34*[]*1095000*false*16.2886*0.74*0.0*0.74*0.05*1.74*11.54*0.4*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - EMPRESA*2017 S1*2017-01-01*2017-06-30*6, en una escala del 1 al 7*0.0*-0.13**0.0*0*[]*0*false*16.3477*0.0*0.0*0.0*0.0*1.8*11.54*0.0*True
SABADELL EUROACCION, FI*SABADELL EUROACCIÓN, FI - BASE*2017 T1*2017-01-01*2017-03-31*6, en una escala del 1 al 7*0.0*-0.08**6089948.65*6785*[]*95648000*false*15.7059*0.43*0.0*0.43*0.02*5.83*16.68*0.46*True
