fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI*2009 S2*2009-07-01*2009-12-31*Medio*0.06*0.26**1156176.46*670*0.0*152606226*false*131.9922***0.42*0.03*0.88*1.96*0.15*False
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI*2009 T3*2009-07-01*2009-09-30*Medio*0.0*0.23**953167.07*691*0.0*124711670*false*130.8393***0.29*0.01*2.85*2.31*0.3*False
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI*2009 S1*2009-01-01*2009-06-30*Medio*0.11*0.89**920496.22*702*0.0*117100213*false*127.2142***0.2*0.02*-0.45*2.68*0.12*False
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI -A-*2010 S2*2010-07-01*2010-12-31*Medio*0.16*0.45**1235702.03*855*0.0*161923350*false*131.04*[]*[]*0.09*0.02*-2.74*2.35*-0.08*True
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI -D-*2010 S2*2010-07-01*2010-12-31*Medio*0.16*0.45**0.07*1*0.0*10*false*131.15*[]*[]*0.0*0.0*-3.38*9.82*"[<iic-com:ratiototalgastos contextref=""FIM_S22010_V-81525545_daq"" decimals=""2"" unitref=""pure"">-0.08</iic-com:ratiototalgastos>]"*True
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI -A-*2010 T3*2010-07-01*2010-09-30*Medio*0.16*0.35**1333633.15*726*0.0*179686551*false*134.73*[]*[]*0.02*0.01*1.33*2.12*0.19*True
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI -D-*2010 T3*2010-07-01*2010-09-30*Medio*0.16*0.35**0.07*1*0.0*10*false*135.74*[]*[]*0.0*0.0*0.6*0.0*"[<iic-com:ratiototalgastos contextref=""FIM_T32010_V-81525545_da"" decimals=""2"" unitref=""pure"">0.19</iic-com:ratiototalgastos>]"*True
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI -A-*2010 S1*2010-01-01*2010-06-30*Medio*0.0*0.26**1256365.15*646*0.0*167062954*false*132.97*[]*[]*0.17*0.02*-0.97*2.12*-0.03*True
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI -D-*2010 S1*2010-01-01*2010-06-30*Medio*0.0*0.26**0.0*0*0.0*0*false*0.0*[]*[]*0.0*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_S12010_V-81525545_daq"" decimals=""2"" unitref=""pure"">-0.97</iic-com:rentabilidadiic>]"*0.0*"[<iic-com:ratiototalgastos contextref=""FIM_S12010_V-81525545_daq"" decimals=""2"" unitref=""pure"">-0.03</iic-com:ratiototalgastos>]"*True
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI*2010 T1*2010-01-01*2010-03-31*Medio*0.33*0.24**1156653.18*676*0.0*155310187*false*134.2755***0.22*0.01*1.73*1.06*0.23*False
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI -A-*2011 T3*2011-07-01*2011-09-30*Medio*0.12*1.0**1176754.6*980*0.0*155875554*false*132.46*[]*[]*0.06*0.01*1.32*4.5*0.11*True
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI -D-*2011 T3*2011-07-01*2011-09-30*Medio*0.12*1.0**0.07*1*0.0*10*false*132.66*[]*[]*0.0*0.0*1.76*5.21*"[<iic-com:ratiototalgastos contextref=""FIM_T32011_V-81525545_da"" decimals=""2"" unitref=""pure"">0.11</iic-com:ratiototalgastos>]"*True
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI -A-*2011 S1*2011-01-01*2011-06-30*Medio*0.28*0.78**1192382.22*963*0.0*155888470*false*130.74*[]*[]*0.12*0.02*0.04*2.22*0.08*True
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI -D-*2011 S1*2011-01-01*2011-06-30*Medio*0.28*0.78**0.07*1*0.0*10*false*130.34*[]*[]*0.0*0.0*0.0*4.33*"[<iic-com:ratiototalgastos contextref=""FIM_S12011_V-81525545_daq"" decimals=""2"" unitref=""pure"">0.08</iic-com:ratiototalgastos>]"*True
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI -A-*2011 T1*2011-01-01*2011-03-31*Medio*0.29*0.57**1320274.18*907*0.0*172537356*false*130.68*[]*[]*0.06*0.01*-0.27*2.7*0.07*True
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI -D-*2011 T1*2011-01-01*2011-03-31*Medio*0.29*0.57**0.07*1*0.0*10*false*130.34*[]*[]*0.0*0.0*-0.62*3.55*"[<iic-com:ratiototalgastos contextref=""FIM_T12011_V-81525545_da"" decimals=""2"" unitref=""pure"">0.07</iic-com:ratiototalgastos>]"*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2012 T3*2012-07-01*2012-09-30*4 en una escala de 1 a 7.*0.24*0.12**1149596.74*872*0.0*163107649*false*141.88*0.06*0.36*0.42*0.01*4.04*2.27*0.08*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2012 T3*2012-07-01*2012-09-30*4 en una escala de 1 a 7.*0.24*0.12**60.29*4*0.0*8572*false*142.17*0.23*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32012_V-81525545_da"" decimals=""2"" unitref=""pure"">0.36</iic-com:comisiongestioncobradaresultados>]"*0.23*0.0*4.24*2.47*0.23*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2012 S1*2012-01-01*2012-06-30*Medio*0.16*0.22**1159359.28*484*0.0*158111171*false*136.38*0.12*0.22*0.34*0.03*-1.17*2.25*0.08*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2012 S1*2012-01-01*2012-06-30*Medio*0.16*0.22**60.7*5*0.0*8279*false*136.39*0.44*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12012_V-81525545_da"" decimals=""2"" unitref=""pure"">0.22</iic-com:comisiongestioncobradaresultados>]"*0.44*0.0*-1.44*2.45*0.22*True
MUTUAFONDO LP, FI*-A- MUTUAFONDO LARGO PLAZO FI*2012 T1*2012-01-01*2012-03-31*Medio*0.19*0.2**1189815.15*483*0.0*164179043*false*137.99*0.06*0.35*0.41*0.01*4.1*1.86*0.08*True
MUTUAFONDO LP, FI*-D- MUTUAFONDO LARGO PLAZO FI*2012 T1*2012-01-01*2012-03-31*Medio*0.19*0.2**2.35*2*0.0*325*false*138.38*0.28*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12012_V-81525545_da"" decimals=""2"" unitref=""pure"">0.35</iic-com:comisiongestioncobradaresultados>]"*0.28*0.0*4.25*2.02*0.28*True
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI -A-*2011 S2*2011-07-01*2011-12-31*Medio*0.12*0.93**985049.85*455*0.0*130576589*false*132.56*0.13*0.03*0.16*0.03*0.07*3.65*0.08*True
MUTUAFONDO LP, FI*MUTUAFONDO LARGO PLAZO FI -D-*2011 S2*2011-07-01*2011-12-31*Medio*0.12*0.93**2.35*2*0.0*312*false*132.75*0.35*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22011_V-81525545_da"" decimals=""2"" unitref=""pure"">0.03</iic-com:comisiongestioncobradaresultados>]"*0.35*0.0*0.09*3.84*0.21*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2015 S1*2015-01-01*2015-06-30*3, en una escala de 1 a 7.*0.12*0.0**7540.19*75*0.0*1285095*false*170.4327*0.45*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12015_V-81525545_da"" decimals=""2"" unitref=""pure"">0.03</iic-com:comisiongestioncobradaresultados>]"*0.45*0.01*-2.71*2.71*0.23*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2015 T1*2015-01-01*2015-03-31*3, en una escala de 1 a 7.*0.0*0.0**1014679.24*1808*0.0*176979564*false*174.4192*0.06*0.22*0.28*0.01*2.5*1.84*0.07*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2015 T1*2015-01-01*2015-03-31*3, en una escala de 1 a 7.*0.0*0.0**11871.95*116*0.0*2079634*false*175.1721*0.22*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12015_V-81525545_da"" decimals=""2"" unitref=""pure"">0.22</iic-com:comisiongestioncobradaresultados>]"*0.22*0.0*2.57*2.01*0.23*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2016 S2*2016-07-01*2016-12-31*3, en una escala de 1 a 7.*0.21*0.0**702295.85*716*0.0*123081361*false*175.2557*0.13*0.16*0.29*0.02*0.28*1.4*0.09*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2016 S2*2016-07-01*2016-12-31*3, en una escala de 1 a 7.*0.21*0.0**3991.9*39*0.0*694652*false*174.0155*0.45*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22016_V-81525545_da"" decimals=""2"" unitref=""pure"">0.16</iic-com:comisiongestioncobradaresultados>]"*0.45*0.01*0.15*1.54*0.25*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2016 T3*2016-07-01*2016-09-30*3, en una escala de 1 a 7.*0.0*0.0**732758.51*741*0.0*128056089*false*174.7589*0.06*0.12*0.18*0.01*1.29*1.21*0.08*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2016 T3*2016-07-01*2016-09-30*3, en una escala de 1 a 7.*0.0*0.0**4579.27*42*0.0*795691*false*173.7593*0.23*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32016_V-81525545_da"" decimals=""2"" unitref=""pure"">0.12</iic-com:comisiongestioncobradaresultados>]"*0.23*0.01*1.24*1.34*0.24*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2016 S1*2016-01-01*2016-06-30*3, en una escala de 1 a 7.*0.31*0.0**958904.14*698*0.0*165446600*false*172.5372*0.12*0.12*0.24*0.02*1.16*1.47*0.08*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2016 S1*2016-01-01*2016-06-30*3, en una escala de 1 a 7.*0.31*0.0**4607.77*45*0.0*790866*false*171.6377*0.45*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12016_V-81525545_da"" decimals=""2"" unitref=""pure"">0.12</iic-com:comisiongestioncobradaresultados>]"*0.45*0.01*1.1*1.6*0.23*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2016 T1*2016-01-01*2016-03-31*3, en una escala de 1 a 7.*0.02*0.0**941256.76*641*0.0*160535139*false*170.554*0.06*0.02*0.08*0.01*0.91*2.74*0.07*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2016 T1*2016-01-01*2016-03-31*3, en una escala de 1 a 7.*0.02*0.0**4996.02*46*0.0*848197*false*169.7745*0.22*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12016_V-81525545_da"" decimals=""2"" unitref=""pure"">0.02</iic-com:comisiongestioncobradaresultados>]"*0.22*0.0*0.76*2.76*0.23*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2017 S2*2017-07-01*2017-12-31*3, en una escala de 1 a 7.*0.22*-0.19**886363.86*719*0.0*160158480*false*180.6916*0.13*0.13*0.26*0.02*0.6*1.17*0.09*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2017 S2*2017-07-01*2017-12-31*3, en una escala de 1 a 7.*0.22*-0.19**3934.72*43*0.0*703289*false*178.7395*0.45*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22017_V-81525545_da"" decimals=""2"" unitref=""pure"">0.13</iic-com:comisiongestioncobradaresultados>]"*0.45*0.02*0.49*1.27*0.25*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2017 T3*2017-07-01*2017-09-30*3, en una escala de 1 a 7.*0.11*-0.3**839239.16*706*0.0*150737328*false*179.6119*0.06*0.08*0.14*0.01*1.0*1.05*0.09*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2017 T3*2017-07-01*2017-09-30*3, en una escala de 1 a 7.*0.11*-0.3**3609.52*41*0.0*642015*false*177.8673*0.23*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32017_V-81525545_da"" decimals=""2"" unitref=""pure"">0.08</iic-com:comisiongestioncobradaresultados>]"*0.23*0.01*0.92*1.15*0.25*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2017 S1*2017-01-01*2017-06-30*3, en una escala de 1 a 7.*0.5*-0.27**702367.74*692*0.0*124908214*false*177.8388*0.12*0.13*0.25*0.02*0.77*1.14*0.09*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2017 S1*2017-01-01*2017-06-30*3, en una escala de 1 a 7.*0.5*-0.27**3410.44*37*0.0*601065*false*176.2428*0.45*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12017_V-81525545_da"" decimals=""2"" unitref=""pure"">0.13</iic-com:comisiongestioncobradaresultados>]"*0.45*0.02*0.67*1.25*0.25*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2017 T1*2017-01-01*2017-03-31*3, en una escala de 1 a 7.*0.39*-0.25**692303.03*687*0.0*122181228*false*176.4852*0.06*0.06*0.12*0.01*0.7*1.08*0.08*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2017 T1*2017-01-01*2017-03-31*3, en una escala de 1 a 7.*0.39*-0.25**3112.46*35*0.0*544883*false*175.0653*0.22*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12017_V-81525545_da"" decimals=""2"" unitref=""pure"">0.06</iic-com:comisiongestioncobradaresultados>]"*0.22*0.01*0.6*1.14*0.24*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2018 S2*2018-07-01*2018-12-31*3, en una escala de 1 a 7.*0.31*-0.29**655693.66*576*0.0*117801490*false*179.6593*0.13*[]*0.13*0.03*-0.15*1.48*0.09*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2018 S2*2018-07-01*2018-12-31*3, en una escala de 1 a 7.*0.31*-0.29**2593.04*36*0.0*457838*false*176.5641*0.45*[]*0.45*0.02*-0.32*1.47*0.25*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2018 T3*2018-07-01*2018-09-30*3, en una escala de 1 a 7.*0.15*-0.3**660297.42*622*0.0*118811955*false*179.937*0.06*[]*0.06*0.01*0.04*1.09*0.08*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2018 T3*2018-07-01*2018-09-30*3, en una escala de 1 a 7.*0.15*-0.3**2803.13*42*0.0*496509*false*177.1269*0.23*[]*0.23*0.01*-0.12*1.11*0.24*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2018 S1*2018-01-01*2018-06-30*3, en una escala de 1 a 7.*0.04*-0.3**666942.15*652*0.0*119955499*false*179.8589*0.12*[]*0.12*0.02*-0.92*2.11*0.09*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2018 S1*2018-01-01*2018-06-30*3, en una escala de 1 a 7.*0.04*-0.3**2891.21*44*0.0*512728*false*177.3404*0.45*[]*0.45*0.02*-1.12*2.12*0.25*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2018 T1*2018-01-01*2018-03-31*3, en una escala de 1 a 7.*0.0*-0.29**780283.78*681*0.0*141640707*false*181.5246*0.06*0.04*0.1*0.01*0.46*1.22*0.08*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2018 T1*2018-01-01*2018-03-31*3, en una escala de 1 a 7.*0.0*-0.29**3774.88*42*0.0*677020*false*179.3488*0.22*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12018_V-81525545_da"" decimals=""2"" unitref=""pure"">0.04</iic-com:comisiongestioncobradaresultados>]"*0.22*0.01*0.34*1.28*0.24*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2019 S2*2019-07-01*2019-12-31*3, en una escala de 1 a 7.*0.5*-0.35**110777.4*659*0.0*20639783*false*186.3176*0.2*0.01*0.21*0.02*-0.58*1.5*0.12*True
MUTUAFONDO LP, FI*"*L* MUTUAFONDO LARGO PLAZO FI"*2019 S2*2019-07-01*2019-12-31*3, en una escala de 1 a 7.*0.5*-0.35**632968.97*11*0.0*117890195*false*186.2496*0.18*0.01*0.19*0.02*-0.57*1.52*0.1*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2019 S2*2019-07-01*2019-12-31*3, en una escala de 1 a 7.*0.5*-0.35**4676.57*67*0.0*852888*false*182.3746*0.45*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22019_V-81525545_da"" decimals=""2"" unitref=""pure"">0.01</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_S22019_V-81525545_da"" decimals=""2"" unitref=""pure"">0.01</iic-com:comisiongestioncobradaresultados>]"*0.45*0.02*-0.75*1.61*0.24*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2019 T3*2019-07-01*2019-09-30*3, en una escala de 1 a 7.*0.33*-0.34**125912.74*662*0.0*23596314*false*187.4021*0.1*0.05*0.15*0.01*0.7*1.58*0.11*True
MUTUAFONDO LP, FI*"*L* MUTUAFONDO LARGO PLAZO FI"*2019 T3*2019-07-01*2019-09-30*3, en una escala de 1 a 7.*0.33*-0.34**647184.89*12*0.0*121233775*false*187.3248*0.09*0.04*0.13*0.01*0.72*1.58*0.1*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2019 T3*2019-07-01*2019-09-30*3, en una escala de 1 a 7.*0.33*-0.34**5404.39*73*0.0*993034*false*183.7456*0.23*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32019_V-81525545_da"" decimals=""2"" unitref=""pure"">0.05</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_T32019_V-81525545_da"" decimals=""2"" unitref=""pure"">0.04</iic-com:comisiongestioncobradaresultados>]"*0.23*0.01*0.63*1.68*0.24*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2019 S1*2019-01-01*2019-06-30*3, en una escala de 1 a 7.*0.0*-0.34**109989.17*632*0.0*20468758*false*186.0979*0.14*0.19*0.33*0.02*1.3*1.36*0.11*True
MUTUAFONDO LP, FI*"*L* MUTUAFONDO LARGO PLAZO FI"*2019 S1*2019-01-01*2019-06-30*3, en una escala de 1 a 7.*0.0*-0.34**701597.59*13*0.0*130481466*false*185.9776*0.11*0.12*0.23*0.01*1.36*1.39*0.1*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2019 S1*2019-01-01*2019-06-30*3, en una escala de 1 a 7.*0.0*-0.34**4824.75*58*0.0*880995*false*182.5991*0.45*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12019_V-81525545_da"" decimals=""2"" unitref=""pure"">0.19</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_S12019_V-81525545_da"" decimals=""2"" unitref=""pure"">0.12</iic-com:comisiongestioncobradaresultados>]"*0.45*0.02*1.3*1.47*0.24*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2019 T1*2019-01-01*2019-03-31*3, en una escala de 1 a 7.*0.0*-0.3**84521.1*595*0.0*15527361*false*183.7099*0.06*0.09*0.15*0.01*2.25*1.42*0.08*True
MUTUAFONDO LP, FI*"*L* MUTUAFONDO LARGO PLAZO FI"*2019 T1*2019-01-01*2019-03-31*3, en una escala de 1 a 7.*0.0*-0.3**621158.4*11*0.0*113971067*false*183.4815*0.02*0.04*0.06*0.0*2.09*1.46*0.03*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2019 T1*2019-01-01*2019-03-31*3, en una escala de 1 a 7.*0.0*-0.3**3673.83*41*0.0*662209*false*180.2505*0.22*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12019_V-81525545_da"" decimals=""2"" unitref=""pure"">0.09</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_T12019_V-81525545_da"" decimals=""2"" unitref=""pure"">0.04</iic-com:comisiongestioncobradaresultados>]"*0.22*0.01*"[<iic-com:rentabilidadiic contextref=""FIM_T12019_V-81525545_da"" decimals=""2"" unitref=""pure"">2.25</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T12019_V-81525545_da"" decimals=""2"" unitref=""pure"">2.09</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12019_V-81525545_da"" decimals=""2"" unitref=""pure"">1.42</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12019_V-81525545_da"" decimals=""2"" unitref=""pure"">1.46</iic-com-fon:volatilidadvalorliquidativo>]"*0.24*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2020 S2*2020-07-01*2020-12-31*3, en una escala de 1 a 7.*0.1*-0.43**108278.92*659*0.0*20798082*false*192.0788*0.2*0.17*0.37*0.04*1.82*0.99*0.13*True
MUTUAFONDO LP, FI*"*L* MUTUAFONDO LARGO PLAZO FI"*2020 S2*2020-07-01*2020-12-31*3, en una escala de 1 a 7.*0.1*-0.43**652436.46*10*0.0*125358197*false*192.1386*0.18*0.16*0.34*0.02*1.84*0.99*0.11*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2020 S2*2020-07-01*2020-12-31*3, en una escala de 1 a 7.*0.1*-0.43**4122.05*79*0.0*772477*false*187.4013*0.45*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22020_V-81525545_da"" decimals=""2"" unitref=""pure"">0.17</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_S22020_V-81525545_da"" decimals=""2"" unitref=""pure"">0.16</iic-com:comisiongestioncobradaresultados>]"*0.45*0.02*1.81*1.06*0.25*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2020 T3*2020-07-01*2020-09-30*3, en una escala de 1 a 7.*0.0*-0.4**107237.77*642*0.0*20229231*false*188.6391*0.1*0.07*0.17*0.02*2.03*1.54*0.12*True
MUTUAFONDO LP, FI*"*L* MUTUAFONDO LARGO PLAZO FI"*2020 T3*2020-07-01*2020-09-30*3, en una escala de 1 a 7.*0.0*-0.4**691860.77*11*0.0*130535366*false*188.6729*0.09*0.04*0.13*0.01*2.06*1.55*0.1*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2020 T3*2020-07-01*2020-09-30*3, en una escala de 1 a 7.*0.0*-0.4**3510.0*65*0.0*646107*false*184.0759*0.23*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32020_V-81525545_da"" decimals=""2"" unitref=""pure"">0.07</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_T32020_V-81525545_da"" decimals=""2"" unitref=""pure"">0.04</iic-com:comisiongestioncobradaresultados>]"*0.23*0.01*1.96*1.6*0.24*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2020 S1*2020-01-01*2020-06-30*3, en una escala de 1 a 7.*0.22*-0.4**102526.18*631*0.0*18956557*false*184.8948*0.2*0.0*0.2*0.03*3.6*3.11*0.12*True
MUTUAFONDO LP, FI*"*L* MUTUAFONDO LARGO PLAZO FI"*2020 S1*2020-01-01*2020-06-30*3, en una escala de 1 a 7.*0.22*-0.4**580416.7*8*0.0*107299653*false*184.8666*0.17*0.0*0.17*0.02*3.62*3.12*0.1*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2020 S1*2020-01-01*2020-06-30*3, en una escala de 1 a 7.*0.22*-0.4**3911.72*67*0.0*706187*false*180.5311*0.45*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12020_V-81525545_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_S12020_V-81525545_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.45*0.02*3.47*3.1*0.24*True
MUTUAFONDO LP, FI*"*A* MUTUAFONDO LARGO PLAZO FI"*2020 T1*2020-01-01*2020-03-31*3, en una escala de 1 a 7.*0.04*-0.39**108241.9*631*0.0*19317347*false*178.4646*0.1*0.0*0.1*0.02*-4.21*6.16*0.12*True
MUTUAFONDO LP, FI*"*L* MUTUAFONDO LARGO PLAZO FI"*2020 T1*2020-01-01*2020-03-31*3, en una escala de 1 a 7.*0.04*-0.39**696746.11*10*0.0*124310095*false*178.4152*0.09*0.0*0.09*0.01*-4.21*6.16*0.11*True
MUTUAFONDO LP, FI*"*D* MUTUAFONDO LARGO PLAZO FI"*2020 T1*2020-01-01*2020-03-31*3, en una escala de 1 a 7.*0.04*-0.39**4619.77*68*0.0*806008*false*174.4692*0.22*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12020_V-81525545_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>, <iic-com:comisiongestioncobradaresultados contextref=""FIM_T12020_V-81525545_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.22*0.01*-4.33*6.19*0.24*True
