fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
RURAL BONOS HIGH YIELD, FI*GESC RENTA FIJA HIGH YIELD*87501474*Semester 1 2018*2018-01-01*2018-06-30*4966*atencion.cliente.gescooperativo@cajarural.com*Baa3(MOODY'S)*4 en una escala del 1 al 7*0.08*-0.11**205019.53*8022*0.0*65790725*false*320.8998*0.74**0.74*0.05*-1.63*1.8*0.5*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*GESC RENTA FIJA HIGH YIELD*87501474*Trimester 1 2018*2018-01-01*2018-03-31*4966*atencion.cliente.gescooperativo@cajarural.com*Baa3(MOODY'S)*4 en una escala del 1 al 7*0.09*-0.14**217714.65*7961*0.0*71022445*false*326.218*0.37**0.37*0.02*-1.08*1.94*0.52*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*RURAL BONOS HIGH YIELD FI ESTD*87501474*Semester 2 2019*2019-07-01*2019-12-31*4966*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*4 en una escala del 1 al 7*0.0*-0.04**31349.73*794*0.0*10254142*false*327.0887*0.76*[]*0.76*0.05*[]*[]*[]*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*RURAL BONOS HIGH YIELD FI CART*87501474*Semester 2 2019*2019-07-01*2019-12-31*4966*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*4 en una escala del 1 al 7*0.0*-0.04**48076.87*4439*0.0*15877107*false*330.2442*0.15*[]*0.15*0.05*[]*[]*[]*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*GESC. R. FIJA HIGH YLD FI ESTD*87501474*Trimester 3 2019*2019-07-01*2019-09-30*4966*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*4 en una escala del 1 al 7*0.05*-0.05**34830.83*886*0.0*11292358*false*324.2059*0.38*[]*0.38*0.03*0.0*1.51*0.54*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*GESC. R. FIJA HIGH YLD FI CART*87501474*Trimester 3 2019*2019-07-01*2019-09-30*4966*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*4 en una escala del 1 al 7*0.05*-0.05**47680.42*4485*0.0*15560263*false*326.3449*0.08*[]*0.08*0.03*0.3*1.53*0.23*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*GESC. R. FIJA HIGH YLD FI ESTD*87501474*Semester 1 2019*2019-01-01*2019-06-30*4966*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*4 en una escala del 1 al 7*0.0*-0.16**37633.53*936*0.0*12201453*false*324.2176*0.75*[]*0.75*0.05*[]*[]*[]*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*GESC. R. FIJA HIGH YLD FI CART*87501474*Semester 1 2019*2019-01-01*2019-06-30*4966*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*4 en una escala del 1 al 7*0.0*-0.16**47517.97*4516*0.0*15460972*false*325.3711*0.09*[]*0.09*0.03*[]*[]*[]*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*G.R.FIJA H.YLD, FI EST*87501474*Trimester 1 2019*2019-01-01*2019-03-31*4966*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*4 en una escala del 1 al 7*0.06*-0.18**95161.72*6952*0.0*30507466*false*320.5855*0.37*[]*0.37*0.02*3.89*2.1*0.53*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*G.R.FIJA H.YLD, FI CAR*87501474*Trimester 1 2019*2019-01-01*2019-03-31*4966*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*4 en una escala del 1 al 7*0.06*-0.18**5661.19*253*0.0*1815910*false*320.7649*0.01*[]*0.01*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_T12019_V-87501474_da"" decimals=""2"" unitref=""pure"">3.89</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12019_V-87501474_da"" decimals=""2"" unitref=""pure"">2.10</iic-com-fon:volatilidadvalorliquidativo>]"*0.15*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*RURAL BONOS HIGH YIELD FI ESTD*87501474*Semester 2 2020*2020-07-01*2020-12-31*4966*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*4 en una escala del 1 al 7*0.0*-0.42**23161.86*401*0.0*7338688*false*316.8436*0.75*[]*0.75*0.05*[]*[]*[]*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*RURAL BONOS HIGH YIELD FI CART*87501474*Semester 2 2020*2020-07-01*2020-12-31*4966*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*4 en una escala del 1 al 7*0.0*-0.42**29901.19*3959*0.0*9680877*false*323.7623*0.15*[]*0.15*0.05*[]*[]*[]*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*RURAL BONOS HIGH YIELD FI ESTD*87501474*Trimester 3 2020*2020-07-01*2020-09-30*4966*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*4 en una escala del 1 al 7*0.0*-0.44**22936.71*417*0.0*6978721*false*304.2599*0.38*[]*0.38*0.03*1.84*1.99*0.54*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*RURAL BONOS HIGH YIELD FI CART*87501474*Trimester 3 2020*2020-07-01*2020-09-30*4966*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*4 en una escala del 1 al 7*0.0*-0.44**44365.11*4118*0.0*13751737*false*309.9674*0.08*[]*0.08*0.03*2.15*2.01*0.24*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*RURAL BONOS HIGH YIELD FI ESTD*87501474*Semester 1 2020*2020-01-01*2020-06-30*4966*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*4 en una escala del 1 al 7*0.31*-0.28**25003.45*540*0.0*7470146*false*298.7646*0.75*[]*0.75*0.05*[]*[]*[]*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*RURAL BONOS HIGH YIELD FI CART*87501474*Semester 1 2020*2020-01-01*2020-06-30*4966*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*4 en una escala del 1 al 7*0.31*-0.28**45113.75*4146*0.0*13689868*false*303.4522*0.15*[]*0.15*0.05*[]*[]*[]*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*RURAL BONOS HIGH YIELD FI ESTD*87501474*Trimester 1 2020*2020-01-01*2020-03-31*4966*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*4 en una escala del 1 al 7*0.26*-0.11**27270.61*623*0.0*7643711*false*280.2912*0.37*[]*0.37*0.02*-14.31*13.76*0.54*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL BONOS HIGH YIELD, FI*RURAL BONOS HIGH YIELD FI CART*87501474*Trimester 1 2020*2020-01-01*2020-03-31*4966*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*4 en una escala del 1 al 7*0.26*-0.11**45646.42*4187*0.0*12956317*false*283.8408*0.07*[]*0.07*0.02*-14.05*13.76*0.25*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
