fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V., FI*82587262*Semester 2 2015*2015-07-01*2015-12-31*2055*atencion.cliente.gescooperativo@cajarural.com*Ba2 (MOODY'S)*7 en una escala del 1 al 7*0.0*0.0**12661.94*2766*0.0*8423956*false*665.2974*1.13**1.13*0.1*4.05*16.22*0.93*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V., FI*82587262*Trimester 3 2015*2015-07-01*2015-09-30*2055*atencion.cliente.gescooperativo@cajarural.com*Ba2 (MOODY'S)*7 en una escala del 1 al 7*0.0*0.0**13306.09*2628*0.0*8508225*false*639.4233*0.57**0.57*0.05*-14.44*23.66*0.91*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V., FI*82587262*Semester 1 2015*2015-01-01*2015-06-30*2055*atencion.cliente.gescooperativo@cajarural.com*Ba2 (MOODY'S)*7 en una escala del 1 al 7*0.0*0.01**12866.79*2335*0.0*9615718*false*747.3281*1.11**1.11*0.1*-3.43*15.07*0.92*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V., FI*82587262*Trimester 1 2015*2015-01-01*2015-03-31*2055*atencion.cliente.gescooperativo@cajarural.com*Ba2 (MOODY'S)*7 en una escala del 1 al 7*0.0*0.0**11020.86*1730*0.0*8528605*false*773.86*0.55**0.55*0.05*11.84*13.16*0.92*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V., FI*82587262*Semester 2 2016*2016-07-01*2016-12-31*2055*atencion.cliente.gescooperativo@cajarural.com*Ba1 (MOODY'S)*7 en una escala del 1 al 7*0.0*0.0**14305.5*3112*0.0*10148499*false*709.4126*1.13**1.13*0.1*0.08*12.9*0.93*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V., FI*82587262*Trimester 3 2016*2016-07-01*2016-09-30*2055*atencion.cliente.gescooperativo@cajarural.com*Ba2 (MOODY'S)*7 en una escala del 1 al 7*0.0*0.0**14113.57*3044*0.0*10004456*false*708.8536*0.57**0.57*0.05*5.89*10.25*0.94*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V., FI*82587262*Semester 1 2016*2016-01-01*2016-06-30*2055*atencion.cliente.gescooperativo@cajarural.com*Ba2 (MOODY'S)*7 en una escala del 1 al 7*0.13*0.0**13839.59*2999*0.0*9264371*false*669.4107*1.12**1.12*0.1*3.64*11.12*0.9*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V., FI*82587262*Trimester 1 2016*2016-01-01*2016-03-31*2055*atencion.cliente.gescooperativo@cajarural.com*Ba2 (MOODY'S)*7 en una escala del 1 al 7*0.0*0.0**13487.39*2902*0.0*8711840*false*645.9249*0.56**0.56*0.05*-2.91*20.61*0.9*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V., FI*82587262*Semester 2 2017*2017-07-01*2017-12-31*2055*atencion.cliente.gescooperativo@cajarural.com*Baa3(MOODY'S)*7 en una escala del 1 al 7*0.65*-0.06**17845.0*3996*0.0*14567695*false*816.3462*1.13**1.13*0.08*4.17*9.19*0.91*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V., FI*82587262*Trimester 3 2017*2017-07-01*2017-09-30*2055*atencion.cliente.gescooperativo@cajarural.com*Baa3(MOODY'S)*7 en una escala del 1 al 7*0.66*0.0**16657.62*3787*0.0*13053999*false*783.6655*0.57**0.57*0.04*2.45*10.06*0.89*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V., FI*82587262*Semester 1 2017*2017-01-01*2017-06-30*2055*atencion.cliente.gescooperativo@cajarural.com*Baa3(MOODY'S)*7 en una escala del 1 al 7*0.0*0.0**16231.11*3580*0.0*12415702*false*764.9324*1.12**1.12*0.07*-1.31*8.99*0.9*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V., FI*82587262*Trimester 1 2017*2017-01-01*2017-03-31*2055*atencion.cliente.gescooperativo@cajarural.com*Ba1 (MOODY'S)*7 en una escala del 1 al 7*0.0*0.0**15182.63*3352*0.0*11768171*false*775.1073*0.55**0.55*0.04*9.26*9.17*0.9*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V., FI*82587262*Semester 2 2018*2018-07-01*2018-12-31*2055*atencion.cliente.gescooperativo@cajarural.com*Baa3(MOODY'S)*7 en una escala del 1 al 7*0.0*-0.04**20206.65*4710*0.0*14048585*false*695.2456*1.13**1.13*0.08*-6.44*15.96*0.91*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V., FI*82587262*Trimester 3 2018*2018-07-01*2018-09-30*2055*atencion.cliente.gescooperativo@cajarural.com*Baa3(MOODY'S)*7 en una escala del 1 al 7*0.0*-0.07**20503.54*4660*0.0*15235973*false*743.0898*0.57**0.57*0.04*-2.79*11.13*0.88*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V., FI*82587262*Semester 1 2018*2018-01-01*2018-06-30*2055*atencion.cliente.gescooperativo@cajarural.com*Baa3(MOODY'S)*7 en una escala del 1 al 7*0.0*-0.18**20743.23*4585*0.0*15856085*false*764.3982*1.12**1.12*0.07*-3.7*10.33*0.87*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V., FI*82587262*Trimester 1 2018*2018-01-01*2018-03-31*2055*atencion.cliente.gescooperativo@cajarural.com*Baa3(MOODY'S)*7 en una escala del 1 al 7*0.0*-0.2**20724.79*4416*0.0*16451106*false*793.7887*0.55**0.55*0.04*-2.76*12.64*0.87*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V. FI EST*82587262*Semester 2 2019*2019-07-01*2019-12-31*2055*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*7 en una escala del 1 al 7*0.0*-0.1**8258.16*797*0.0*6861107*false*830.8274*1.13*[]*1.13*0.08*[]*[]*[]*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V. FI CAR*82587262*Semester 2 2019*2019-07-01*2019-12-31*2055*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*7 en una escala del 1 al 7*0.0*-0.1**10899.54*3982*0.0*9183915*false*842.5966*0.23*[]*0.23*0.08*[]*[]*[]*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V. FI EST*82587262*Trimester 3 2019*2019-07-01*2019-09-30*2055*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*7 en una escala del 1 al 7*0.0*-0.03**8203.7*818*0.0*6428668*false*783.63*0.57*[]*0.57*0.04*0.17*12.61*0.89*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V. FI CAR*82587262*Trimester 3 2019*2019-07-01*2019-09-30*2055*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*7 en una escala del 1 al 7*0.0*-0.03**10558.64*3842*0.0*8353285*false*791.1329*0.11*[]*0.11*0.04*0.63*12.62*0.44*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V. FI EST*82587262*Semester 1 2019*2019-01-01*2019-06-30*2055*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*7 en una escala del 1 al 7*0.0*-0.09**8538.69*845*0.0*6679742*false*782.2914*1.12*[]*1.12*0.07*[]*[]*[]*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V. FI CAR*82587262*Semester 1 2019*2019-01-01*2019-06-30*2055*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*7 en una escala del 1 al 7*0.0*-0.09**10624.53*3819*0.0*8353076*false*786.2063*0.14*[]*0.14*0.05*[]*[]*[]*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*R.EMERGENTES RV,FI EST*82587262*Trimester 1 2019*2019-01-01*2019-03-31*2055*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*7 en una escala del 1 al 7*0.0*-0.07**18082.23*4482*0.0*14123914*false*781.0936*0.56*[]*0.56*0.04*12.35*9.74*0.88*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*R.EMERGENTES RV,FI CAR*82587262*Trimester 1 2019*2019-01-01*2019-03-31*2055*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*7 en una escala del 1 al 7*0.0*-0.07**1022.72*170*0.0*799245*false*781.4873*0.01*[]*0.01*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_T12019_V-82587262_da"" decimals=""2"" unitref=""pure"">12.35</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12019_V-82587262_da"" decimals=""2"" unitref=""pure"">9.74</iic-com-fon:volatilidadvalorliquidativo>]"*0.3*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V. FI EST*82587262*Trimester 3 2020*2020-07-01*2020-09-30*2055*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*7 en una escala del 1 al 7*0.0*-0.42**7570.14*614*0.0*5878145*false*776.4909*0.57*[]*0.57*0.04*5.21*14.27*0.88*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V. FI CAR*82587262*Trimester 3 2020*2020-07-01*2020-09-30*2055*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*7 en una escala del 1 al 7*0.0*-0.42**3952.25*3181*0.0*3154584*false*798.1743*0.11*[]*0.11*0.04*5.69*14.28*0.43*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V. FI EST*82587262*Semester 1 2020*2020-01-01*2020-06-30*2055*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*7 en una escala del 1 al 7*0.0*-0.32**7766.43*710*0.0*5731672*false*738.006*1.12*[]*1.12*0.07*[]*[]*[]*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V. FI CAR*82587262*Semester 1 2020*2020-01-01*2020-06-30*2055*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*7 en una escala del 1 al 7*0.0*-0.32**2526.87*2480*0.0*1908269*false*755.1899*0.22*[]*0.22*0.07*[]*[]*[]*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V. FI EST*82587262*Trimester 1 2020*2020-01-01*2020-03-31*2055*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*7 en una escala del 1 al 7*0.0*-0.23**8413.02*759*0.0*5358960*false*636.9841*0.56*[]*0.56*0.04*-23.33*36.08*0.87*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V. FI CAR*82587262*Trimester 1 2020*2020-01-01*2020-03-31*2055*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*7 en una escala del 1 al 7*0.0*-0.23**10942.09*3897*0.0*7100376*false*648.9051*0.11*[]*0.11*0.04*-22.99*36.09*0.43*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V. FI EST*82587262*Semester 2 2019*2019-07-01*2019-12-31*2055*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*7 en una escala del 1 al 7*0.0*-0.1**8258.16*797*0.0*6861107*false*830.8274*1.13*[]*1.13*0.08*[]*[]*[]*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
RURAL EMERGENTES RENTA VARIABLE, FI*RURAL EMERGENTES R.V. FI CAR*82587262*Semester 2 2019*2019-07-01*2019-12-31*2055*atencion.cliente.gescooperativo@cajarural.com*BBB (FITCH)*7 en una escala del 1 al 7*0.0*-0.1**10899.54*3982*0.0*9183915*false*842.5966*0.23*[]*0.23*0.08*[]*[]*[]*GESCOOPERATIVO, S.A., S.G.I.I.C.*BANCO COOPERATIVO ESPAÑOL, S.A.*
