fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2009 S2*2009-07-01*2009-12-31*3597*bsinversion@bancsabadell.com*A*Moderado*0.92*0.34**626558.98*161**5986000*false*9.5544***0.48*0.03*1.41*2.25*0.27*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2009 T3*2009-07-01*2009-09-30*3597*bsinversion@bancsabadell.com*A*Moderado*0.16*0.32**664301.51*173**6259000*false*9.4218***0.24*0.01*5.19*2.61*0.27*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2009 S1*2009-01-01*2009-06-30*3597*bsinversion@bancsabadell.com*A*Moderado*0.26*1.06**746696.63*181*0.0*6688000*false*8.9567***0.47*0.02*2.17*1.73*0.26*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2010 S2*2010-07-01*2010-12-31*3597*bsinversion@bancsabadell.com*A (Standard & Poor's)*Moderado*0.02*0.55**392660.34*140**3795000*false*9.6636***0.48*0.03*0.35*2.55*0.27*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2010 T3*2010-07-01*2010-09-30*3597*bsinversion@bancsabadell.com*A (Standard & Poor's)*Moderado*0.1*0.44**553404.12*145**5329000*false*9.6298***0.24*0.01*2.28*2.39*0.26*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2010 S1*2010-01-01*2010-06-30*3597*bsinversion@bancsabadell.com*A (Standard & Poor's)*Moderado*0.71*0.37**573898.12*149**5403000*false*9.4153***0.47*0.02*-2.95*2.36*0.26*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2010 T1*2010-01-01*2010-03-31*3597*bsinversion@bancsabadell.com*A (Standard & Poor's)*Moderado*0.5*0.35**572042.69*152**5550000*false*9.7019***0.23*0.01*1.55*1.86*0.28*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2011 S2*2011-07-01*2011-12-31*3597*bsinversion@bancsabadell.com*BBB (Standard & Poor's)*Moderado*0.66*1.17**299606.69*121**2849000*false*9.5104*0.47*0.0*0.47*0.03*0.74*3.92*0.3*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2011 T3*2011-07-01*2011-09-30*3597*bsinversion@bancsabadell.com*A (Standard & Poor's)*Moderado*0.29*1.07**313285.18*129**2958000*false*9.4403***0.24*0.01*-3.14*3.44*0.28*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2011 S1*2011-01-01*2011-06-30*3597*bsinversion@bancsabadell.com*A (Standard & Poor's)*Moderado*0.78*0.85**340822.43*134**3322000*false*9.7462***0.46*0.02*0.43*1.96*0.27*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2011 T1*2011-01-01*2011-03-31*3597*bsinversion@bancsabadell.com*A (Standard & Poor's)*Moderado*0.55*0.62**347533.09*139**3373000*false*9.7042***0.23*0.01*0.42*2.47*0.26*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2012 T3*2012-07-01*2012-09-30*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Moderado*0.34*0.26**257519.75*111**2552000*false*9.9081*0.24*0.0*0.24*0.01*2.42*3.03*0.28*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2012 S1*2012-01-01*2012-06-30*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Moderado*0.7*0.39**266789.07*113**2581000*false*9.6743*0.46*0.0*0.46*0.02*-2.19*4.15*0.28*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2012 T1*2012-01-01*2012-03-31*3597*bsinversion@bancsabadell.com*BBB- (Standard & Poor's)*Moderado*0.41*0.39**285479.6*114**2824000*false*9.8911*0.23*0.0*0.23*0.01*4.0*4.02*0.27*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2011 S2*2011-07-01*2011-12-31*3597*bsinversion@bancsabadell.com*BBB (Standard & Poor's)*Moderado*0.66*1.17**299606.69*121**2849000*false*9.5104*0.47*0.0*0.47*0.03*0.74*3.92*0.3*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2013 S2*2013-07-01*2013-12-31*3597*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Moderado*0.0*0.11**1678106.57*150**17649000*false*10.5172*0.47*0.0*0.47*0.02*0.85*1.58*0.26*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2013 T3*2013-07-01*2013-09-30*3597*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Moderado*0.0*0.12**420572.98*107**4386000*false*10.4285*0.24*0.0*0.24*0.01*1.14*1.48*0.28*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2013 S1*2013-01-01*2013-06-30*3597*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Moderado*0.51*0.08**331499.65*107**3418000*false*10.3111*0.47*0.0*0.47*0.02*0.75*1.7*0.28*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2013 T1*2013-01-01*2013-03-31*3597*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Moderado*0.37*0.06**305890.42*106**3131000*false*10.2349*0.23*0.0*0.23*0.01*1.63*1.88*0.28*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2014 S2*2014-07-01*2014-12-31*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*Moderado*0.0*0.01**7972425.9*416**85771000*false*10.7585*0.48*0.0*0.48*0.03*-0.25*1.75*0.25*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2014 T3*2014-07-01*2014-09-30*3597*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Moderado*0.0*0.03**6526173.39*348**70390000*false*10.7858*0.24*0.0*0.24*0.01*0.59*1.53*0.25*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2014 S1*2014-01-01*2014-06-30*3597*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Moderado*0.22*0.21**4836861.21*296**51862000*false*10.7221*0.47*0.0*0.47*0.02*0.44*1.41*0.25*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10 PREMIER, F.I.*64368483*2014 T1*2014-01-01*2014-03-31*3597*bsinversion@bancsabadell.com*BB (Standard & Poor's)*Moderado*0.01*0.19**3335863.37*218**35609000*false*10.6747*0.23*0.0*0.23*0.01*1.5*1.61*0.25*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - EMPRESA*64368483*2016 T 3*2016-07-01*2016-09-30*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.0*0.0**0.0*0*[]*0*false*11.172*0.0*0.0*0.0*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">.22</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">.39</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">.45</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">.31</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">1.97</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">1.97</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">1.97</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">1.97</iic-com-fon:volatilidadvalorliquidativo>]"*"[<iic-com:ratiototalgastos contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">.39</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">.23</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">.17</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">.00</iic-com:ratiototalgastos>]"*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - PYME*64368483*2016 T 3*2016-07-01*2016-09-30*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.0*0.0**5854.57*2*[]*65000*false*11.1637*0.24*0.0*0.24*0.01*"[<iic-com:rentabilidadiic contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">.22</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">.39</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">.45</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">.31</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">1.97</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">1.97</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">1.97</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">1.97</iic-com-fon:volatilidadvalorliquidativo>]"*"[<iic-com:ratiototalgastos contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">.39</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">.23</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">.17</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_V-64368483_da"" decimals=""2"" unitref=""pure"">.00</iic-com:ratiototalgastos>]"*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - BASE*64368483*2016 S 1*2016-01-01*2016-06-30*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.25*0.0**16954813.69*6808*[]*184741000*false*10.8961*0.74*0.0*0.74*0.02*-0.06*2.69*0.39*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - PLUS*64368483*2016 S 1*2016-01-01*2016-06-30*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.25*0.0**8175902.2*512*[]*89870000*false*10.992*0.42*0.0*0.42*0.02*0.1*2.69*0.23*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - PREMIER*64368483*2016 S 1*2016-01-01*2016-06-30*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.25*0.0**1251608.32*10*[]*13804000*false*11.0291*0.3*0.0*0.3*0.02*0.17*2.69*0.16*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - CARTERA*64368483*2016 S 1*2016-01-01*2016-06-30*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.25*0.0**0.0*0*[]*0*false*10.9431*0.0*0.0*0.0*0.0*0.02*2.69*0.0*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - BASE*64368483*2016 T 1*2016-01-01*2016-03-31*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.22*0.0**17947954.14*7073*[]*195675000*false*10.9024*0.37*0.0*0.37*0.01*-0.14*3.7*0.39*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - PLUS*64368483*2016 T 1*2016-01-01*2016-03-31*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.22*0.0**8258493.37*509*[]*90683000*false*10.9806*0.21*0.0*0.21*0.01*0.02*3.7*0.22*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - PREMIER*64368483*2016 T 1*2016-01-01*2016-03-31*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.22*0.0**1334746.02*11*[]*14697000*false*11.0108*0.15*0.0*0.15*0.01*0.08*3.7*0.16*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - CARTERA*64368483*2016 T 1*2016-01-01*2016-03-31*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.22*0.0**0.0*0*[]*0*false*10.9406*0.0*0.0*0.0*0.0*-0.06*3.7*0.0*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - BASE*64368483*2015 S 2*2015-07-01*2015-12-31*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.77*0.0**19227976.47*7441*[]*209931000*false*10.918*0.75*0.0*0.75*0.03*1.25*[]*0.39*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - PLUS*64368483*2015 S 2*2015-07-01*2015-12-31*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.77*0.0**8052323.08*515*[]*88404000*false*10.9787*0.42*0.0*0.42*0.03*1.42*[]*0.23*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - PREMIER*64368483*2015 S 2*2015-07-01*2015-12-31*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.77*0.0**1242661.79*10*[]*13672000*false*11.0021*0.3*0.0*0.3*0.03*1.48*[]*0.16*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - CARTERA*64368483*2015 S 2*2015-07-01*2015-12-31*3597*bsinversion@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.77*0.0**0.0*0*[]*0*false*10.9477*0.0*0.0*0.0*0.0*1.33*[]*0.0*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - BASE*64368483*2017 S 2*2017-07-01*2017-12-31*3597*sabadellassetmanagement@bancsabadell.com*BBB- (Standard & Poor's)*3, en una escala del 1 al 7*0.41*-0.19**10913160.09*5020*[]*119793000*false*10.977*0.75*0.0*0.75*0.03*-0.01*1.22*0.39*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - PLUS*64368483*2017 S 2*2017-07-01*2017-12-31*3597*sabadellassetmanagement@bancsabadell.com*BBB- (Standard & Poor's)*3, en una escala del 1 al 7*0.41*-0.19**6712471.21*420*[]*75058000*false*11.1819*0.43*0.0*0.43*0.03*0.16*1.22*0.23*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - PREMIER*64368483*2017 S 2*2017-07-01*2017-12-31*3597*sabadellassetmanagement@bancsabadell.com*BBB- (Standard & Poor's)*3, en una escala del 1 al 7*0.41*-0.19**2218455.32*13*[]*24984000*false*11.2618*0.3*0.0*0.3*0.03*0.22*1.22*0.17*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - CARTERA*64368483*2017 S 2*2017-07-01*2017-12-31*3597*sabadellassetmanagement@bancsabadell.com*BBB- (Standard & Poor's)*3, en una escala del 1 al 7*0.41*-0.19**0.0*0*[]*0*false*11.0808*0.0*0.0*0.0*0.0*0.1*1.22*0.0*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - EMPRESA*64368483*2017 S 2*2017-07-01*2017-12-31*3597*sabadellassetmanagement@bancsabadell.com*BBB- (Standard & Poor's)*3, en una escala del 1 al 7*0.41*-0.19**340180.27*6*[]*3851000*false*11.3211*0.43*0.0*0.43*0.03*0.16*1.22*0.23*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - PYME*64368483*2017 S 2*2017-07-01*2017-12-31*3597*sabadellassetmanagement@bancsabadell.com*BBB- (Standard & Poor's)*3, en una escala del 1 al 7*0.41*-0.19**67968.21*20*[]*766000*false*11.2667*0.59*0.0*0.59*0.03*0.07*1.22*0.31*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - BASE*64368483*2017 T 3*2017-07-01*2017-09-30*3597*sabadellassetmanagement@bancsabadell.com*BBB- (Standard & Poor's)*3, en una escala del 1 al 7*0.0*-0.22**12204269.34*5463*[]*133973000*false*10.9776*0.38*0.0*0.38*0.01*0.32*1.16*0.39*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - PLUS*64368483*2017 T 3*2017-07-01*2017-09-30*3597*sabadellassetmanagement@bancsabadell.com*BBB- (Standard & Poor's)*3, en una escala del 1 al 7*0.0*-0.22**7603979.18*463*[]*84895000*false*11.1646*0.21*0.0*0.21*0.01*0.48*1.16*0.23*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - PREMIER*64368483*2017 T 3*2017-07-01*2017-09-30*3597*sabadellassetmanagement@bancsabadell.com*BBB- (Standard & Poor's)*3, en una escala del 1 al 7*0.0*-0.22**2375090.58*14*[]*26690000*false*11.2373*0.15*0.0*0.15*0.01*0.54*1.16*0.17*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - CARTERA*64368483*2017 T 3*2017-07-01*2017-09-30*3597*sabadellassetmanagement@bancsabadell.com*BBB- (Standard & Poor's)*3, en una escala del 1 al 7*0.0*-0.22**0.0*0*[]*0*false*11.0699*0.0*0.0*0.0*0.0*0.4*1.16*0.0*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - EMPRESA*64368483*2017 T 3*2017-07-01*2017-09-30*3597*sabadellassetmanagement@bancsabadell.com*BBB- (Standard & Poor's)*3, en una escala del 1 al 7*0.0*-0.22**272022.5*5*[]*3075000*false*11.3036*0.21*0.0*0.21*0.01*0.48*1.16*0.23*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - PYME*64368483*2017 T 3*2017-07-01*2017-09-30*3597*sabadellassetmanagement@bancsabadell.com*BBB- (Standard & Poor's)*3, en una escala del 1 al 7*0.0*-0.22**76925.39*24*[]*866000*false*11.2585*0.3*0.0*0.3*0.01*0.4*1.16*0.31*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - BASE*64368483*2017 S 1*2017-01-01*2017-06-30*3597*sabadellassetmanagement@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.0*-0.1**13398416.74*5718*[]*146619000*false*10.943*0.74*0.0*0.74*0.02*-0.31*1.15*0.39*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - PLUS*64368483*2017 S 1*2017-01-01*2017-06-30*3597*sabadellassetmanagement@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.0*-0.1**7998537.68*480*[]*88873000*false*11.1112*0.42*0.0*0.42*0.02*-0.14*1.15*0.23*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - PREMIER*64368483*2017 S 1*2017-01-01*2017-06-30*3597*sabadellassetmanagement@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.0*-0.1**1735209.28*18*[]*19394000*false*11.1765*0.3*0.0*0.3*0.02*-0.08*1.15*0.16*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - CARTERA*64368483*2017 S 1*2017-01-01*2017-06-30*3597*sabadellassetmanagement@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.0*-0.1**0.0*0*[]*0*false*11.026*0.0*0.0*0.0*0.0*-0.22*1.15*0.0*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
INVERSABADELL 10, FI*INVERSABADELL 10, FI - EMPRESA*64368483*2017 S 1*2017-01-01*2017-06-30*3597*sabadellassetmanagement@bancsabadell.com*BB+ (Standard & Poor's)*3, en una escala del 1 al 7*0.0*-0.1**300334.66*5*[]*3379000*false*11.2496*0.42*0.0*0.42*0.02*-0.14*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12017_V-64368483_daq"" decimals=""2"" unitref=""pure"">1.15</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12017_V-64368483_daq"" decimals=""2"" unitref=""pure"">1.15</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12017_V-64368483_daq"" decimals=""2"" unitref=""pure"">1.15</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12017_V-64368483_daq"" decimals=""2"" unitref=""pure"">1.15</iic-com-fon:volatilidadvalorliquidativo>]"*0.23*SABADELL ASSET MANAGEMENT, S.A., S.G.I.I.C.*BANCO DE SABADELL, S.A.*
