fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
IMANTIA FONDEPOSITO, FI*Ahorro Corporación Fondepósito,F.I.*84564624*Semester 2 2010*2010-07-01*2010-12-31*3389*acgestionclientes@ahorro.com*AA-   FITCH*Medio*0.01*0.35**59677937.41*29324*0.0*672010919*false*11.2606***0.3*0.02*0.15*0.04*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.FONDEP*84564624*Trimester 3 2012*2012-07-01*2012-09-30*3389*acgestionclientes@ahorro.com*BBB-  STANDARD&POOR'S;Ba1  MOODY'S;BBB  FITCH*1, de una*0.01*0.03**43581329.65*20865*0.0*510477942*false*11.7132*0.15*0.0*0.15*0.01*0.73*0.09*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.F.INST*84564624*Trimester 3 2012*2012-07-01*2012-09-30*3389*acgestionclientes@ahorro.com*BBB-  STANDARD&POOR'S;Ba1  MOODY'S;BBB  FITCH*1, de una*0.01*0.03**2657351.9*25*0.0*31195767*false*11.7394*0.06*0.0*0.06*0.01*0.81*0.09*0.07*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.FONDEP*84564624*Semester 1 2012*2012-01-01*2012-06-30*3389*acgestionclientes@ahorro.com*BBB-  STANDARD&POOR'S;Ba1  MOODY'S;BBB  FITCH*Medio*0.15*0.1**47170035.28*23237*0.0*548526218*false*11.6287*0.3*0.0*0.3*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.F.INST*84564624*Semester 1 2012*2012-01-01*2012-06-30*3389*acgestionclientes@ahorro.com*BBB-  STANDARD&POOR'S;Ba1  MOODY'S;BBB  FITCH*Medio*0.15*0.1**3709972.91*38*0.0*43200894*false*11.6445*0.1*0.0*0.1*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.FONDEP*84564624*Trimester 1 2012*2012-01-01*2012-03-31*3389*acgestionclientes@ahorro.com*BBB  STANDARD&POOR'S;A2  MOODY'S;BBB+  FITCH*Medio*0.11*0.19**49392897.11*24606*0.0*571232968*false*11.5651*0.15*0.0*0.15*0.01*0.73*0.08*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.F.INST*84564624*Trimester 1 2012*2012-01-01*2012-03-31*3389*acgestionclientes@ahorro.com*BBB  STANDARD&POOR'S;A2  MOODY'S;BBB+  FITCH*Medio*0.11*0.19**4926242.39*38*0.0*57000698*false*11.5708*0.04*0.0*0.04*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_T12012_A79389672_da"" decimals=""2"" unitref=""pure"">0.73</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12012_A79389672_da"" decimals=""2"" unitref=""pure"">0.08</iic-com-fon:volatilidadvalorliquidativo>]"*"[<iic-com:ratiototalgastos contextref=""FIM_T12012_A79389672_da"" decimals=""2"" unitref=""pure"">0.16</iic-com:ratiototalgastos>]"*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Ahorro Corporación Fondepósito,F.I.*84564624*Semester 2 2011*2011-07-01*2011-12-31*3389*acgestionclientes@ahorro.com*A-  STANDARD&POOR'S;A2  MOODY'S;A  FITCH*Medio*0.09*1.08**48638867.88*25112*0.0*558434416*false*11.4812*0.3*0.0*0.3*0.02*0.64*0.08*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.FONDEP*84564624*Semester 2 2013*2013-07-01*2013-12-31*3389*acgestionclientes@ahorro.com*;Ba3  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*5.38**40657954.23*16535*0.0*490002883*false*12.0518*0.3*0.0*0.3*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.F.INST*84564624*Semester 2 2013*2013-07-01*2013-12-31*3389*acgestionclientes@ahorro.com*;Ba3  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*5.38**16984580.53*189*0.0*206045458*false*12.1313*0.13*0.0*0.13*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.FONDEP*84564624*Trimester 3 2013*2013-07-01*2013-09-30*3389*acgestionclientes@ahorro.com*;Ba3  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.02*1.83**37705104.72*16162*0.0*452174981*false*11.9924*0.15*0.0*0.15*0.01*0.57*0.04*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.F.INST*84564624*Trimester 3 2013*2013-07-01*2013-09-30*3389*acgestionclientes@ahorro.com*;Ba3  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.02*1.83**7897737.73*88*0.0*95254346*false*12.061*0.06*0.0*0.06*0.01*0.66*0.04*0.07*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.FONDEP*84564624*Semester 1 2013*2013-01-01*2013-06-30*3389*acgestionclientes@ahorro.com*;Ba1  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.13*0.33**37288379.1*16480*0.0*444649580*false*11.9246*0.3*0.0*0.3*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.F.INST*84564624*Semester 1 2013*2013-01-01*2013-06-30*3389*acgestionclientes@ahorro.com*;Ba1  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.13*0.33**4770497.0*49*0.0*57161612*false*11.9823*0.12*0.0*0.12*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.FONDEP*84564624*Trimester 1 2013*2013-01-01*2013-03-31*3389*acgestionclientes@ahorro.com*;Ba1  MOODY'S;BBB-  FITCH*1, de una*0.05*0.09**37364749.65*17558*0.0*443090495*false*11.8585*0.15*0.0*0.15*0.01*0.6*0.05*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.F.INST*84564624*Trimester 1 2013*2013-01-01*2013-03-31*3389*acgestionclientes@ahorro.com*;Ba1  MOODY'S;BBB-  FITCH*1, de una*0.05*0.09**6709066.81*39*0.0*79875530*false*11.9056*0.06*0.0*0.06*0.01*0.69*0.05*0.07*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Ahorro Corporación Fondepósito, F.I.*84564624*Trimester 3 2014*2014-07-01*2014-09-30*3389*acgestionclientes@ahorro.com*;Ba3  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*3.88**38484497.9*13846*0.0*468155369*false*12.1648*0.15*0.0*0.15*0.01*0.27*0.04*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*A.C. Fondeposito Institucional F.I.*84564624*Trimester 3 2014*2014-07-01*2014-09-30*3389*acgestionclientes@ahorro.com*;Ba3  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*3.88**43174468.43*401*0.0*530043863*false*12.2768*0.06*0.0*0.06*0.01*0.35*0.04*0.07*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Ahorro Corporación Fondepósito, F.I.*84564624*Semester 1 2014*2014-01-01*2014-06-30*3389*acgestionclientes@ahorro.com*;Ba3  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*3.07**38356112.99*14229*0.0*465359427*false*12.1326*0.3*0.0*0.3*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*A.C. Fondeposito Institucional F.I.*84564624*Semester 1 2014*2014-01-01*2014-06-30*3389*acgestionclientes@ahorro.com*;Ba3  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*3.07**33974112.26*337*0.0*415626641*false*12.2336*0.12*0.0*0.12*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.FONDEP*84564624*Trimester 1 2014*2014-01-01*2014-03-31*3389*acgestionclientes@ahorro.com*;Ba3  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*3.14**38909286.34*14737*0.0*470582841*false*12.0944*0.15*0.0*0.15*0.01*0.35*0.05*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.F.INST*84564624*Trimester 1 2014*2014-01-01*2014-03-31*3389*acgestionclientes@ahorro.com*;Ba3  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*3.14**28208570.17*301*0.0*343708333*false*12.1845*0.06*0.0*0.06*0.01*0.44*0.05*0.07*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.FONDEP*84564624*Semester 2 2013*2013-07-01*2013-12-31*3389*acgestionclientes@ahorro.com*;Ba3  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*5.38**40657954.23*16535*0.0*490002883*false*12.0518*0.3*0.0*0.3*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*AC.F.INST*84564624*Semester 2 2013*2013-07-01*2013-12-31*3389*acgestionclientes@ahorro.com*;Ba3  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*5.38**16984580.53*189*0.0*206045458*false*12.1313*0.13*0.0*0.13*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Imantia Fondepósito R.*84564624*Semester 2 2015*2015-07-01*2015-12-31*3389*imantiaclientes@imantia.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*2.62**32458648.88*14211*0.0*396830410*false*12.2257*0.3*0.0*0.3*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Imantia Fondeposito Institucional*84564624*Semester 2 2015*2015-07-01*2015-12-31*3389*imantiaclientes@imantia.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*2.62**45470220.34*1084*0.0*563464176*false*12.3919*0.13*0.0*0.13*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Ahorro Corporación Fondepósito R.*84564624*Trimester 3 2015*2015-07-01*2015-09-30*3389*imantiaclientes@imantia.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*3.02**34123056.99*15348*0.0*417069590*false*12.2225*0.15*0.0*0.15*0.01*0.06*0.01*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*A.C. Fondeposito Institucional*84564624*Trimester 3 2015*2015-07-01*2015-09-30*3389*imantiaclientes@imantia.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*3.02**50871400.27*992*0.0*629679757*false*12.3779*0.06*0.0*0.06*0.01*0.15*0.01*0.07*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Ahorro Corporación Fondepósito R.*84564624*Semester 1 2015*2015-01-01*2015-06-30*3389*acgestionclientes@ahorro.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*2.62**33027815.88*16441*0.0*403446553*false*12.2154*0.3*0.0*0.3*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*A.C. Fondeposito Institucional*84564624*Semester 1 2015*2015-01-01*2015-06-30*3389*acgestionclientes@ahorro.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*2.62**50205992.25*734*0.0*620537254*false*12.3598*0.12*0.0*0.12*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Ahorro Corporación Fondepósito R.*84564624*Trimester 1 2015*2015-01-01*2015-03-31*3389*acgestionclientes@ahorro.com*;Ba3  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*2.25**38049281.35*20892*0.0*464373268*false*12.2045*0.15*0.0*0.15*0.01*0.13*0.02*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*A.C. Fondeposito Institucional*84564624*Trimester 1 2015*2015-01-01*2015-03-31*3389*acgestionclientes@ahorro.com*;Ba3  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*2.25**48186985.77*703*0.0*594540559*false*12.3382*0.06*0.0*0.06*0.01*0.21*0.02*0.07*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Imantia Fondepósito Minorista*84564624*Trimester 3 2016*2016-07-01*2016-09-30*3389*imantiaclientes@imantia.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*0.95**27385551.72*10771*0.0*334486698*false*12.214*0.15*0.0*0.15*0.01*-0.05*0.02*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Imantia Fondeposito Institucional*84564624*Trimester 3 2016*2016-07-01*2016-09-30*3389*imantiaclientes@imantia.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*0.95**37689466.8*890*0.0*467812117*false*12.4123*0.06*0.0*0.06*0.01*0.04*0.02*0.07*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Imantia fondeposito D*84564624*Trimester 3 2016*2016-07-01*2016-09-30*3389*imantiaclientes@imantia.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*0.95**0.0*0*0.0*0*false*12.214*0.0*0.0*0.0*0.0*0.0*0.03*0.05*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Imantia Fondeposito Institucional Premium*84564624*Trimester 3 2016*2016-07-01*2016-09-30*3389*imantiaclientes@imantia.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*0.95**0.0*1*0.0*3*false*12.214*0.04*0.0*0.04*0.01*0.0*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_A79389672_da"" decimals=""2"" unitref=""pure"">0.02</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_A79389672_da"" decimals=""2"" unitref=""pure"">0.02</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32016_A79389672_da"" decimals=""2"" unitref=""pure"">0.03</iic-com-fon:volatilidadvalorliquidativo>]"*"[<iic-com:ratiototalgastos contextref=""FIM_T32016_A79389672_da"" decimals=""2"" unitref=""pure"">0.16</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_A79389672_da"" decimals=""2"" unitref=""pure"">0.07</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32016_A79389672_da"" decimals=""2"" unitref=""pure"">0.05</iic-com:ratiototalgastos>]"*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Imantia Fondepósito Minorista*84564624*Semester 1 2016*2016-01-01*2016-06-30*3389*imantiaclientes@imantia.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*1.4**29370088.73*11781*0.0*358886928*false*12.2195*0.3*0.0*0.3*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Imantia Fondeposito Institucional*84564624*Semester 1 2016*2016-01-01*2016-06-30*3389*imantiaclientes@imantia.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*1.4**42207229.51*967*0.0*523665929*false*12.407*0.12*0.0*0.12*0.01*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Imantia fondeposito D*84564624*Semester 1 2016*2016-01-01*2016-06-30*3389*imantiaclientes@imantia.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*1.4**0.0*0*0.0*0*false*12.2195*0.01*0.0*0.01*0.0*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Imantia Fondeposito Institucional Premium*84564624*Semester 1 2016*2016-01-01*2016-06-30*3389*imantiaclientes@imantia.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*1.4**0.0*0*0.0*0*false*12.2195*0.0*0.0*0.0*0.0*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Imantia Fondepósito Minorista*84564624*Trimester 1 2016*2016-01-01*2016-03-31*3389*imantiaclientes@imantia.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*1.66**29738034.5*13150*0.0*363539271*false*12.2247*0.15*0.0*0.15*0.01*-0.01*0.02*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Imantia Fondeposito Institucional*84564624*Trimester 1 2016*2016-01-01*2016-03-31*3389*imantiaclientes@imantia.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*1.66**48496205.77*1032*0.0*601432294*false*12.4016*0.06*0.0*0.06*0.01*0.08*0.02*0.07*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Imantia Fondepósito R.*84564624*Semester 2 2015*2015-07-01*2015-12-31*3389*imantiaclientes@imantia.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*2.62**32458648.88*14211*0.0*396830410*false*12.2257*0.3*0.0*0.3*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*Imantia Fondeposito Institucional*84564624*Semester 2 2015*2015-07-01*2015-12-31*3389*imantiaclientes@imantia.com*;Baa2  MOODY'S;BBB-  FITCH*1, de una escala del 1 al 7*0.0*2.62**45470220.34*1084*0.0*563464176*false*12.3919*0.13*0.0*0.13*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL*84564624*Semester 2 2017*2017-07-01*2017-12-31*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.09**21730930.95*333*0.0*269246458*false*12.39*0.13*0.0*0.13*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*MINORISTA*84564624*Semester 2 2017*2017-07-01*2017-12-31*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.09**7928176.76*6691*0.0*96238815*false*12.1388*0.3*0.0*0.3*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*CLASE D*84564624*Semester 2 2017*2017-07-01*2017-12-31*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.09**1110346.98*16*0.0*13538158*false*12.1927*0.1*0.0*0.1*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL PREMIUM*84564624*Semester 2 2017*2017-07-01*2017-12-31*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.09**0.01*1*0.0*0*false*12.1951*0.05*0.0*0.05*0.02*[]*[]*[]*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL*84564624*Trimester 3 2017*2017-07-01*2017-09-30*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.06**23259670.08*415*0.0*288378082*false*12.3982*0.06*0.0*0.06*0.01*-0.07*0.02*0.07*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*MINORISTA*84564624*Trimester 3 2017*2017-07-01*2017-09-30*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.06**9361827.71*7717*0.0*113817163*false*12.1576*0.15*0.0*0.15*0.01*-0.16*0.02*0.16*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*CLASE D*84564624*Trimester 3 2017*2017-07-01*2017-09-30*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.06**2006619.76*28*0.0*24479258*false*12.1993*0.05*0.0*0.05*0.01*-0.06*0.02*0.06*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
IMANTIA FONDEPOSITO, FI*INSTITUCIONAL PREMIUM*84564624*Trimester 3 2017*2017-07-01*2017-09-30*3389*imantiaclientes@imantia.com*BBB- (Fitch)*1, de una escala del 1 al 7*0.0*-0.06**0.24*1*0.0*3*false*12.2264*0.03*0.0*0.03*0.01*-0.03*0.02*0.03*IMANTIA CAPITAL, S.G.I.I.C., S.A.*CECABANK, S.A.*
