fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
MARCH PATRIMONIO CORTO PLAZO, FI*MARCH PATRIMONIO CORTO PLAZO F.I.*86345337*Trimester 3 2014*2014-07-01*2014-09-30*4418*marchgestion@marchgestion.com*Baa3 (Moody's)*2, en una escala del 1 al 7.*0.0*0.07**4755271.51*467*0.0*50840852*false*10.6915*0.1*0.0*0.1*0.01*0.39*0.29*0.12*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*MARCH PATRIMONIO CORTO PLAZO F.I.*86345337*Semester 1 2014*2014-01-01*2014-06-30*4418*marchgestion@marchgestion.com*Baa3 (Moody's)*2, en una escala del 1 al 7.*0.64*0.24**4537382.63*448*0.0*48323401*false*10.6501*0.2*0.0*0.2*0.02*0.39*0.44*0.12*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*MARCH PATRIMONIO CORTO PLAZO F.I.*86345337*Trimester 1 2014*2014-01-01*2014-03-31*4418*marchgestion@marchgestion.com*Baa3 (Moody's)*2, en una escala del 1 al 7.*0.32*0.23**4358682.05*450*0.0*46240209*false*10.6088*0.1*0.0*0.1*0.01*1.45*0.65*0.11*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*MARCH PATRIMONIO CORTO PLAZO F.I.*86345337*Trimester 3 2015*2015-07-01*2015-09-30*4418*marchgestion@marchgestion.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.52*0.01**5039861.4*384*0.0*53664707*false*10.6481*0.1*0.0*0.1*0.01*-0.16*0.67*0.12*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*MARCH PATRIMONIO CORTO PLAZO F.I.*86345337*Semester 1 2015*2015-01-01*2015-06-30*4418*marchgestion@marchgestion.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*1.13*0.01**5634273.44*426*0.0*60089471*false*10.665*0.2*0.0*0.2*0.02*-0.8*0.68*0.12*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*MARCH PATRIMONIO CORTO PLAZO F.I.*86345337*Trimester 1 2015*2015-01-01*2015-03-31*4418*marchgestion@marchgestion.com*Baa3 (Moody's)*2, en una escala del 1 al 7.*0.41*0.01**6031571.02*476*0.0*64842230*false*10.7505*0.1*0.0*0.1*0.01***0.11*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*MARCH PATRIMONIO CORTO PLAZO F.I.*86345337*Semester 2 2014*2014-07-01*2014-12-31*4418*marchgestion@marchgestion.com*Baa3 (Moody's)*2, en una escala del 1 al 7.*0.0*0.04**5259599.61*464*0.0*56312904*false*10.7067*0.2*0.0*0.2*0.03*0.14*0.32*0.12*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*MARCH PATRIMONIO CORTO PLAZO F.I.*86345337*Semester 2 2016*2016-07-01*2016-12-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.2*0.0**3828865.81*405*0.0*41247576*false*10.7728*0.2*0.0*0.2*0.03*0.15*0.32*0.12*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*MARCH PATRIMONIO CORTO PLAZO F.I.*86345337*Trimester 3 2016*2016-07-01*2016-09-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.1*0.0**3666196.98*358*0.0*39435015*false*10.7564*0.1*0.0*0.1*0.01*0.27*0.28*0.12*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*MARCH PATRIMONIO CORTO PLAZO F.I.*86345337*Semester 1 2016*2016-01-01*2016-06-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.07*0.01**3651287.68*350*0.0*39169250*false*10.7275*0.2*0.0*0.2*0.02*0.21*0.49*0.12*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*MARCH PATRIMONIO CORTO PLAZO F.I.*86345337*Trimester 1 2016*2016-01-01*2016-03-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.28*0.01**3709832.8*338*0.0*39714508*false*10.7052*0.1*0.0*0.1*0.01*0.0*0.62*0.12*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*MARCH PATRIMONIO CORTO PLAZO F.I.*86345337*Semester 2 2017*2017-07-01*2017-12-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.27*-0.09**8878754.36*1280*0.0*96356216*false*10.8524*0.2*0.0*0.2*0.03*0.08*0.32*0.12*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*MARCH PATRIMONIO CORTO PLAZO F.I.*86345337*Trimester 3 2017*2017-07-01*2017-09-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.12*-0.08**7429660.3*1103*0.0*80564281*false*10.8436*0.1*0.0*0.1*0.01*0.27*0.18*0.12*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*MARCH PATRIMONIO CORTO PLAZO F.I.*86345337*Semester 1 2017*2017-01-01*2017-06-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.38*-0.09**6841190.82*939*0.0*73985634*false*10.8147*0.2*0.0*0.2*0.02*0.19*0.16*0.11*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*MARCH PATRIMONIO CORTO PLAZO F.I.*86345337*Trimester 1 2017*2017-01-01*2017-03-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.17*-0.06**4504689.6*540*0.0*48622480*false*10.7937*0.1*0.0*0.1*0.01*0.19*0.24*0.11*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. A*86345337*Semester 2 2018*2018-07-01*2018-12-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.24*-0.38**6143843.08*1187*0.0*65270761*false*10.6238*0.2*0.0*0.2*0.03*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. C*86345337*Semester 2 2018*2018-07-01*2018-12-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.24*-0.38**1313307.3*1*0.0*13075014*false*9.9558*0.04*0.0*0.04*0.01*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. S*86345337*Semester 2 2018*2018-07-01*2018-12-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.24*-0.38**2000.0*1*0.0*19761*false*9.8804*0.08*0.0*0.08*0.02*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. A*86345337*Trimester 3 2018*2018-07-01*2018-09-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.04*-0.37**8132986.15*1284*0.0*87443098*false*10.7517*0.1*0.0*0.1*0.01*-0.05*0.29*0.12*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. C*86345337*Trimester 3 2018*2018-07-01*2018-09-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.04*-0.37**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*0.0*0.0*0.0*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. S*86345337*Trimester 3 2018*2018-07-01*2018-09-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.04*-0.37**2000.0*1*0.0*19994*false*9.9968*0.01*0.0*0.01*0.0*-0.03*0.06*0.02*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. A*86345337*Semester 1 2018*2018-01-01*2018-06-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.4*-0.33**8523134.15*1310*0.0*91687314*false*10.7575*0.2*0.0*0.2*0.02*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. C*86345337*Semester 1 2018*2018-01-01*2018-06-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.4*-0.33**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. S*86345337*Semester 1 2018*2018-01-01*2018-06-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.4*-0.33**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. A*86345337*Trimester 1 2018*2018-01-01*2018-03-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.14*-0.32**8659134.25*1338*0.0*93862937*false*10.8398*0.1*0.0*0.1*0.01*-0.12*0.22*0.11*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. C*86345337*Trimester 1 2018*2018-01-01*2018-03-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.14*-0.32**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_T12018_V-86345337_da"" decimals=""2"" unitref=""pure"">-0.12</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12018_V-86345337_da"" decimals=""2"" unitref=""pure"">0.22</iic-com-fon:volatilidadvalorliquidativo>]"*0.0*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. S*86345337*Trimester 1 2018*2018-01-01*2018-03-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.14*-0.32**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_T12018_V-86345337_da"" decimals=""2"" unitref=""pure"">-0.12</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12018_V-86345337_da"" decimals=""2"" unitref=""pure"">0.22</iic-com-fon:volatilidadvalorliquidativo>]"*0.0*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. A*86345337*Semester 2 2019*2019-07-01*2019-12-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.16*-0.42**5929050.85*1167*0.0*63418223*false*10.6962*0.2*0.0*0.2*0.03*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. C*86345337*Semester 2 2019*2019-07-01*2019-12-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.16*-0.42**1163880.73*1*0.0*11686813*false*10.0412*0.1*0.0*0.1*0.03*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. S*86345337*Semester 2 2019*2019-07-01*2019-12-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.16*-0.42**2000.0*1*0.0*19929*false*9.9647*0.1*0.0*0.1*0.03*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. A*86345337*Trimester 3 2019*2019-07-01*2019-09-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.11*-0.42**5893929.25*1078*0.0*63093061*false*10.7048*0.1*0.0*0.1*0.01*0.11*0.17*0.12*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. C*86345337*Trimester 3 2019*2019-07-01*2019-09-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.11*-0.42**1238611.09*1*0.0*12440890*false*10.0442*0.05*0.0*0.05*0.01*0.16*0.17*0.07*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. S*86345337*Trimester 3 2019*2019-07-01*2019-09-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.11*-0.42**2000.0*1*0.0*19936*false*9.9678*0.05*0.0*0.05*0.01*0.16*0.17*0.07*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. A*86345337*Semester 1 2019*2019-01-01*2019-06-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.57*-0.41**5994657.95*1089*0.0*64098961*false*10.6927*0.2*0.0*0.2*0.02*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. C*86345337*Semester 1 2019*2019-01-01*2019-06-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.57*-0.41**1313307.3*1*0.0*13169637*false*10.0278*0.12*0.0*0.12*0.02*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. S*86345337*Semester 1 2019*2019-01-01*2019-06-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.57*-0.41**2000.0*1*0.0*19903*false*9.9517*0.12*0.0*0.12*0.03*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. A*86345337*Trimester 1 2019*2019-01-01*2019-03-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.33*-0.4**5922006.78*1111*0.0*63238634*false*10.6786*0.1*0.0*0.1*0.01*0.52*0.25*0.11*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. C*86345337*Trimester 1 2019*2019-01-01*2019-03-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.33*-0.4**1313307.3*1*0.0*13145716*false*10.0096*0.07*0.0*0.07*0.01*0.54*0.25*0.09*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. S*86345337*Trimester 1 2019*2019-01-01*2019-03-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.33*-0.4**2000.0*1*0.0*19868*false*9.9338*0.07*0.0*0.07*0.01*0.54*0.25*0.09*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. A*86345337*Semester 2 2020*2020-07-01*2020-12-31*4418*info@march-am.com*A3 (Moody's)*2, en una escala del 1 al 7.*0.39*-0.42**5145034.8*993*0.0*55303731*false*10.749*0.2*0.0*0.2*0.03*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. C*86345337*Semester 2 2020*2020-07-01*2020-12-31*4418*info@march-am.com*A3 (Moody's)*2, en una escala del 1 al 7.*0.39*-0.42**502699.87*1*0.0*5082790*false*10.111*0.1*0.0*0.1*0.03*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. S*86345337*Semester 2 2020*2020-07-01*2020-12-31*4418*info@march-am.com*A3 (Moody's)*2, en una escala del 1 al 7.*0.39*-0.42**2000.0*1*0.0*20066*false*10.0331*0.1*0.0*0.1*0.03*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. A*86345337*Trimester 3 2020*2020-07-01*2020-09-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.01*-0.41**5189477.43*1043*0.0*55524571*false*10.6995*0.1*0.0*0.1*0.01*0.67*0.23*0.12*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. C*86345337*Trimester 3 2020*2020-07-01*2020-09-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.01*-0.41**502699.87*1*0.0*5056841*false*10.0594*0.05*0.0*0.05*0.01*0.72*0.23*0.07*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. S*86345337*Trimester 3 2020*2020-07-01*2020-09-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.01*-0.41**2000.0*1*0.0*19964*false*9.982*0.05*0.0*0.05*0.01*0.72*0.23*0.07*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. A*86345337*Semester 1 2020*2020-01-01*2020-06-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.24*-0.41**5365924.8*1096*0.0*57031367*false*10.6284*0.2*0.0*0.2*0.02*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. C*86345337*Semester 1 2020*2020-01-01*2020-06-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.24*-0.41**632639.8*1*0.0*6318534*false*9.9876*0.1*0.0*0.1*0.02*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. S*86345337*Semester 1 2020*2020-01-01*2020-06-30*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.24*-0.41**2000.0*1*0.0*19822*false*9.911*0.1*0.0*0.1*0.03*[]*[]*[]*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. A*86345337*Trimester 1 2020*2020-01-01*2020-03-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.01*-0.41**5534584.0*1129*0.0*57975073*false*10.4751*0.1*0.0*0.1*0.01*-2.07*1.33*0.11*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
MARCH PATRIMONIO CORTO PLAZO, FI*M. PATRIMONIO C.P. F.I. C*86345337*Trimester 1 2020*2020-01-01*2020-03-31*4418*info@march-am.com*Baa1 (Moody's)*2, en una escala del 1 al 7.*0.01*-0.41**803844.32*1*0.0*7908660*false*9.8385*0.05*0.0*0.05*0.01*-2.02*1.33*0.06*MARCH ASSET MANAGEMENT, S.G.I.I.C., S.A.U.*BANCA MARCH, S.A.*
