fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
UNIFOND RENTA FIJA EURO, FI*UNIFOND RENTA FIJA EURO,FI*29577764*Trimester 1 2015*2015-01-01*2015-03-31*3683*attclienteunigest@grupounicaja.es*BB- (Standars and Poors)*2 en una escala del 1 al 7*0.0*1.0**96918.13*6621*0.0*123697856*false*1276.3129*0.19**0.19*0.01*0.08*0.03*0.2*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*UNIFOND RENTA FIJA EURO,FI*29577764*Semester 2 2014*2014-07-01*2014-12-31*3683*attclienteunigest@grupounicaja.es*BB-*2 en una escala del 1 al 7*0.0*1.01**102429.25*6989*0.0*130623954*false*1275.2603*0.46**0.46*0.06***0.22*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*UNIFOND RENTA FIJA EURO, F.I.*29577764*Semester 2 2016*2016-07-01*2016-12-31*3683*attclienteunigest@grupounicaja.es*BBB (Standard & Poor's)*1 en una escala del 1 al 7*2.03*-0.1**115352.16*6121*0.0*146896114*false*1273.4578*0.38**0.38*0.03*-0.15*0.16*0.2*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*UNIFOND RENTA FIJA EURO, F.I.*29577764*Trimester 3 2016*2016-07-01*2016-09-30*3683*attclienteunigest@grupounicaja.es*BBB (Standard & Poor's)*1 en una escala del 1 al 7*0.23*-0.05**126318.23*6667*0.0*161101716*false*1275.364*0.19**0.19*0.01*-0.09*0.2*0.2*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*UNIFOND RENTA FIJA EURO, F.I.*29577764*Semester 1 2016*2016-01-01*2016-06-30*3683*attclienteunigest@grupounicaja.es*BBB (Standard & Poor's)*1 en una escala del 1 al 7*1.12*0.0**126761.45*6795*0.0*161817102*false*1276.5482*0.37**0.37*0.02*0.09*0.28*0.2*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*UNIFOND RENTA FIJA EURO, F.I.*29577764*Trimester 1 2016*2016-01-01*2016-03-31*3683*attclienteunigest@grupounicaja.es*BBB (Standard & Poor's)*1 en una escala del 1 al 7*0.66*0.0**131398.88*7054*0.0*167588620*false*1275.4189*0.19**0.19*0.01***0.2*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*UNIFOND RENTA FIJA EURO, F.I.*29577764*Semester 2 2017*2017-07-01*2017-12-31*3683*attclienteunigest@grupounicaja.es*BBB (Standard & Poor's)*1 en una escala del 1 al 7*0.62*-0.01**92686.54*4747*0.0*117749264*false*1270.4031*0.38**0.38*0.03*0.0*0.22*0.2*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*UNIFOND RENTA FIJA EURO, F.I.*29577764*Trimester 3 2017*2017-07-01*2017-09-30*3683*attclienteunigest@grupounicaja.es*BBB (Standard & Poor's)*1 en una escala del 1 al 7*0.47*-0.02**98102.82*5033*0.0*124626763*false*1270.3689*0.19**0.19*0.01*-0.04*0.22*0.2*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*UNIFOND RENTA FIJA EURO, F.I.*29577764*Semester 1 2017*2017-01-01*2017-06-30*3683*attclienteunigest@grupounicaja.es*BBB (Standard & Poor's)*1 en una escala del 1 al 7*2.6*-0.11**103528.24*5343*0.0*131568575*false*1270.8472*0.37**0.37*0.02*-0.03*0.26*0.2*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*UNIFOND RENTA FIJA EURO, F.I.*29577764*Trimester 1 2017*2017-01-01*2017-03-31*3683*attclienteunigest@grupounicaja.es*BBB (Standard & Poor's)*1 en una escala del 1 al 7*1.28*-0.15**109693.44*5732*0.0*139444799*false*1271.2228*0.19**0.19*0.01*-0.18*0.23*0.2*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO,CLASE A, FI*29577764*Trimester 3 2018*2018-07-01*2018-09-30*3683*apoyoredunigest@grupounicaja.es*BBB (Standard & Poor's)*1 en una escala del 1 al 7*0.37*0.0**82525.61*4154*0.0*104105240*false*1261.4901*0.19*[]*0.19*0.01*-0.01*0.33*0.21*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO,CLASE C, FI*29577764*Trimester 3 2018*2018-07-01*2018-09-30*3683*apoyoredunigest@grupounicaja.es*BBB (Standard & Poor's)*1 en una escala del 1 al 7*0.37*0.0**0.0*0*0.0*0*false*0.0*0.0*[]*0.0*0.0*0.0*0.0*"[<iic-com:ratiototalgastos contextref=""FIM_T32018_V-29577764_da"" decimals=""2"" unitref=""pure"">0.21</iic-com:ratiototalgastos>]"*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO,CLASE A, FI*29577764*Semester 1 2018*2018-01-01*2018-06-30*3683*attclienteunigest@grupounicaja.es*BBB (Standard & Poor's)*1 en una escala del 1 al 7*0.21*0.0**83012.38*4297*0.0*104730649*false*1261.6269*0.37*[]*0.37*0.02*[]*[]*[]*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO,CLASE C, FI*29577764*Semester 1 2018*2018-01-01*2018-06-30*3683*attclienteunigest@grupounicaja.es*BBB (Standard & Poor's)*1 en una escala del 1 al 7*0.21*0.0**0.0*0*0.0*0*false*0.0*0.0*[]*0.0*0.0*[]*[]*[]*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*UNIFOND RENTA FIJA EURO, F.I.*29577764*Trimester 1 2018*2018-01-01*2018-03-31*3683*attclienteunigest@grupounicaja.es*BBB (Standard & Poor's)*1 en una escala del 1 al 7*0.01*0.0**87126.38*4482*0.0*110468396*false*1267.9099*0.19**0.19*0.01*-0.2*0.32*0.2*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*UNIFOND RENTA FIJA EURO, F.I.*29577764*Semester 2 2017*2017-07-01*2017-12-31*3683*attclienteunigest@grupounicaja.es*BBB (Standard & Poor's)*1 en una escala del 1 al 7*0.62*-0.01**92686.54*4747*0.0*117749264*false*1270.4031*0.38**0.38*0.03*0.0*0.22*0.2*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO,CLASE A, FI*29577764*Trimester 3 2019*2019-07-01*2019-09-30*3683*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*0.24*-0.17**73922.41*3768*0.0*92632691*false*1253.107*0.19*[]*0.19*0.01*-0.06*0.0*0.21*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO,CLASE C, FI*29577764*Trimester 3 2019*2019-07-01*2019-09-30*3683*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*0.24*-0.17**0.0*0*0.0*0*false*0.0*0.0*[]*0.0*0.0*0.0*0.0*0.18*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO,CLASE F, FI*29577764*Trimester 3 2019*2019-07-01*2019-09-30*3683*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*0.24*-0.17**328440.78*17734*0.0*411785223*false*1253.7579*0.16*[]*0.16*0.02*-0.04*0.4*"[<iic-com:ratiototalgastos contextref=""FIM_T32019_V-29577764_da"" decimals=""2"" unitref=""pure"">0.21</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32019_V-29577764_da"" decimals=""2"" unitref=""pure"">0.18</iic-com:ratiototalgastos>]"*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO,CLASE A, FI*29577764*Semester 1 2019*2019-01-01*2019-06-30*3683*apoyoredunigest@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*0.95*-0.18**75195.26*3826*0.0*94282532*false*1253.8361*0.37*[]*0.37*0.02*[]*[]*[]*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO,CLASE C, FI*29577764*Semester 1 2019*2019-01-01*2019-06-30*3683*apoyoredunigest@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*0.95*-0.18**0.0*0*0.0*0*false*0.0*0.0*[]*0.0*0.0*[]*[]*[]*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO,CLASE F, FI*29577764*Semester 1 2019*2019-01-01*2019-06-30*3683*apoyoredunigest@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*0.95*-0.18**316755.07*17233*0.0*397280137*false*1254.2187*0.23*[]*0.23*0.02*[]*[]*[]*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO,CLASE A, FI*29577764*Trimester 1 2019*2019-01-01*2019-03-31*3683*apoyoredunigest@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*1.1*-0.2**76688.81*3876*0.0*96091733*false*1253.0086*0.19*[]*0.19*0.01*0.11*0.37*0.2*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO,CLASE C, FI*29577764*Trimester 1 2019*2019-01-01*2019-03-31*3683*apoyoredunigest@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*1.1*-0.2**0.0*0*0.0*0*false*0.0*0.0*[]*0.0*0.0*0.0*0.0*"[<iic-com:ratiototalgastos contextref=""FIM_T12019_V-29577764_da"" decimals=""2"" unitref=""pure"">0.20</iic-com:ratiototalgastos>]"*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO,CLASE F, FI*29577764*Trimester 1 2019*2019-01-01*2019-03-31*3683*apoyoredunigest@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*1.1*-0.2**249230.75*13899*0.0*312317361*false*1253.1253*0.0*[]*0.0*0.0*-0.01*0.39*"[<iic-com:ratiototalgastos contextref=""FIM_T12019_V-29577764_da"" decimals=""2"" unitref=""pure"">0.20</iic-com:ratiototalgastos>]"*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO,CLASE A, FI*29577764*Semester 2 2018*2018-07-01*2018-12-31*3683*apoyoredunigest@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*0.47*0.0**79045.24*3991*0.0*98939751*false*1251.6851*0.38*[]*0.38*0.03*[]*[]*[]*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO,CLASE C, FI*29577764*Semester 2 2018*2018-07-01*2018-12-31*3683*apoyoredunigest@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*0.47*0.0**0.0*0*0.0*0*false*0.0*0.0*[]*0.0*0.0*[]*[]*[]*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO,CLASE F, FI*29577764*Semester 2 2018*2018-07-01*2018-12-31*3683*apoyoredunigest@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*0.47*0.0**0.0*0*0.0*0*false*0.0*0.0*[]*0.0*0.0*[]*[]*[]*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO CLASE A, FI*29577764*Trimester 3 2020*2020-07-01*2020-09-30*3683*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*2 en una escala del 1 al 7*0.61*-0.24**68982.06*3497*0.0*85512730*false*1239.6373*0.19*[]*0.19*0.01*0.15*0.23*0.2*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO CLASE C, FI*29577764*Trimester 3 2020*2020-07-01*2020-09-30*3683*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*2 en una escala del 1 al 7*0.61*-0.24**0.0*0*0.0*0*false*0.0*0.0*[]*0.0*0.0*0.18*0.24*0.18*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO CLASE F, FI*29577764*Trimester 3 2020*2020-07-01*2020-09-30*3683*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*2 en una escala del 1 al 7*0.61*-0.24**373234.08*19584*0.0*463309133*false*1241.3366*0.16*[]*0.16*0.02*"[<iic-com:rentabilidadiic contextref=""FIM_T32020_V-29577764_da"" decimals=""2"" unitref=""pure"">0.15</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_T32020_V-29577764_da"" decimals=""2"" unitref=""pure"">0.18</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32020_V-29577764_da"" decimals=""2"" unitref=""pure"">0.23</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32020_V-29577764_da"" decimals=""2"" unitref=""pure"">0.24</iic-com-fon:volatilidadvalorliquidativo>]"*"[<iic-com:ratiototalgastos contextref=""FIM_T32020_V-29577764_da"" decimals=""2"" unitref=""pure"">0.20</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_T32020_V-29577764_da"" decimals=""2"" unitref=""pure"">0.18</iic-com:ratiototalgastos>]"*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO CLASE A, FI*29577764*Semester 1 2020*2020-01-01*2020-06-30*3683*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*0.99*-0.22**68041.35*3459*0.0*84216680*false*1237.7279*0.37*[]*0.37*0.02*[]*[]*[]*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO CLASE C, FI*29577764*Semester 1 2020*2020-01-01*2020-06-30*3683*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*0.99*-0.22**0.0*0*0.0*0*false*0.0*0.0*[]*0.0*0.0*[]*[]*[]*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO CLASE F, FI*29577764*Semester 1 2020*2020-01-01*2020-06-30*3683*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*0.99*-0.22**311538.66*16716*0.0*386046194*false*1239.1598*0.32*[]*0.32*0.03*[]*[]*[]*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO CLASE A, FI*29577764*Trimester 1 2020*2020-01-01*2020-03-31*3683*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*0.41*-0.21**69734.32*3551*0.0*85171950*false*1221.3778*0.19*[]*0.19*0.01*-2.13*1.85*0.2*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND RENTA FIJA EURO, FI*U.RENTA FIJA EURO CLASE C, FI*29577764*Trimester 1 2020*2020-01-01*2020-03-31*3683*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*1 en una escala del 1 al 7*0.41*-0.21**0.0*0*0.0*0*false*0.0*0.0*[]*0.0*0.0*0.0*0.0*0.18*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
