fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
MEDIOLANUM FONDCUENTA, FI*FIBANC MEDIOLANUM FONDCUENTA, FI*08976888*Semester 2 2009*2009-07-01*2009-12-31*3713*N/D*ND*Bajo*0.13*0.28**26031.33*4558*0.0*64359936*false*2472.4029***0.5*0.08*0.1*0.11*0.29*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*MEDIOLANUM FONDCUENTA, FI*08976888*Trimester 1 2014*2014-01-01*2014-03-31*3713*ges.fibanc@bancomediolanum.es*ND*2*0.0*0.3**24106.11*4142*0.0*63275499*false*2624.8736*0.25*0.0*0.25*0.04*0.28*0.14*0.29*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*MEDIOLANUM FONDCUENTA, FI*08976888*Semester 2 2013*2013-07-01*2013-12-31*3713*ges.fibanc@bancomediolanum.es*ND*Bajo*0.28*0.26**23240.74*4138*0.0*60835065*false*2617.604*0.5*0.0*0.5*0.08*0.39*0.18*0.29*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Trimester 3 2015*2015-07-01*2015-09-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**100.0*1*0.0*999*false*9.9892*0.19*0.0*0.19*0.0*-0.06*0.36*0.0*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Trimester 3 2015*2015-07-01*2015-09-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**21097.6*3879*0.0*55655677*false*2638.0031*0.25*0.0*0.25*0.04*"[<iic-com:rentabilidadiic contextref=""FIM_T32015_V-08976888_da"" decimals=""2"" unitref=""pure"">-0.06</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32015_V-08976888_da"" decimals=""2"" unitref=""pure"">0.36</iic-com-fon:volatilidadvalorliquidativo>]"*0.3*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*MEDIOLANUM FONDCUENTA, FI*08976888*Semester 1 2015*2015-01-01*2015-06-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.13**22650.95*4063*0.0*59788374*false*2639.5667*0.5*0.0*0.5*0.07***0.29*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*MEDIOLANUM FONDCUENTA, FI*08976888*Trimester 1 2015*2015-01-01*2015-03-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.17**23009.87*4175*0.0*60842668*false*2644.1989*0.25*0.0*0.25*0.04*0.59*0.46*0.29*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*MEDIOLANUM FONDCUENTA, FI*08976888*Semester 2 2014*2014-07-01*2014-12-31*3713*ges.fibanc@bancomediolanum.es*ND*2*0.0*0.2**22456.95*4089*0.0*59029922*false*2628.5814*0.5*0.0*0.5*0.08*0.04*0.26*0.3*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Semester 2 2016*2016-07-01*2016-12-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**438951.04*91*0.0*4366642*false*9.948*0.25*0.0*0.25*0.08*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Semester 2 2016*2016-07-01*2016-12-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**20990.97*3470*0.0*54947951*false*2617.6948*0.5*0.0*0.5*0.08*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Trimester 3 2016*2016-07-01*2016-09-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**221653.38*64*0.0*2201555*false*9.9324*0.13*0.0*0.13*0.04*0.04*0.26*0.2*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Trimester 3 2016*2016-07-01*2016-09-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**21180.77*3520*0.0*55427973*false*2616.901*0.25*0.0*0.25*0.04*-0.08*0.26*0.31*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Semester 1 2016*2016-01-01*2016-06-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**207696.15*26*0.0*2062058*false*9.9284*0.13*0.0*0.13*0.04*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Semester 1 2016*2016-01-01*2016-06-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**22399.06*3718*0.0*58662499*false*2618.9712*0.5*0.0*0.5*0.07*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Trimester 1 2016*2016-01-01*2016-03-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**100.0*1*0.0*991*false*9.9136*0.23*0.0*0.23*0.0*-0.16*9.82*0.24*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Trimester 1 2016*2016-01-01*2016-03-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**22275.05*3682*0.0*58288693*false*2616.7675*0.25*0.0*0.25*0.04*-0.2*0.43*0.29*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Semester 2 2017*2017-07-01*2017-12-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.19*0.05**360788.23*108*0.0*3591068*false*9.9534*0.25*0.0*0.25*0.08*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Semester 2 2017*2017-07-01*2017-12-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.19*0.05**19209.1*2888*0.0*50061362*false*2606.127*0.5*0.0*0.5*0.08*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Trimester 3 2017*2017-07-01*2017-09-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.04*0.05**372054.85*104*0.0*3698450*false*9.9406*0.13*0.0*0.13*0.04*-0.01*0.43*0.17*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Trimester 3 2017*2017-07-01*2017-09-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.04*0.05**19331.26*2990*0.0*50378412*false*2606.0588*0.25*0.0*0.25*0.04*-0.14*0.43*0.3*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Semester 1 2017*2017-01-01*2017-06-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**476738.42*134*0.0*4739670*false*9.9419*0.25*0.0*0.25*0.07*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Semester 1 2017*2017-01-01*2017-06-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**20154.1*3173*0.0*52596359*false*2609.7098*0.5*0.0*0.5*0.07*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Trimester 1 2017*2017-01-01*2017-03-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**424171.63*100*0.0*4224276*false*9.9589*0.12*0.0*0.12*0.04*0.11*0.34*0.16*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Trimester 1 2017*2017-01-01*2017-03-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**20462.84*3267*0.0*53559664*false*2617.4106*0.25*0.0*0.25*0.04*-0.01*0.35*0.29*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Semester 2 2018*2018-07-01*2018-12-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**397524.17*139*0.0*3921357*false*9.8644*0.25*0.0*0.25*0.08*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Semester 2 2018*2018-07-01*2018-12-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**17691.42*2462*0.0*45466139*false*2569.9534*0.5*0.0*0.5*0.08*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Trimester 3 2018*2018-07-01*2018-09-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**422611.09*133*0.0*4180767*false*9.8927*0.13*0.0*0.13*0.04*-0.03*0.61*0.17*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Trimester 3 2018*2018-07-01*2018-09-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**17755.89*2567*0.0*45820248*false*2580.5654*0.25*0.0*0.25*0.04*-0.15*0.61*0.29*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Semester 1 2018*2018-01-01*2018-06-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**444844.17*139*0.0*4401922*false*9.8954*0.25*0.0*0.25*0.07*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Semester 1 2018*2018-01-01*2018-06-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**18092.34*2658*0.0*46760207*false*2584.5305*0.5*0.0*0.5*0.07*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Trimester 1 2018*2018-01-01*2018-03-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.14*0.0**468962.8*158*0.0*4663865*false*9.9451*0.12*0.0*0.12*0.04*-0.08*0.46*0.17*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Trimester 1 2018*2018-01-01*2018-03-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.14*0.0**18413.14*2733*0.0*47887726*false*2600.7362*0.25*0.0*0.25*0.04*-0.21*0.46*0.29*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Semester 2 2019*2019-07-01*2019-12-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.23*0.08**5758560.87*256*0.0*57760157*false*10.0303*0.13*0.0*0.13*0.08*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Semester 2 2019*2019-07-01*2019-12-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.23*0.08**19800.72*4697*0.0*51561620*false*2604.0269*0.28*0.0*0.28*0.08*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Trimester 3 2019*2019-07-01*2019-09-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.14**5758463.3*251*0.0*57755654*false*10.0297*0.06*0.0*0.06*0.04*0.4*0.35*0.11*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Trimester 3 2019*2019-07-01*2019-09-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.14**18864.41*4769*0.0*49157600*false*2605.8377*0.14*0.0*0.14*0.04*0.33*0.35*0.18*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Semester 1 2019*2019-01-01*2019-06-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.07**5740675.07*249*0.0*57347023*false*9.9896*0.19*0.0*0.19*0.08*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Semester 1 2019*2019-01-01*2019-06-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.07**19186.47*4814*0.0*49834577*false*2597.3815*0.38*0.0*0.38*0.08*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Trimester 1 2019*2019-01-01*2019-03-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.09**2819609.41*134*0.0*28086428*false*9.9611*0.12*0.0*0.12*0.04*0.98*0.46*0.16*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Trimester 1 2019*2019-01-01*2019-03-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.09**8639.52*2456*0.0*22393107*false*2591.9396*0.25*0.0*0.25*0.04*0.86*0.46*0.29*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Semester 2 2020*2020-07-01*2020-12-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.11*-0.02**5815452.34*317*0.0*58574755*false*10.0723*0.13*0.0*0.13*0.08*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Semester 2 2020*2020-07-01*2020-12-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.11*-0.02**16538.34*4518*0.0*43116863*false*2607.085*0.28*0.0*0.28*0.08*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Trimester 3 2020*2020-07-01*2020-09-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.06*-0.03**5822719.83*280*0.0*58304038*false*10.0132*0.06*0.0*0.06*0.04*0.79*0.41*0.1*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Trimester 3 2020*2020-07-01*2020-09-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.06*-0.03**16713.82*4511*0.0*43351491*false*2593.7519*0.14*0.0*0.14*0.04*0.72*0.41*0.18*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Semester 1 2020*2020-01-01*2020-06-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**5833977.78*270*0.0*57956097*false*9.9342*0.12*0.0*0.12*0.07*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Semester 1 2020*2020-01-01*2020-06-30*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.0**17088.83*4569*0.0*44007812*false*2575.2389*0.27*0.0*0.27*0.07*[]*[]*[]*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE E*08976888*Trimester 1 2020*2020-01-01*2020-03-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.01**6189628.19*292*0.0*60495337*false*9.7737*0.06*0.0*0.06*0.04*-2.56*1.76*0.1*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
MEDIOLANUM FONDCUENTA, FI*CLASE S*08976888*Trimester 1 2020*2020-01-01*2020-03-31*3713*mediolanum.gestion@mediolanum.es*ND*2*0.0*0.01**17421.54*4566*0.0*44172394*false*2535.5045*0.14*0.0*0.14*0.04*-2.63*1.76*0.18*MEDIOLANUM GESTION, S.G.I.I.C., S.A.*BANCO MEDIOLANUM, S.A.*
