fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
MUTUAFONDO MIXTO SELECCION, FI*MUTUAFONDO MIXTO SELECCION FI*86901154*Semester 2 2017*2017-07-01*2017-12-31*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.0*-0.19**727450.13*350*0.0*79259570*false*108.9553*0.63**0.63*0.03*0.52*1.26*0.36*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*MUTUAFONDO MIXTO SELECCION FI*86901154*Trimester 3 2017*2017-07-01*2017-09-30*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.03*-0.29**622601.77*321*0.0*67487474*false*108.3959*0.32**0.32*0.01*0.49*1.13*0.34*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*MUTUAFONDO MIXTO SELECCION FI*86901154*Semester 1 2017*2017-01-01*2017-06-30*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.2*-0.29**743557.97*324*0.0*80209544*false*107.8726*0.62**0.62*0.02*0.77*1.57*0.34*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*MUTUAFONDO MIXTO SELECCION FI*86901154*Trimester 1 2017*2017-01-01*2017-03-31*4682*clientes@mutuactivos.com*n.d.*4, en una escala de 1 a 7*0.12*-0.3**692673.75*340*0.0*74152678*false*107.0528*0.31**0.31*0.01*1.32*1.31*0.33*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*A* MUTUAFONDO MIXTO SELECCION"*86901154*Semester 2 2018*2018-07-01*2018-12-31*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.09*-0.29**371296.28*250*0.0*38697201*false*104.2219*0.63*[]*0.63*0.03*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*C* MUTUAFONDO MIXTO SELECCION"*86901154*Semester 2 2018*2018-07-01*2018-12-31*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.09*-0.29**309437.62*106*0.0*32424741*false*104.786*0.25*[]*0.25*0.03*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*A* MUTUAFONDO MIXTO SELECCION"*86901154*Trimester 3 2018*2018-07-01*2018-09-30*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.05*-0.29**425920.51*267*0.0*45542300*false*106.9268*0.32*[]*0.32*0.01*-0.08*1.61*0.34*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*C* MUTUAFONDO MIXTO SELECCION"*86901154*Trimester 3 2018*2018-07-01*2018-09-30*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.05*-0.29**290274.29*105*0.0*31147157*false*107.3025*0.13*[]*0.13*0.01*0.11*1.61*0.15*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*A* MUTUAFONDO MIXTO SELECCION"*86901154*Semester 1 2018*2018-01-01*2018-06-30*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.0*-0.29**491730.72*271*0.0*52622505*false*107.0149*0.62*[]*0.62*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*C* MUTUAFONDO MIXTO SELECCION"*86901154*Semester 1 2018*2018-01-01*2018-06-30*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.0*-0.29**303755.77*109*0.0*32559005*false*107.1881*0.2*[]*0.2*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*A* MUTUAFONDO MIXTO SELECCION"*86901154*Trimester 1 2018*2018-01-01*2018-03-31*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.0*-0.26**463899.39*272*0.0*50166957*false*108.1419*0.31*[]*0.31*0.01*[]*[]*0.33*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*C* MUTUAFONDO MIXTO SELECCION"*86901154*Trimester 1 2018*2018-01-01*2018-03-31*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.0*-0.26**239365.15*95*0.0*25878864*false*108.1146*0.07*[]*0.07*0.01*[]*[]*0.09*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*A* MUTUAFONDO MIXTO SELECCION"*86901154*Semester 2 2019*2019-07-01*2019-12-31*4682*clientes@mutuactivos.com*A+*3, en una escala de 1 a 7*0.21*-0.4**413009.24*275*0.0*45071346*false*109.1292*0.63*[]*0.63*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*C* MUTUAFONDO MIXTO SELECCION"*86901154*Semester 2 2019*2019-07-01*2019-12-31*4682*clientes@mutuactivos.com*A+*3, en una escala de 1 a 7*0.21*-0.4**210002.16*86*0.0*23236647*false*110.6496*0.13*[]*0.13*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*A* MUTUAFONDO MIXTO SELECCION"*86901154*Trimester 3 2019*2019-07-01*2019-09-30*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.28*-0.38**344153.52*255*0.0*37230388*false*108.1796*0.32*[]*0.32*0.01*-0.06*1.22*0.33*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*C* MUTUAFONDO MIXTO SELECCION"*86901154*Trimester 3 2019*2019-07-01*2019-09-30*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.28*-0.38**242804.61*85*0.0*26565410*false*109.4107*0.07*[]*0.07*0.01*0.16*1.23*0.07*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*A* MUTUAFONDO MIXTO SELECCION"*86901154*Semester 1 2019*2019-01-01*2019-06-30*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.12*-0.35**351245.96*256*0.0*38020985*false*108.246*0.62*[]*0.62*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*C* MUTUAFONDO MIXTO SELECCION"*86901154*Semester 1 2019*2019-01-01*2019-06-30*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.12*-0.35**277410.97*94*0.0*30303679*false*109.2375*0.25*[]*0.25*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*A* MUTUAFONDO MIXTO SELECCION"*86901154*Trimester 1 2019*2019-01-01*2019-03-31*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.0*-0.31**338142.25*252*0.0*36079567*false*106.6994*0.31*[]*0.31*0.01*2.38*2.1*0.33*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*C* MUTUAFONDO MIXTO SELECCION"*86901154*Trimester 1 2019*2019-01-01*2019-03-31*4682*clientes@mutuactivos.com*N/D*3, en una escala de 1 a 7*0.0*-0.31**333005.17*107*0.0*35789899*false*107.4755*0.12*[]*0.12*0.01*2.57*2.1*0.13*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*A* MUTUAFONDO MIXTO SELECCION"*86901154*Semester 2 2020*2020-07-01*2020-12-31*4682*clientes@mutuactivos.com*A+*3, en una escala de 1 a 7*0.03*-0.54**684057.04*357*0.0*74082983*false*108.2994*0.63*[]*0.63*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*C* MUTUAFONDO MIXTO SELECCION"*86901154*Semester 2 2020*2020-07-01*2020-12-31*4682*clientes@mutuactivos.com*A+*3, en una escala de 1 a 7*0.03*-0.54**181700.58*80*0.0*20152763*false*110.9119*0.13*[]*0.13*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*A* MUTUAFONDO MIXTO SELECCION"*86901154*Trimester 3 2020*2020-07-01*2020-09-30*4682*clientes@mutuactivos.com*A+*3, en una escala de 1 a 7*0.0*-0.53**697032.9*354*0.0*74330314*false*106.6382*0.31*[]*0.31*0.01*0.7*1.52*0.35*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*C* MUTUAFONDO MIXTO SELECCION"*86901154*Trimester 3 2020*2020-07-01*2020-09-30*4682*clientes@mutuactivos.com*A+*3, en una escala de 1 a 7*0.0*-0.53**189521.92*83*0.0*20645834*false*108.9364*0.06*[]*0.06*0.01*0.95*1.52*0.1*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*A* MUTUAFONDO MIXTO SELECCION"*86901154*Semester 1 2020*2020-01-01*2020-06-30*4682*clientes@mutuactivos.com*A+*3, en una escala de 1 a 7*0.0*-0.51**653939.36*340*0.0*69250517*false*105.8972*0.62*[]*0.62*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*C* MUTUAFONDO MIXTO SELECCION"*86901154*Semester 1 2020*2020-01-01*2020-06-30*4682*clientes@mutuactivos.com*A+*3, en una escala de 1 a 7*0.0*-0.51**190366.38*79*0.0*20542029*false*107.9079*0.12*[]*0.12*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*A* MUTUAFONDO MIXTO SELECCION"*86901154*Trimester 1 2020*2020-01-01*2020-03-31*4682*clientes@mutuactivos.com*A+*3, en una escala de 1 a 7*0.0*-0.51**563389.3*310*0.0*57874979*false*102.7264*0.31*[]*0.31*0.01*-5.87*7.37*0.37*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
MUTUAFONDO MIXTO SELECCION, FI*"*C* MUTUAFONDO MIXTO SELECCION"*86901154*Trimester 1 2020*2020-01-01*2020-03-31*4682*clientes@mutuactivos.com*A+*3, en una escala de 1 a 7*0.0*-0.51**168469.92*77*0.0*17591116*false*104.417*0.06*[]*0.06*0.01*-5.63*7.37*0.08*MUTUACTIVOS, S.A., S.G.I.I.C.*BNP PARIBAS SECURITIES SERVICES, SUCURSAL EN ESPAÑA*
