fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
UNIFOND CONSERVADOR, FI*UNICORP SELECCIÓN PRUDENTE FI*93492494*Trimester 3 2019*2019-07-01*2019-09-30*5056*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*2, en una escala de 1 a 7*0.27*-0.2**41972953.57*6599*0.0*256652797*false*6.1147*0.19**0.19*0.02*0.53*1.1*0.32*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND CONSERVADOR, FI*UNICORP SELECCIÓN PRUDENTE FI*93492494*Semester 1 2019*2019-01-01*2019-06-30*5056*apoyoredunigest@grupounicaja.es*Baa2(Moody's)*2, en una escala de 1 a 7*0.32*-0.31**37206175.08*5436*0.0*226307599*false*6.0825*0.37**0.37*0.03*1.13*1.25*0.31*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND CONSERVADOR, FI*UNICORP SELECCIÓN PRUDENTE FI*93492494*Trimester 1 2019*2019-01-01*2019-03-31*5056*apoyoredunigest@grupounicaja.es*Baa2(Moody's)*2, en una escala de 1 a 7*0.01*-0.33**31777198.4*4217*0.0*191129136*false*6.0147*0.18**0.18*0.02*2.72*1.49*0.3*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND CONSERVADOR, FI*UNICORP SELECCIÓN PRUDENTE FI*93492494*Semester 2 2018*2018-07-01*2018-12-31*5056*apoyoredunigest@grupounicaja.es*Baa2(Moody's)*2, en una escala de 1 a 7*0.83*0.0**29077199.58*3736*0.0*170266450*false*5.8557*0.38**0.38*0.04***0.33*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND CONSERVADOR, FI*UNIC.SELECC.PRUDENTE,CL.A,FI*93492494*Trimester 3 2020*2020-07-01*2020-09-30*5056*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*2, en una escala de 1 a 7*0.17*-0.24**69774682.67*12345*0.0*422089360*false*6.0493*0.19*[]*0.19*0.02*1.48*1.49*0.31*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND CONSERVADOR, FI*UNIC.SELECC.PRUDENTE,CL.C,FI*93492494*Trimester 3 2020*2020-07-01*2020-09-30*5056*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*2, en una escala de 1 a 7*0.17*-0.24**0.0*0*0.0*0*false*0.0*0.0*[]*0.0*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_T32020_V-93492494_da"" decimals=""2"" unitref=""pure"">1.48</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T32020_V-93492494_da"" decimals=""2"" unitref=""pure"">1.49</iic-com-fon:volatilidadvalorliquidativo>]"*"[<iic-com:ratiototalgastos contextref=""FIM_T32020_V-93492494_da"" decimals=""2"" unitref=""pure"">0.31</iic-com:ratiototalgastos>]"*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND CONSERVADOR, FI*UNIC.SELECC.PRUDENTE,CL.A,FI*93492494*Semester 1 2020*2020-01-01*2020-06-30*5056*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*2, en una escala de 1 a 7*0.24*-0.24**66923037.4*11816*0.0*398947281*false*5.9613*0.37*[]*0.37*0.03*[]*[]*[]*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND CONSERVADOR, FI*UNIC.SELECC.PRUDENTE,CL.C,FI*93492494*Semester 1 2020*2020-01-01*2020-06-30*5056*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*2, en una escala de 1 a 7*0.24*-0.24**0.0*0*0.0*0*false*0.0*0.0*[]*0.0*0.0*[]*[]*[]*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND CONSERVADOR, FI*UNIC.SELECC.PRUDENTE,CL.A,FI*93492494*Trimester 1 2020*2020-01-01*2020-03-31*5056*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*2, en una escala de 1 a 7*0.0*-0.28**65445169.28*11692*0.0*369589877*false*5.6473*0.19*[]*0.19*0.02*[]*[]*0.3*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND CONSERVADOR, FI*UNIC.SELECC.PRUDENTE,CL.C,FI*93492494*Trimester 1 2020*2020-01-01*2020-03-31*5056*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*2, en una escala de 1 a 7*0.0*-0.28**0.0*0*0.0*0*false*0.0*0.0*[]*0.0*0.0*[]*[]*"[<iic-com:ratiototalgastos contextref=""FIM_T12020_V-93492494_da"" decimals=""2"" unitref=""pure"">0.30</iic-com:ratiototalgastos>]"*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
UNIFOND CONSERVADOR, FI*UNICORP SELECCIÓN PRUDENTE FI*93492494*Semester 2 2019*2019-07-01*2019-12-31*5056*apoyoredunigest@grupounicaja.es o patrimonio@grupounicaja.es*Baa2(Moody's)*2, en una escala de 1 a 7*0.17*-0.22**50382718.41*8599*0.0*310598789*false*6.1648*0.38**0.38*0.04*0.82*0.86*0.31*UNIGEST, S.G.I.I.C., S.A.*CECABANK, S.A.*
