fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
MUTUAFONDO, FI*MUTUAFONDO FI*78435468*Semester 2 2009*2009-07-01*2009-12-31*50*clientes@mutuactivos.com*AA*Medio*0.0*0.27**16892127.6*1909*0.0*475755808*false*28.1644***0.29*0.02*0.6*0.65*0.12*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI*78435468*Trimester 3 2009*2009-07-01*2009-09-30*50*clientes@mutuactivos.com*AA*Bajo*0.0*0.23**12813569.49*1756*0.0*358703538*false*27.994***0.18*0.01*1.51*0.89*0.19*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI*78435468*Semester 1 2009*2009-01-01*2009-06-30*50*clientes@mutuactivos.com*AA*Bajo*0.16*0.91**12161217.88*1695*0.0*335376907*false*27.5776***0.23*0.02*0.2*0.92*0.09*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI SERIE A*78435468*Semester 2 2010*2010-07-01*2010-12-31*50*clientes@mutuactivos.com*AA*Medio*0.0*0.45**18942646.57*1476*0.0*526968978*false*27.82*[]*[]*0.13*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI SERIE  D*78435468*Semester 2 2010*2010-07-01*2010-12-31*50*clientes@mutuactivos.com*AA*Medio*0.0*0.45**0.35*1*0.0*10*false*28.23*[]*[]*0.0*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI SERIE A*78435468*Trimester 3 2010*2010-07-01*2010-09-30*50*clientes@mutuactivos.com*AA*Medio*0.02*0.35**20044159.06*1519*0.0*564257937*false*28.15*[]*[]*0.06*0.01*0.95*0.87*0.07*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI SERIE  D*78435468*Trimester 3 2010*2010-07-01*2010-09-30*50*clientes@mutuactivos.com*AA*Medio*0.02*0.35**0.35*1*0.0*10*false*28.65*[]*[]*0.0*0.0*1.6*0.0*"[<iic-com:ratiototalgastos contextref=""FIM_T32010_V-78435468_da"" decimals=""2"" unitref=""pure"">0.07</iic-com:ratiototalgastos>]"*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI SERIE A*78435468*Semester 1 2010*2010-01-01*2010-06-30*50*clientes@mutuactivos.com*AA*Medio*0.0*0.28**18207920.41*1514*0.0*507727440*false*27.89*[]*[]*0.12*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI SERIE  D*78435468*Semester 1 2010*2010-01-01*2010-06-30*50*clientes@mutuactivos.com*AA*Medio*0.0*0.28**0.0*0*0.0*0*false*0.0*[]*[]*0.0*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI*78435468*Trimester 1 2010*2010-01-01*2010-03-31*50*clientes@mutuactivos.com*AA*Medio*0.19*0.25**17905760.83*1725*0.0*508557204*false*28.4019***0.14*0.01*0.84*0.63*0.15*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI SERIE A*78435468*Trimester 3 2011*2011-07-01*2011-09-30*50*clientes@mutuactivos.com*AA*Medio*0.18*1.04**20715705.4*1444*0.0*579414025*false*27.97*[]*[]*0.06*0.01*-0.05*2.18*0.07*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI SERIE  D*78435468*Trimester 3 2011*2011-07-01*2011-09-30*50*clientes@mutuactivos.com*AA*Medio*0.18*1.04**0.35*1*0.0*9*false*26.76*[]*[]*0.0*0.0*-1.14*12.06*0.0*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI SERIE A*78435468*Semester 1 2011*2011-01-01*2011-06-30*50*clientes@mutuactivos.com*AA*Medio*0.18*0.78**20183870.81*1477*0.0*564844812*false*27.99*[]*[]*0.12*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI SERIE  D*78435468*Semester 1 2011*2011-01-01*2011-06-30*50*clientes@mutuactivos.com*AA*Medio*0.18*0.78**0.35*1*0.0*10*false*27.07*[]*[]*0.36*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI SERIE A*78435468*Trimester 1 2011*2011-01-01*2011-03-31*50*clientes@mutuactivos.com*AA*Medio*0.11*0.58**21524091.95*1452*0.0*602129318*false*27.97*[]*[]*0.06*0.01*0.56*0.99*0.07*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI SERIE  D*78435468*Trimester 1 2011*2011-01-01*2011-03-31*50*clientes@mutuactivos.com*AA*Medio*0.11*0.58**0.35*1*0.0*10*false*27.18*[]*[]*0.0*0.0*-3.7*18.84*"[<iic-com:ratiototalgastos contextref=""FIM_T12011_V-78435468_da"" decimals=""2"" unitref=""pure"">0.07</iic-com:ratiototalgastos>]"*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI SERIE A*78435468*Semester 2 2010*2010-07-01*2010-12-31*50*clientes@mutuactivos.com*AA*Medio*0.0*0.45**18942646.57*1476*0.0*526968978*false*27.82*[]*[]*0.13*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*MUTUAFONDO FI SERIE  D*78435468*Semester 2 2010*2010-07-01*2010-12-31*50*clientes@mutuactivos.com*AA*Medio*0.0*0.45**0.35*1*0.0*10*false*28.23*[]*[]*0.0*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*"*D* MUTUAFONDO FI"*78435468*Trimester 1 2013*2013-01-01*2013-03-31*50*clientes@mutuactivos.com*A2*3, en una escala de 1 a 7.*0.13*0.03**25483.44*20*0.0*744330*false*29.2084*0.17*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12013_V-78435468_da"" decimals=""2"" unitref=""pure"">0.10</iic-com:comisiongestioncobradaresultados>]"*0.17*0.0*1.16*0.77*0.18*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*"*A* MUTUAFONDO FI"*78435468*Trimester 3 2014*2014-07-01*2014-09-30*50*clientes@mutuactivos.com*A2*2, en una escala de 1 a 7.*0.09*0.01**26786642.14*2462*0.0*878498066*false*32.7961*0.06*0.08*0.14*0.01*0.92*1.01*0.07*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*"*D* MUTUAFONDO FI"*78435468*Trimester 3 2014*2014-07-01*2014-09-30*50*clientes@mutuactivos.com*A2*2, en una escala de 1 a 7.*0.09*0.01**212008.1*266*0.0*6654343*false*31.3872*0.18*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32014_V-78435468_da"" decimals=""2"" unitref=""pure"">0.08</iic-com:comisiongestioncobradaresultados>]"*0.18*0.0*0.88*1.1*0.18*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*"*A* MUTUAFONDO FI"*78435468*Semester 1 2014*2014-01-01*2014-06-30*50*clientes@mutuactivos.com*A2*2, en una escala de 1 a 7.*0.22*0.15**27118126.5*2315*0.0*881292443*false*32.4983*0.12*0.25*0.37*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*"*D* MUTUAFONDO FI"*78435468*Semester 1 2014*2014-01-01*2014-06-30*50*clientes@mutuactivos.com*A2*2, en una escala de 1 a 7.*0.22*0.15**125474.28*171*0.0*3903784*false*31.1122*0.34*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12014_V-78435468_da"" decimals=""2"" unitref=""pure"">0.25</iic-com:comisiongestioncobradaresultados>]"*0.34*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*"*A* MUTUAFONDO FI"*78435468*Trimester 1 2014*2014-01-01*2014-03-31*50*clientes@mutuactivos.com*A2*2, en una escala de 1 a 7.*0.06*0.14**26187597.29*2167*0.0*841531885*false*32.1354*0.06*0.15*0.21*0.01*1.77*0.58*0.07*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*"*D* MUTUAFONDO FI"*78435468*Trimester 1 2014*2014-01-01*2014-03-31*50*clientes@mutuactivos.com*A2*2, en una escala de 1 a 7.*0.06*0.14**53586.1*102*0.0*1648730*false*30.7685*0.17*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T12014_V-78435468_da"" decimals=""2"" unitref=""pure"">0.15</iic-com:comisiongestioncobradaresultados>]"*0.17*0.0*1.82*0.64*0.18*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*"*A* MUTUAFONDO FI"*78435468*Semester 2 2013*2013-07-01*2013-12-31*50*clientes@mutuactivos.com*A2*3, en una escala de 1 a 7.*0.0*0.05**20350173.77*1916*0.0*642584089*false*31.5763*0.13*0.25*0.38*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*"*D* MUTUAFONDO FI"*78435468*Semester 2 2013*2013-07-01*2013-12-31*50*clientes@mutuactivos.com*A2*3, en una escala de 1 a 7.*0.0*0.05**45532.24*61*0.0*1375939*false*30.219*0.35*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22013_V-78435468_da"" decimals=""2"" unitref=""pure"">0.25</iic-com:comisiongestioncobradaresultados>]"*0.35*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*"*A* MUTUAFONDO FI"*78435468*Semester 2 2015*2015-07-01*2015-12-31*50*clientes@mutuactivos.com*A-*2, en una escala de 1 a 7.*0.11*0.0**30066527.78*2879*0.0*997393953*false*33.1729*0.13*0.0*0.13*0.02*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*"*D* MUTUAFONDO FI"*78435468*Semester 2 2015*2015-07-01*2015-12-31*50*clientes@mutuactivos.com*A-*2, en una escala de 1 a 7.*0.11*0.0**375574.54*633*0.0*11868575*false*31.6011*0.35*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S22015_V-78435468_da"" decimals=""2"" unitref=""pure"">0.00</iic-com:comisiongestioncobradaresultados>]"*0.35*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*"*A* MUTUAFONDO FI"*78435468*Trimester 3 2015*2015-07-01*2015-09-30*50*clientes@mutuactivos.com*BBB+*2, en una escala de 1 a 7.*0.06*0.0**26789450.29*2882*0.0*884958841*false*33.0339*0.06*-0.02*0.04*0.01*-0.37*1.47*0.07*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*"*D* MUTUAFONDO FI"*78435468*Trimester 3 2015*2015-07-01*2015-09-30*50*clientes@mutuactivos.com*BBB+*2, en una escala de 1 a 7.*0.06*0.0**445831.7*651*0.0*14042511*false*31.4973*0.18*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_T32015_V-78435468_da"" decimals=""2"" unitref=""pure"">-0.02</iic-com:comisiongestioncobradaresultados>]"*0.18*0.0*-0.5*1.59*0.18*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*"*A* MUTUAFONDO FI"*78435468*Semester 1 2015*2015-01-01*2015-06-30*50*clientes@mutuactivos.com*BBB+*2, en una escala de 1 a 7.*0.11*0.0**26464761.15*2875*0.0*877444333*false*33.1552*0.12*0.02*0.14*0.01*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
MUTUAFONDO, FI*"*D* MUTUAFONDO FI"*78435468*Semester 1 2015*2015-01-01*2015-06-30*50*clientes@mutuactivos.com*BBB+*2, en una escala de 1 a 7.*0.11*0.0**470776.58*658*0.0*14902265*false*31.6546*0.35*"[<iic-com:comisiongestioncobradaresultados contextref=""FIM_S12015_V-78435468_da"" decimals=""2"" unitref=""pure"">0.02</iic-com:comisiongestioncobradaresultados>]"*0.35*0.0*[]*[]*[]*MUTUACTIVOS, S.A., S.G.I.I.C.*CACEIS BANK SPAIN S.A.*
