DUNAS VALOR FLEXIBLE FI*SEGURFONDO ETICO CARTERA FLEXIBLE CLASE B*2014 S 2*2014-07-01*2014-12-31*6 (en una escala del 1 al 7)*0.27*0.33**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*0.0*0.0*0.0
DUNAS VALOR FLEXIBLE FI*SEGURFONDO ETICO CARTERA FLEXIBLE CLASE A*2016 S 2*2016-07-01*2016-12-31*6 (en una escala del 1 al 7)*0.1*0.02**717878.76*100*0.0*8755646*false*12.1966*0.5*0.0*0.5*0.08*0.77*4.43*0.29
DUNAS VALOR FLEXIBLE FI*SEGURFONDO ETICO CARTERA FLEXIBLE CLASE B*2016 S 2*2016-07-01*2016-12-31*6 (en una escala del 1 al 7)*0.1*0.02**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*0.0*0.0*0.0
DUNAS VALOR FLEXIBLE FI*SEGURFONDO ETICO CARTERA FLEXIBLE CLASE A*2016 T 3*2016-07-01*2016-09-30*6 (en una escala del 1 al 7)*0.1*0.03**718434.76*100*0.0*8695408*false*12.1033*0.25*0.0*0.25*0.04*3.23*6.04*0.3
DUNAS VALOR FLEXIBLE FI*SEGURFONDO ETICO CARTERA FLEXIBLE CLASE B*2016 T 3*2016-07-01*2016-09-30*6 (en una escala del 1 al 7)*0.1*0.03**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*0.0*0.0*0.0
DUNAS VALOR FLEXIBLE FI*SEGURFONDO ETICO CARTERA FLEXIBLE CLASE A*2016 S 1*2016-01-01*2016-06-30*6 (en una escala del 1 al 7)*0.36*0.06**718410.09*100*0.0*8423088*false*11.7246*0.5*0.0*0.5*0.07*-0.34*10.72*0.26
DUNAS VALOR FLEXIBLE FI*SEGURFONDO ETICO CARTERA FLEXIBLE CLASE B*2016 S 1*2016-01-01*2016-06-30*6 (en una escala del 1 al 7)*0.36*0.06**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*0.0*0.0*0.0
DUNAS VALOR FLEXIBLE FI*SEGURFONDO ETICO CARTERA FLEXIBLE CLASE A*2016 T 1*2016-01-01*2016-03-31*6 (en una escala del 1 al 7)*0.0*0.06**719602.1*100*0.0*8466036*false*11.7649*0.25*0.0*0.25*0.04*1.67*10.21*0.34
DUNAS VALOR FLEXIBLE FI*SEGURFONDO ETICO CARTERA FLEXIBLE CLASE B*2016 T 1*2016-01-01*2016-03-31*6 (en una escala del 1 al 7)*0.0*0.06**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*0.0*0.0*0.0
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE I*2017 T 3*2017-07-01*2017-09-30*6 (en una escala del 1 al 7)*0.58*0.0**634140.51*86*0.0*8086118*false*12.7513*0.25*0.0*0.25*0.04*0.62*2.49*0.3
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE R*2017 T 3*2017-07-01*2017-09-30*6 (en una escala del 1 al 7)*0.58*0.0**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*0.0*0.0*0.0
DUNAS VALOR FLEXIBLE FI*SEGURFONDO ETICO CARTERA FLEXIBLE CLASE A*2017 S 1*2017-01-01*2017-06-30*6 (en una escala del 1 al 7)*0.3*0.0**641823.35*88*0.0*8133803*false*12.673*0.5*0.0*0.5*0.07*1.67*3.71*0.3
DUNAS VALOR FLEXIBLE FI*SEGURFONDO ETICO CARTERA FLEXIBLE CLASE B*2017 S 1*2017-01-01*2017-06-30*6 (en una escala del 1 al 7)*0.3*0.0**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*0.0*0.0*0.0
DUNAS VALOR FLEXIBLE FI*SEGURFONDO ETICO CARTERA FLEXIBLE CLASE A*2017 T 1*2017-01-01*2017-03-31*6 (en una escala del 1 al 7)*0.21*0.0**716426.17*91*0.0*8930524*false*12.4654*0.25*0.0*0.25*0.04*2.2*3.23*0.3
DUNAS VALOR FLEXIBLE FI*SEGURFONDO ETICO CARTERA FLEXIBLE CLASE B*2017 T 1*2017-01-01*2017-03-31*6 (en una escala del 1 al 7)*0.21*0.0**0.0*0*0.0*0*false*0.0*0.0*0.0*0.0*0.0*0.0*0.0*0.0
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE I*2018 S 2*2018-07-01*2018-12-31*5 (en una escala del 1 al 7)*1.04*0.0**2018306.07*133*0.0*24560502*false*12.1689*0.35*0.0*0.35*0.05*-6.91*10.58*0.23
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE R*2018 S 2*2018-07-01*2018-12-31*5 (en una escala del 1 al 7)*1.04*0.0**177134.97*15*0.0*1686904*false*9.5233*0.72*0.0*0.72*0.05*-7.2*0.0*0.45
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE I*2018 T 3*2018-07-01*2018-09-30*5 (en una escala del 1 al 7)*0.19*0.0**1890943.69*121*0.0*24719094*false*13.0724*0.18*0.0*0.18*0.02*1.26*5.21*0.21
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE R*2018 T 3*2018-07-01*2018-09-30*5 (en una escala del 1 al 7)*0.19*0.0**32199.29*5*0.0*330433*false*10.2621*0.36*0.0*0.36*0.02*1.1*5.21*0.42
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE I*2018 S 1*2018-01-01*2018-06-30*5 (en una escala del 1 al 7)*0.82*0.0**1682830.0*107*0.0*21724593*false*12.9096*0.35*0.0*0.35*0.0*1.22*0.0*0.17
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE R*2018 S 1*2018-01-01*2018-06-30*5 (en una escala del 1 al 7)*0.82*0.0**3.0*1*0.0*30*false*10.15*0.0*0.0*0.0*0.0*1.3*0.0*0.0
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE I*2018 T 1*2018-01-01*2018-03-31*5 (en una escala del 1 al 7)*0.72*0.0**1281532.03*106*0.0*16345247*false*12.7545*0.17*0.0*0.17*0.0*0.2*0.0*0.2
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE R*2018 T 1*2018-01-01*2018-03-31*5 (en una escala del 1 al 7)*0.72*0.0**3.0*1*0.0*30*false*10.02*0.0*0.0*0.0*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_T12018_V-86494960_da"" decimals=""2"" unitref=""pure"">0.20</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_T12018_V-86494960_da"" decimals=""2"" unitref=""pure"">0.00</iic-com-fon:volatilidadvalorliquidativo>]"*0.03
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE I*2019 T 3*2019-07-01*2019-09-30*5 (en una escala del 1 al 7)*0.13*0.0**2145545.0*146*0.0*28059386*false*13.078*0.18*0.0*0.18*0.03*0.11*5.1*0.21
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE R*2019 T 3*2019-07-01*2019-09-30*5 (en una escala del 1 al 7)*0.13*0.0**331523.43*18*0.0*3373812*false*10.1767*0.37*0.0*0.37*0.03*-0.07*5.39*0.41
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE CLASE D*2019 T 3*2019-07-01*2019-09-30*5 (en una escala del 1 al 7)*0.13*0.0**1205530.66*4*0.0*12220555*false*10.1371*0.17*0.0*0.18*0.02*0.1*5.36*0.27
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE I*2019 S 1*2019-01-01*2019-06-30*5 (en una escala del 1 al 7)*0.71*0.0**2606469.53*146*0.0*34048668*false*13.0631*0.35*0.26*0.61*0.05*1.23*4.45*0.24
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE R*2019 S 1*2019-01-01*2019-06-30*5 (en una escala del 1 al 7)*0.71*0.0**326920.15*19*0.0*3329449*false*10.1843*0.72*0.0*0.72*0.05*1.2*4.7*0.42
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE CLASE D*2019 S 1*2019-01-01*2019-06-30*5 (en una escala del 1 al 7)*0.71*0.0**100000.0*1*0.0*1012662*false*10.1266*0.03*0.0*0.04*0.0*"[<iic-com:rentabilidadiic contextref=""FIM_S12019_V-86494960_daq"" decimals=""2"" unitref=""pure"">1.23</iic-com:rentabilidadiic>, <iic-com:rentabilidadiic contextref=""FIM_S12019_V-86494960_daq"" decimals=""2"" unitref=""pure"">1.20</iic-com:rentabilidadiic>]"*"[<iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12019_V-86494960_daq"" decimals=""2"" unitref=""pure"">4.45</iic-com-fon:volatilidadvalorliquidativo>, <iic-com-fon:volatilidadvalorliquidativo contextref=""FIM_S12019_V-86494960_daq"" decimals=""2"" unitref=""pure"">4.70</iic-com-fon:volatilidadvalorliquidativo>]"*0.11
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE I*2019 T 1*2019-01-01*2019-03-31*5 (en una escala del 1 al 7)*0.3*0.0**2447546.46*144*0.0*31582864*false*12.9039*0.17*0.05*0.22*0.02*6.04*7.73*0.24
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE R*2019 T 1*2019-01-01*2019-03-31*5 (en una escala del 1 al 7)*0.3*0.0**340959.52*20*0.0*3431247*false*10.0635*0.36*0.0*0.36*0.02*5.67*7.81*0.42
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE I*2020 S 2*2020-07-01*2020-12-31*5 (en una escala del 1 al 7)*1.15*0.0**1857616.04*383*0.0*24783867*false*13.3418*0.35*0.0*0.35*0.05*7.33*10.98*0.23
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE R*2020 S 2*2020-07-01*2020-12-31*5 (en una escala del 1 al 7)*1.15*0.0**277048.34*15*0.0*2854499*false*10.3033*0.73*0.0*0.73*0.05*7.13*10.98*0.41
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE CLASE D*2020 S 2*2020-07-01*2020-12-31*5 (en una escala del 1 al 7)*1.15*0.0**2479851.83*5*0.0*24846680*false*10.0194*0.35*0.0*0.35*0.05*7.33*10.98*0.23
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE I*2020 T 3*2020-07-01*2020-09-30*5 (en una escala del 1 al 7)*0.66*0.0**2133126.46*380*0.0*26516263*false*12.4307*0.19*0.0*0.19*0.03*-2.11*7.2*0.24
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE R*2020 T 3*2020-07-01*2020-09-30*5 (en una escala del 1 al 7)*0.66*0.0**293333.54*18*0.0*2821224*false*9.6178*0.36*0.0*0.36*0.03*-2.29*7.2*0.41
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE CLASE D*2020 T 3*2020-07-01*2020-09-30*5 (en una escala del 1 al 7)*0.66*0.0**2404385.36*10*0.0*22445501*false*9.3352*0.18*0.0*0.18*0.03*-2.11*7.2*0.22
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE I*2020 S 1*2020-01-01*2020-06-30*5 (en una escala del 1 al 7)*1.69*-0.18**1901309.63*144*0.0*24143886*false*12.6986*0.35*0.0*0.35*0.05*10.0*16.37*0.22
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE R*2020 S 1*2020-01-01*2020-06-30*5 (en una escala del 1 al 7)*1.69*-0.18**320338.11*17*0.0*3153275*false*9.8436*0.72*0.0*0.72*0.05*9.79*16.37*0.41
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE CLASE D*2020 S 1*2020-01-01*2020-06-30*5 (en una escala del 1 al 7)*1.69*-0.18**2397046.15*5*0.31*22859158*false*9.5364*0.35*0.0*0.35*0.05*10.0*16.37*0.22
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE I*2020 T 1*2020-01-01*2020-03-31*5 (en una escala del 1 al 7)*0.63*-0.32**1939892.14*295*0.0*22394654*false*11.5443*0.17*0.0*0.17*0.02*-14.2*22.04*0.22
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE FI CLASE R*2020 T 1*2020-01-01*2020-03-31*5 (en una escala del 1 al 7)*0.63*-0.32**318599.5*19*0.0*2856409*false*8.9655*0.36*0.0*0.36*0.02*-14.36*22.04*0.41
DUNAS VALOR FLEXIBLE FI*DUNAS VALOR FLEXIBLE CLASE D*2020 T 1*2020-01-01*2020-03-31*5 (en una escala del 1 al 7)*0.63*-0.32**2360674.59*5*0.0*21135026*false*8.953*0.17*0.0*0.17*0.02*-14.2*22.04*0.22
